plot_code,measurement_code,subplot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,InputD,time,atmp,probe_type
ACJ,STEM,25,1,13,25,17,25,9,2,35,678,25,76,675,8
ACJ,STEM,25,1,13,25,18,25,9,2,35,681,27,81,675,8
ACJ,STEM,25,1,13,25,19,25,9,2,35,683,30,86,675,8
ACJ,STEM,25,1,13,25,20,25,9,2,35,685,33,91,675,8
ACJ,STEM,25,1,13,25,21,25,9,2,35,686,35,96,676,8
ACJ,STEM,25,1,13,25,22,25,9,2,35,690,38,100,675,8
ACJ,STEM,25,1,13,25,23,25,9,2,35,693,40,105,675,8
ACJ,STEM,25,1,13,25,24,25,9,2,35,696,43,110,675,8
ACJ,STEM,25,1,13,25,25,25,9,2,35,699,46,115,675,8
ACJ,STEM,25,1,13,25,26,25,9,2,35,701,49,120,675,8
ACJ,STEM,25,1,13,25,27,25,9,2,35,704,52,124,675,8
ACJ,STEM,1,1,13,51,1,20,11,0,2,461,0,0,673,8
ACJ,STEM,1,1,13,51,2,20,11,0,2,462,0,4,673,8
ACJ,STEM,1,1,13,51,3,20,11,0,2,464,0,9,673,8
ACJ,STEM,1,1,13,51,4,20,11,0,2,464,2,14,673,8
ACJ,STEM,1,1,13,51,5,20,11,0,2,466,4,19,673,8
ACJ,STEM,1,1,13,51,6,20,11,0,2,467,5,24,673,8
ACJ,STEM,1,1,13,51,7,20,11,0,3,466,5,28,674,8
ACJ,STEM,1,1,13,51,8,20,11,0,3,469,6,33,673,8
ACJ,STEM,1,1,13,51,9,20,11,0,3,469,7,38,673,8
ACJ,STEM,1,1,13,51,10,20,11,0,3,470,8,43,673,8
ACJ,STEM,1,1,13,51,11,20,11,0,3,472,9,48,673,8
ACJ,STEM,1,1,13,51,12,20,11,0,3,472,10,52,673,8
ACJ,STEM,1,1,13,51,13,20,11,0,3,473,11,57,673,8
ACJ,STEM,1,1,13,51,14,20,11,0,3,474,12,62,673,8
ACJ,STEM,1,1,13,51,15,20,11,0,3,475,13,67,673,8
ACJ,STEM,1,1,13,51,16,20,11,0,3,477,15,72,673,8
ACJ,STEM,1,1,13,51,17,20,11,0,3,477,16,76,673,8
ACJ,STEM,1,1,13,51,18,20,11,0,3,478,16,81,673,8
ACJ,STEM,1,1,13,51,19,20,11,0,3,479,17,86,673,8
ACJ,STEM,1,1,13,51,20,20,11,0,4,479,18,91,674,8
ACJ,STEM,1,1,13,51,21,20,11,0,4,481,19,96,673,8
ACJ,STEM,1,1,13,51,22,20,11,0,4,482,20,100,673,8
ACJ,STEM,1,1,13,51,23,20,11,0,4,483,21,105,673,8
ACJ,STEM,1,1,13,51,24,20,11,0,4,483,22,110,673,8
ACJ,STEM,1,1,13,51,25,20,11,0,4,483,22,115,674,8
ACJ,STEM,1,1,13,51,26,20,11,0,4,485,23,120,673,8
ACJ,STEM,1,1,13,51,27,20,11,0,4,486,24,124,673,8
ACJ,STEM,2,1,13,52,1,20,11,0,16,462,0,0,673,8
ACJ,STEM,2,1,13,52,2,20,11,0,16,462,0,4,673,8
ACJ,STEM,2,1,13,52,3,20,11,0,16,463,0,9,673,8
ACJ,STEM,2,1,13,52,4,20,11,0,16,464,2,14,673,8
ACJ,STEM,2,1,13,52,5,20,11,0,16,465,3,19,673,8
ACJ,STEM,2,1,13,52,6,20,11,0,16,466,4,24,673,8
ACJ,STEM,2,1,13,52,7,20,11,0,16,467,5,28,673,8
ACJ,STEM,2,1,13,52,8,20,11,0,16,468,6,33,673,8
ACJ,STEM,2,1,13,52,9,20,11,0,16,469,7,38,673,8
ACJ,STEM,2,1,13,52,10,20,11,0,16,470,8,43,673,8
ACJ,STEM,2,1,13,52,11,20,11,0,17,470,8,48,673,8
ACJ,STEM,2,1,13,52,12,20,11,0,17,471,9,52,673,8
ACJ,STEM,2,1,13,52,13,20,11,0,17,472,10,57,673,8
ACJ,STEM,2,1,13,52,14,20,11,0,17,473,11,62,673,8
ACJ,STEM,2,1,13,52,15,20,11,0,17,474,12,67,673,8
ACJ,STEM,2,1,13,52,16,20,11,0,17,475,13,72,673,8
ACJ,STEM,2,1,13,52,17,20,11,0,17,476,14,76,673,8
ACJ,STEM,2,1,13,52,18,20,11,0,17,477,15,81,673,8
ACJ,STEM,2,1,13,52,19,20,11,0,17,477,15,86,673,8
ACJ,STEM,2,1,13,52,20,20,11,0,17,478,16,91,673,8
ACJ,STEM,2,1,13,52,21,20,11,0,17,479,17,96,673,8
ACJ,STEM,2,1,13,52,22,20,11,0,17,480,18,100,673,8
ACJ,STEM,2,1,13,52,23,20,11,0,17,481,19,105,673,8
ACJ,STEM,2,1,13,52,24,20,11,0,18,482,20,110,673,8
ACJ,STEM,2,1,13,52,25,20,11,0,18,483,21,115,673,8
ACJ,STEM,2,1,13,52,26,20,11,0,18,484,22,120,673,8
ACJ,STEM,2,1,13,52,27,20,11,0,18,484,22,124,673,8
ACJ,STEM,3,1,13,53,1,20,11,5,53,468,0,0,673,8
ACJ,STEM,3,1,13,53,2,20,11,5,53,469,0,4,673,8
ACJ,STEM,3,1,13,53,3,20,11,5,53,469,0,9,673,8
ACJ,STEM,3,1,13,53,4,20,11,5,53,470,1,14,673,8
ACJ,STEM,3,1,13,53,5,20,11,5,53,471,2,19,673,8
ACJ,STEM,3,1,13,53,6,20,11,5,53,471,2,24,673,8
ACJ,STEM,3,1,13,53,7,20,11,5,53,472,3,28,673,8
ACJ,STEM,3,1,13,53,8,20,11,5,53,472,3,33,673,8
ACJ,STEM,3,1,13,53,9,20,11,5,53,472,4,38,673,8
ACJ,STEM,3,1,13,53,10,20,11,5,53,473,4,43,673,8
ACJ,STEM,3,1,13,53,11,20,11,5,54,474,5,48,673,8
ACJ,STEM,3,1,13,53,12,20,11,5,54,474,5,52,673,8
ACJ,STEM,3,1,13,53,13,20,11,5,54,475,6,57,673,8
ACJ,STEM,3,1,13,53,14,20,11,5,54,475,6,62,673,8
ACJ,STEM,3,1,13,53,15,20,11,5,54,476,7,67,673,8
ACJ,STEM,3,1,13,53,16,20,11,5,54,476,7,72,673,8
ACJ,STEM,3,1,13,53,17,20,11,5,54,477,8,76,673,8
ACJ,STEM,3,1,13,53,18,20,11,5,54,477,9,81,673,8
ACJ,STEM,3,1,13,53,19,20,11,5,54,478,9,86,673,8
ACJ,STEM,3,1,13,53,20,20,11,5,54,479,10,91,673,8
ACJ,STEM,3,1,13,53,21,20,11,5,54,479,10,96,673,8
ACJ,STEM,3,1,13,53,22,20,11,5,54,480,11,100,673,8
ACJ,STEM,3,1,13,53,23,20,11,5,54,480,11,105,673,8
ACJ,STEM,3,1,13,53,24,20,11,5,55,480,12,110,673,8
ACJ,STEM,3,1,13,53,25,20,11,5,55,481,12,115,673,8
ACJ,STEM,3,1,13,53,26,20,11,5,55,482,13,120,673,8
ACJ,STEM,3,1,13,53,27,20,11,5,55,482,13,124,673,8
ACJ,STEM,4,1,13,54,1,20,11,5,12,460,0,0,673,8
ACJ,STEM,4,1,13,54,2,20,11,5,12,461,0,4,673,8
ACJ,STEM,4,1,13,54,3,20,11,5,12,461,0,9,673,8
ACJ,STEM,4,1,13,54,4,20,11,5,12,462,2,14,673,8
ACJ,STEM,4,1,13,54,5,20,11,5,12,463,2,19,673,8
ACJ,STEM,4,1,13,54,6,20,11,5,12,463,3,24,673,8
ACJ,STEM,4,1,13,54,7,20,11,5,12,464,3,28,673,8
ACJ,STEM,4,1,13,54,8,20,11,5,12,465,4,33,673,8
ACJ,STEM,4,1,13,54,9,20,11,5,12,465,4,38,673,8
ACJ,STEM,4,1,13,54,10,20,11,5,12,465,5,43,673,8
ACJ,STEM,4,1,13,54,11,20,11,5,12,466,5,48,673,8
ACJ,STEM,4,1,13,54,12,20,11,5,12,467,6,52,673,8
ACJ,STEM,4,1,13,54,13,20,11,5,12,468,7,57,673,8
ACJ,STEM,4,1,13,54,14,20,11,5,13,468,7,62,673,8
ACJ,STEM,4,1,13,54,15,20,11,5,13,469,8,67,673,8
ACJ,STEM,4,1,13,54,16,20,11,5,13,470,9,72,673,8
ACJ,STEM,4,1,13,54,17,20,11,5,13,470,10,76,673,8
ACJ,STEM,4,1,13,54,18,20,11,5,13,471,10,81,673,8
ACJ,STEM,4,1,13,54,19,20,11,5,13,471,11,86,673,8
ACJ,STEM,4,1,13,54,20,20,11,5,13,472,11,91,673,8
ACJ,STEM,4,1,13,54,21,20,11,5,13,472,12,96,673,8
ACJ,STEM,4,1,13,54,22,20,11,5,13,473,12,100,673,8
ACJ,STEM,4,1,13,54,23,20,11,5,13,473,13,105,673,8
ACJ,STEM,4,1,13,54,24,20,11,5,13,474,14,110,673,8
ACJ,STEM,4,1,13,54,25,20,11,5,13,475,14,115,673,8
ACJ,STEM,4,1,13,54,26,20,11,5,14,475,15,120,673,8
ACJ,STEM,4,1,13,54,27,20,11,5,14,476,15,124,673,8
ACJ,STEM,5,1,13,55,1,20,11,4,40,466,0,0,673,8
ACJ,STEM,5,1,13,55,2,20,11,4,41,470,0,4,673,8
ACJ,STEM,5,1,13,55,3,20,11,4,41,472,0,9,673,8
ACJ,STEM,5,1,13,55,4,20,11,4,41,473,7,14,673,8
ACJ,STEM,5,1,13,55,5,20,11,4,41,474,7,19,673,8
ACJ,STEM,5,1,13,55,6,20,11,4,41,474,7,24,673,8
ACJ,STEM,5,1,13,55,7,20,11,4,41,475,7,28,673,8
ACJ,STEM,5,1,13,55,8,20,11,4,41,475,7,33,673,8
ACJ,STEM,5,1,13,55,9,20,11,4,41,475,7,38,673,8
ACJ,STEM,5,1,13,55,10,20,11,4,41,475,7,43,673,8
ACJ,STEM,5,1,13,55,11,20,11,4,41,476,7,48,673,8
ACJ,STEM,5,1,13,55,12,20,11,4,41,476,7,52,673,8
ACJ,STEM,5,1,13,55,13,20,11,4,41,477,7,57,673,8
ACJ,STEM,5,1,13,55,14,20,11,4,42,477,7,62,673,8
ACJ,STEM,5,1,13,55,15,20,11,4,42,477,8,67,673,8
ACJ,STEM,5,1,13,55,16,20,11,4,42,477,8,72,673,8
ACJ,STEM,5,1,13,55,17,20,11,4,42,478,8,76,673,8
ACJ,STEM,5,1,13,55,18,20,11,4,42,478,8,81,673,8
ACJ,STEM,5,1,13,55,19,20,11,4,42,478,8,86,673,8
ACJ,STEM,5,1,13,55,20,20,11,4,42,479,8,91,673,8
ACJ,STEM,5,1,13,55,21,20,11,4,42,479,9,96,673,8
ACJ,STEM,5,1,13,55,22,20,11,4,42,479,9,100,673,8
ACJ,STEM,5,1,13,55,23,20,11,4,42,480,9,105,673,8
ACJ,STEM,5,1,13,55,24,20,11,4,42,480,9,110,673,8
ACJ,STEM,5,1,13,55,25,20,11,4,42,481,10,115,673,8
ACJ,STEM,5,1,13,55,26,20,11,4,42,481,10,120,673,8
ACJ,STEM,5,1,13,55,27,20,11,4,43,481,10,124,673,8
ACJ,STEM,6,1,13,56,8,20,11,4,51,534,0,0,674,8
ACJ,STEM,6,1,13,56,9,20,11,4,51,555,0,4,674,8
ACJ,STEM,6,1,13,56,10,20,11,4,51,561,0,9,674,8
ACJ,STEM,6,1,13,56,11,20,11,4,51,563,27,14,674,8
ACJ,STEM,6,1,13,56,12,20,11,4,51,564,27,19,674,8
ACJ,STEM,6,1,13,56,13,20,11,4,51,566,26,24,674,8
ACJ,STEM,6,1,13,56,14,20,11,4,51,566,25,28,674,8
ACJ,STEM,6,1,13,56,15,20,11,4,51,567,25,33,674,8
ACJ,STEM,6,1,13,56,16,20,11,4,51,568,24,38,674,8
ACJ,STEM,6,1,13,56,17,20,11,4,51,569,24,43,674,8
ACJ,STEM,6,1,13,56,18,20,11,4,52,570,24,48,674,8
ACJ,STEM,6,1,13,56,19,20,11,4,52,571,24,52,674,8
ACJ,STEM,6,1,13,56,20,20,11,4,52,572,24,57,674,8
ACJ,STEM,6,1,13,56,21,20,11,4,52,572,24,62,674,8
ACJ,STEM,6,1,13,56,22,20,11,4,52,573,24,67,674,8
ACJ,STEM,6,1,13,56,23,20,11,4,52,574,24,72,674,8
ACJ,STEM,6,1,13,56,24,20,11,4,52,575,24,76,674,8
ACJ,STEM,6,1,13,56,25,20,11,4,52,576,25,81,674,8
ACJ,STEM,6,1,13,56,26,20,11,4,52,577,25,86,674,8
ACJ,STEM,6,1,13,56,27,20,11,4,52,577,25,91,674,8
ACJ,STEM,6,1,13,56,28,20,11,4,52,578,26,96,674,8
ACJ,STEM,6,1,13,56,29,20,11,4,52,579,26,100,674,8
ACJ,STEM,6,1,13,56,30,20,11,4,52,580,27,105,674,8
ACJ,STEM,6,1,13,56,31,20,11,4,53,580,27,110,674,8
ACJ,STEM,6,1,13,56,32,20,11,4,53,581,28,115,674,8
ACJ,STEM,6,1,13,56,33,20,11,4,53,582,28,120,674,8
ACJ,STEM,6,1,13,56,34,20,11,4,53,583,29,124,674,8
ACJ,STEM,7,1,13,57,1,20,11,5,7,458,0,0,674,8
ACJ,STEM,7,1,13,57,2,20,11,5,7,461,0,4,673,8
ACJ,STEM,7,1,13,57,3,20,11,5,7,460,0,9,674,8
ACJ,STEM,7,1,13,57,4,20,11,5,7,460,1,14,674,8
ACJ,STEM,7,1,13,57,5,20,11,5,7,461,1,19,674,8
ACJ,STEM,7,1,13,57,6,20,11,5,7,461,2,24,674,8
ACJ,STEM,7,1,13,57,7,20,11,5,7,462,2,28,674,8
ACJ,STEM,7,1,13,57,8,20,11,5,7,463,3,33,673,8
ACJ,STEM,7,1,13,57,9,20,11,5,7,462,3,38,674,8
ACJ,STEM,7,1,13,57,10,20,11,5,7,464,4,43,673,8
ACJ,STEM,7,1,13,57,11,20,11,5,7,463,4,48,674,8
ACJ,STEM,7,1,13,57,12,20,11,5,7,465,5,52,673,8
ACJ,STEM,7,1,13,57,13,20,11,5,8,464,5,57,674,8
ACJ,STEM,7,1,13,57,14,20,11,5,8,466,6,62,673,8
ACJ,STEM,7,1,13,57,15,20,11,5,8,465,6,67,674,8
ACJ,STEM,7,1,13,57,16,20,11,5,8,465,6,72,674,8
ACJ,STEM,7,1,13,57,17,20,11,5,8,466,7,76,674,8
ACJ,STEM,7,1,13,57,18,20,11,5,8,466,7,81,674,8
ACJ,STEM,7,1,13,57,19,20,11,5,8,467,7,86,674,8
ACJ,STEM,7,1,13,57,20,20,11,5,8,467,8,91,674,8
ACJ,STEM,7,1,13,57,21,20,11,5,8,467,8,96,674,8
ACJ,STEM,7,1,13,57,22,20,11,5,8,468,8,100,674,8
ACJ,STEM,7,1,13,57,23,20,11,5,8,468,9,105,674,8
ACJ,STEM,7,1,13,57,24,20,11,5,8,468,9,110,674,8
ACJ,STEM,7,1,13,57,25,20,11,5,9,469,9,115,674,8
ACJ,STEM,7,1,13,57,26,20,11,5,9,469,10,120,674,8
ACJ,STEM,7,1,13,57,27,20,11,5,9,470,10,124,674,8
ACJ,STEM,8,1,13,58,1,20,11,0,24,460,0,0,673,8
ACJ,STEM,8,1,13,58,2,20,11,0,25,461,0,4,673,8
ACJ,STEM,8,1,13,58,3,20,11,0,25,462,0,9,673,8
ACJ,STEM,8,1,13,58,4,20,11,0,25,463,2,14,673,8
ACJ,STEM,8,1,13,58,5,20,11,0,25,464,3,19,673,8
ACJ,STEM,8,1,13,58,6,20,11,0,25,465,4,24,673,8
ACJ,STEM,8,1,13,58,7,20,11,0,25,466,5,28,673,8
ACJ,STEM,8,1,13,58,8,20,11,0,25,467,6,33,673,8
ACJ,STEM,8,1,13,58,9,20,11,0,25,467,7,38,673,8
ACJ,STEM,8,1,13,58,10,20,11,0,25,468,7,43,673,8
ACJ,STEM,8,1,13,58,11,20,11,0,25,469,8,48,673,8
ACJ,STEM,8,1,13,58,12,20,11,0,25,470,9,52,673,8
ACJ,STEM,8,1,13,58,13,20,11,0,25,471,10,57,673,8
ACJ,STEM,8,1,13,58,14,20,11,0,25,472,11,62,673,8
ACJ,STEM,8,1,13,58,15,20,11,0,26,473,12,67,673,8
ACJ,STEM,8,1,13,58,16,20,11,0,26,474,13,72,673,8
ACJ,STEM,8,1,13,58,17,20,11,0,26,474,14,76,673,8
ACJ,STEM,8,1,13,58,18,20,11,0,26,475,15,81,673,8
ACJ,STEM,8,1,13,58,19,20,11,0,26,476,16,86,673,8
ACJ,STEM,8,1,13,58,20,20,11,0,26,477,16,91,673,8
ACJ,STEM,8,1,13,58,21,20,11,0,26,478,17,96,673,8
ACJ,STEM,8,1,13,58,22,20,11,0,26,478,18,100,673,8
ACJ,STEM,8,1,13,58,23,20,11,0,26,479,19,105,673,8
ACJ,STEM,8,1,13,58,24,20,11,0,26,480,20,110,673,8
ACJ,STEM,8,1,13,58,25,20,11,0,26,481,20,115,673,8
ACJ,STEM,8,1,13,58,26,20,11,0,26,481,21,120,673,8
ACJ,STEM,8,1,13,58,27,20,11,0,27,483,22,124,673,8
ACJ,STEM,9,1,13,59,1,20,11,0,30,462,0,0,675,8
ACJ,STEM,9,1,13,59,2,20,11,0,30,463,0,4,675,8
ACJ,STEM,9,1,13,59,3,20,11,0,30,464,0,9,675,8
ACJ,STEM,9,1,13,59,4,20,11,0,30,465,2,14,675,8
ACJ,STEM,9,1,13,59,5,20,11,0,30,465,2,19,675,8
ACJ,STEM,9,1,13,59,6,20,11,0,30,466,3,24,675,8
ACJ,STEM,9,1,13,59,7,20,11,0,30,466,3,28,675,8
ACJ,STEM,9,1,13,59,8,20,11,0,30,467,4,33,675,8
ACJ,STEM,9,1,13,59,9,20,11,0,30,467,4,38,675,8
ACJ,STEM,9,1,13,59,10,20,11,0,30,468,5,43,675,8
ACJ,STEM,9,1,13,59,11,20,11,0,30,468,5,48,675,8
ACJ,STEM,9,1,13,59,12,20,11,0,31,469,6,52,675,8
ACJ,STEM,9,1,13,59,13,20,11,0,31,469,6,57,675,8
ACJ,STEM,9,1,13,59,14,20,11,0,31,470,7,62,675,8
ACJ,STEM,9,1,13,59,15,20,11,0,31,470,7,67,675,8
ACJ,STEM,9,1,13,59,16,20,11,0,31,471,8,72,675,8
ACJ,STEM,9,1,13,59,17,20,11,0,31,471,8,76,675,8
ACJ,STEM,9,1,13,59,18,20,11,0,31,472,9,81,675,8
ACJ,STEM,9,1,13,59,19,20,11,0,31,472,9,86,675,8
ACJ,STEM,9,1,13,59,20,20,11,0,31,473,10,91,675,8
ACJ,STEM,9,1,13,59,21,20,11,0,31,473,10,96,675,8
ACJ,STEM,9,1,13,59,22,20,11,0,31,473,10,100,675,8
ACJ,STEM,9,1,13,59,23,20,11,0,31,474,11,105,675,8
ACJ,STEM,9,1,13,59,24,20,11,0,32,475,11,110,675,8
ACJ,STEM,9,1,13,59,25,20,11,0,32,475,12,115,675,8
ACJ,STEM,9,1,13,59,26,20,11,0,32,475,12,120,675,8
ACJ,STEM,9,1,13,59,27,20,11,0,32,476,13,124,675,8
ACJ,STEM,10,1,13,60,1,20,11,0,37,461,0,0,675,8
ACJ,STEM,10,1,13,60,2,20,11,0,37,462,0,4,675,8
ACJ,STEM,10,1,13,60,3,20,11,0,37,462,0,9,675,8
ACJ,STEM,10,1,13,60,4,20,11,0,37,463,2,14,675,8
ACJ,STEM,10,1,13,60,5,20,11,0,37,463,2,19,675,8
ACJ,STEM,10,1,13,60,6,20,11,0,37,464,2,24,675,8
ACJ,STEM,10,1,13,60,7,20,11,0,37,464,3,28,675,8
ACJ,STEM,10,1,13,60,8,20,11,0,37,465,3,33,675,8
ACJ,STEM,10,1,13,60,9,20,11,0,37,465,4,38,675,8
ACJ,STEM,10,1,13,60,10,20,11,0,38,466,4,43,675,8
ACJ,STEM,10,1,13,60,11,20,11,0,38,466,5,48,675,8
ACJ,STEM,10,1,13,60,12,20,11,0,38,467,5,52,675,8
ACJ,STEM,10,1,13,60,13,20,11,0,38,467,6,57,675,8
ACJ,STEM,10,1,13,60,14,20,11,0,38,467,6,62,675,8
ACJ,STEM,10,1,13,60,15,20,11,0,38,468,6,67,675,8
ACJ,STEM,10,1,13,60,16,20,11,0,38,468,7,72,675,8
ACJ,STEM,10,1,13,60,17,20,11,0,38,470,8,76,675,8
ACJ,STEM,10,1,13,60,18,20,11,0,38,471,8,81,674,8
ACJ,STEM,10,1,13,60,19,20,11,0,38,470,9,86,675,8
ACJ,STEM,10,1,13,60,20,20,11,0,38,471,9,91,675,8
ACJ,STEM,10,1,13,60,21,20,11,0,38,471,10,96,675,8
ACJ,STEM,10,1,13,60,22,20,11,0,39,471,10,100,675,8
ACJ,STEM,10,1,13,60,23,20,11,0,39,472,11,105,675,8
ACJ,STEM,10,1,13,60,24,20,11,0,39,474,11,110,674,8
ACJ,STEM,10,1,13,60,25,20,11,0,39,473,12,115,675,8
ACJ,STEM,10,1,13,60,26,20,11,0,39,473,12,120,675,8
ACJ,STEM,10,1,13,60,27,20,11,0,39,474,13,124,675,8
ACJ,STEM,11,1,13,61,1,20,11,0,45,461,0,0,675,8
ACJ,STEM,11,1,13,61,2,20,11,0,45,462,0,4,674,8
ACJ,STEM,11,1,13,61,3,20,11,0,45,461,0,9,675,8
ACJ,STEM,11,1,13,61,4,20,11,0,45,462,0,14,675,8
ACJ,STEM,11,1,13,61,5,20,11,0,46,463,1,19,675,8
ACJ,STEM,11,1,13,61,6,20,11,0,46,464,2,24,675,8
ACJ,STEM,11,1,13,61,7,20,11,0,46,464,2,28,675,8
ACJ,STEM,11,1,13,61,8,20,11,0,46,464,3,33,675,8
ACJ,STEM,11,1,13,61,9,20,11,0,46,466,4,38,674,8
ACJ,STEM,11,1,13,61,10,20,11,0,46,465,4,43,675,8
ACJ,STEM,11,1,13,61,11,20,11,0,46,466,5,48,675,8
ACJ,STEM,11,1,13,61,12,20,11,0,46,467,6,52,674,8
ACJ,STEM,11,1,13,61,13,20,11,0,46,467,6,57,675,8
ACJ,STEM,11,1,13,61,14,20,11,0,46,468,6,62,675,8
ACJ,STEM,11,1,13,61,15,20,11,0,46,468,7,67,675,8
ACJ,STEM,11,1,13,61,16,20,11,0,46,470,8,72,674,8
ACJ,STEM,11,1,13,61,17,20,11,0,47,470,8,76,674,8
ACJ,STEM,11,1,13,61,18,20,11,0,47,470,9,81,675,8
ACJ,STEM,11,1,13,61,19,20,11,0,47,470,9,86,675,8
ACJ,STEM,11,1,13,61,20,20,11,0,47,471,10,91,675,8
ACJ,STEM,11,1,13,61,21,20,11,0,47,471,10,96,675,8
ACJ,STEM,11,1,13,61,22,20,11,0,47,473,11,100,674,8
ACJ,STEM,11,1,13,61,23,20,11,0,47,472,11,105,675,8
ACJ,STEM,11,1,13,61,24,20,11,0,47,473,11,110,675,8
ACJ,STEM,11,1,13,61,25,20,11,0,47,474,12,115,674,8
ACJ,STEM,11,1,13,61,26,20,11,0,47,475,13,120,674,8
ACJ,STEM,11,1,13,61,27,20,11,0,47,474,13,124,675,8
ACJ,STEM,12,1,13,62,1,20,11,0,54,465,0,0,674,8
ACJ,STEM,12,1,13,62,2,20,11,0,54,466,0,4,674,8
ACJ,STEM,12,1,13,62,3,20,11,0,54,465,0,9,675,8
ACJ,STEM,12,1,13,62,4,20,11,0,54,467,1,14,674,8
ACJ,STEM,12,1,13,62,5,20,11,0,54,468,2,19,674,8
ACJ,STEM,12,1,13,62,6,20,11,0,54,468,3,24,674,8
ACJ,STEM,12,1,13,62,7,20,11,0,54,468,3,28,674,8
ACJ,STEM,12,1,13,62,8,20,11,0,54,470,4,33,674,8
ACJ,STEM,12,1,13,62,9,20,11,0,54,469,4,38,675,8
ACJ,STEM,12,1,13,62,10,20,11,0,54,470,5,43,674,8
ACJ,STEM,12,1,13,62,11,20,11,0,54,470,5,48,675,8
ACJ,STEM,12,1,13,62,12,20,11,0,55,472,6,52,674,8
ACJ,STEM,12,1,13,62,13,20,11,0,55,472,6,57,674,8
ACJ,STEM,12,1,13,62,14,20,11,0,55,473,7,62,674,8
ACJ,STEM,12,1,13,62,15,20,11,0,55,474,8,67,674,8
ACJ,STEM,12,1,13,62,16,20,11,0,55,474,8,72,674,8
ACJ,STEM,12,1,13,62,17,20,11,0,55,475,9,76,674,8
ACJ,STEM,12,1,13,62,18,20,11,0,55,474,9,81,675,8
ACJ,STEM,12,1,13,62,19,20,11,0,55,476,10,86,674,8
ACJ,STEM,12,1,13,62,20,20,11,0,55,476,11,91,674,8
ACJ,STEM,12,1,13,62,21,20,11,0,55,477,11,96,674,8
ACJ,STEM,12,1,13,62,22,20,11,0,55,477,12,100,674,8
ACJ,STEM,12,1,13,62,23,20,11,0,55,478,12,105,674,8
ACJ,STEM,12,1,13,62,24,20,11,0,55,478,13,110,674,8
ACJ,STEM,12,1,13,62,25,20,11,0,56,479,13,115,674,8
ACJ,STEM,12,1,13,62,26,20,11,0,56,478,14,120,675,8
ACJ,STEM,12,1,13,62,27,20,11,0,56,480,14,124,674,8
ACJ,STEM,13,1,13,63,1,20,11,3,44,460,0,0,675,8
ACJ,STEM,13,1,13,63,2,20,11,3,44,462,0,4,674,8
ACJ,STEM,13,1,13,63,3,20,11,3,44,462,0,9,675,8
ACJ,STEM,13,1,13,63,4,20,11,3,44,462,2,14,675,8
ACJ,STEM,13,1,13,63,5,20,11,3,44,464,3,19,674,8
ACJ,STEM,13,1,13,63,6,20,11,3,44,464,3,24,675,8
ACJ,STEM,13,1,13,63,7,20,11,3,44,465,4,28,674,8
ACJ,STEM,13,1,13,63,8,20,11,3,44,466,5,33,674,8
ACJ,STEM,13,1,13,63,9,20,11,3,45,466,5,38,675,8
ACJ,STEM,13,1,13,63,10,20,11,3,45,467,6,43,674,8
ACJ,STEM,13,1,13,63,11,20,11,3,45,467,6,48,675,8
ACJ,STEM,13,1,13,63,12,20,11,3,45,467,6,52,675,8
ACJ,STEM,13,1,13,63,13,20,11,3,45,468,7,57,675,8
ACJ,STEM,13,1,13,63,14,20,11,3,45,470,8,62,674,8
ACJ,STEM,13,1,13,63,15,20,11,3,45,469,8,67,675,8
ACJ,STEM,13,1,13,63,16,20,11,3,45,471,9,72,674,8
ACJ,STEM,13,1,13,63,17,20,11,3,45,470,9,76,675,8
ACJ,STEM,13,1,13,63,18,20,11,3,45,471,10,81,675,8
ACJ,STEM,13,1,13,63,19,20,11,3,45,471,10,86,675,8
ACJ,STEM,13,1,13,63,20,20,11,3,45,473,11,91,674,8
ACJ,STEM,13,1,13,63,21,20,11,3,46,472,11,96,675,8
ACJ,STEM,13,1,13,63,22,20,11,3,46,473,12,100,675,8
ACJ,STEM,13,1,13,63,23,20,11,3,46,473,12,105,675,8
ACJ,STEM,13,1,13,63,24,20,11,3,46,474,13,110,675,8
ACJ,STEM,13,1,13,63,25,20,11,3,46,475,13,115,675,8
ACJ,STEM,13,1,13,63,26,20,11,3,46,475,14,120,675,8
ACJ,STEM,13,1,13,63,27,20,11,3,46,476,14,124,675,8
ACJ,STEM,14,1,13,64,1,20,11,3,47,462,0,0,674,8
ACJ,STEM,14,1,13,64,2,20,11,3,47,464,0,4,674,8
ACJ,STEM,14,1,13,64,3,20,11,3,47,464,0,9,675,8
ACJ,STEM,14,1,13,64,4,20,11,3,47,465,2,14,675,8
ACJ,STEM,14,1,13,64,5,20,11,3,47,465,2,19,675,8
ACJ,STEM,14,1,13,64,6,20,11,3,47,466,3,24,675,8
ACJ,STEM,14,1,13,64,7,20,11,3,48,467,3,28,675,8
ACJ,STEM,14,1,13,64,8,20,11,3,48,467,4,33,675,8
ACJ,STEM,14,1,13,64,9,20,11,3,48,468,4,38,675,8
ACJ,STEM,14,1,13,64,10,20,11,3,48,468,5,43,675,8
ACJ,STEM,14,1,13,64,11,20,11,3,48,469,6,48,675,8
ACJ,STEM,14,1,13,64,12,20,11,3,48,469,6,52,675,8
ACJ,STEM,14,1,13,64,13,20,11,3,48,470,7,57,675,8
ACJ,STEM,14,1,13,64,14,20,11,3,48,471,7,62,675,8
