plot_code,sub_plot,tree_tag,year,month,day,dend_pom_height_m,dendrometer_reading_mm,dendrometer_reading_replaced_mm,comments,status_code_aintact_bmoved_cbroken,mortality_aalive_ddead
PAN-03,22,608,2014,3,20,1.4,2.4,,,,
PAN-03,22,609,2014,3,20,1.4,2.54,,,,
PAN-03,22,612,2014,3,20,1.45,NA,,,,
PAN-03,23,616,2014,3,20,1.4,-1.38,,,,
PAN-03,23,617,2014,3,20,1.4,0,,,,
PAN-03,23,619,2014,3,20,1.4,1.92,,,,
PAN-03,23,621,2014,3,20,1.4,1.16,,,,
PAN-03,23,622,2014,3,20,1.4,0,,,,
PAN-03,23,624,2014,3,20,1.4,0,,,,
PAN-03,23,632,2014,3,20,1.4,-0.98,,,,
PAN-03,23,633,2014,3,20,1.4,2.96,,,,
PAN-03,23,634,2014,3,20,1.4,1.94,,,,
PAN-03,23,636,2014,3,20,1.55,1.78,,,,
PAN-03,23,638,2014,3,20,1.4,0.7,,,,
PAN-03,24,640,2014,3,20,1.4,0,,,,
PAN-03,24,642,2014,3,20,1.4,1.18,,,,
PAN-03,24,645,2014,3,20,1.45,1.5,,,,
PAN-03,24,646,2014,3,20,1.4,3.35,,,,
PAN-03,24,649,2014,3,20,1.4,0,,,,
PAN-03,24,650,2014,3,20,1.4,3.1,,,,
PAN-03,24,651,2014,3,20,1.4,5.02,,,,
PAN-03,24,652,2014,3,20,1.4,-3.3,,,,
PAN-03,24,654,2014,3,20,1.4,9.4,,,,
PAN-03,24,655,2014,3,20,1.4,3.35,,,,
PAN-03,24,658,2014,3,20,1.4,-1.38,,,,
PAN-03,25,665,2014,3,20,1.4,17,,,,
PAN-03,25,667,2014,3,20,1.4,0.54,,,,
PAN-03,25,670,2014,3,20,1.4,0.8,,,,
PAN-03,25,671,2014,3,20,2,-1.32,,,,
PAN-03,25,673,2014,3,20,1.4,3.1,,,,
PAN-03,25,675,2014,3,20,1.4,7.2,,,,
PAN-03,25,678,2014,3,20,1.5,5.4,,,,
PAN-03,25,682,2014,3,20,1.4,3.18,,,,
PAN-03,25,684,2014,3,20,1.4,3.52,,,,
PAN-03,25,689,2014,3,20,1.5,2.8,,,,
