plot_code ,measurement_code ,sub_plot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref_ppm,Input D,time,Input F,atmp_mb,probe_type,AirTemp,StemTemp,CoHeight
PAN02,STEM,12,1,13,12,19,22,6,12,12,447,16,86,0.17,948,8,,,
PAN02,STEM,12,1,13,12,20,22,6,12,12,448,17,91,0.17,948,8,,,
PAN02,STEM,12,1,13,12,21,22,6,12,12,448,18,96,0.17,948,8,,,
PAN02,STEM,12,1,13,12,22,22,6,12,12,449,19,100,0.17,948,8,,,
PAN02,STEM,12,1,13,12,23,22,6,12,12,450,20,105,0.17,948,8,,,
PAN02,STEM,12,1,13,12,24,22,6,12,12,451,20,110,0.17,948,8,,,
PAN02,STEM,12,1,13,12,25,22,6,12,12,452,21,115,0.17,948,8,,,
PAN02,STEM,12,1,13,12,26,22,6,12,12,453,22,120,0.17,948,8,,,
PAN02,STEM,12,1,13,12,27,22,6,12,13,454,23,124,0.17,948,8,,,
PAN02,STEM,13,1,13,13,21,22,6,12,4,430,0,0,0,948,8,23.6,23.4,7
PAN02,STEM,13,1,13,13,22,22,6,12,4,434,0,4,0,948,8,,,
PAN02,STEM,13,1,13,13,23,22,6,12,4,436,0,9,0,948,8,,,
PAN02,STEM,13,1,13,13,24,22,6,12,4,438,7,14,0.44,948,8,,,
PAN02,STEM,13,1,13,13,25,22,6,12,5,439,8,19,0.4,948,8,,,
PAN02,STEM,13,1,13,13,26,22,6,12,5,441,10,24,0.38,948,8,,,
PAN02,STEM,13,1,13,13,27,22,6,12,5,442,11,28,0.36,948,8,,,
PAN02,STEM,13,1,13,13,28,22,6,12,5,443,12,33,0.33,949,8,,,
PAN02,STEM,13,1,13,13,29,22,6,12,5,445,13,38,0.32,948,8,,,
PAN02,STEM,13,1,13,13,30,22,6,12,5,446,14,43,0.31,948,8,,,
PAN02,STEM,13,1,13,13,31,22,6,12,5,448,16,48,0.3,948,8,,,
PAN02,STEM,13,1,13,13,32,22,6,12,5,449,17,52,0.29,948,8,,,
PAN02,STEM,13,1,13,13,33,22,6,12,5,450,18,57,0.28,948,8,,,
PAN02,STEM,13,1,13,13,34,22,6,12,5,451,19,62,0.27,948,8,,,
PAN02,STEM,13,1,13,13,35,22,6,12,5,452,20,67,0.27,948,8,,,
PAN02,STEM,13,1,13,13,36,22,6,12,5,453,21,72,0.26,948,8,,,
PAN02,STEM,13,1,13,13,37,22,6,12,5,454,21,76,0.25,948,8,,,
PAN02,STEM,13,1,13,13,38,22,6,12,6,455,23,81,0.25,948,8,,,
PAN02,STEM,13,1,13,13,39,22,6,12,6,456,23,86,0.25,948,8,,,
PAN02,STEM,13,1,13,13,40,22,6,12,6,457,24,91,0.24,948,8,,,
PAN02,STEM,13,1,13,13,41,22,6,12,6,458,25,96,0.24,948,8,,,
PAN02,STEM,13,1,13,13,42,22,6,12,6,459,26,100,0.23,948,8,,,
PAN02,STEM,13,1,13,13,43,22,6,12,6,460,27,105,0.23,948,8,,,
PAN02,STEM,13,1,13,13,44,22,6,12,6,461,28,110,0.23,948,8,,,
PAN02,STEM,13,1,13,13,45,22,6,12,6,462,29,115,0.22,948,8,,,
PAN02,STEM,13,1,13,13,46,22,6,12,6,464,30,120,0.22,948,8,,,
PAN02,STEM,13,1,13,13,47,22,6,12,6,465,31,124,0.22,948,8,,,
PAN02,STEM,14,1,13,14,3,22,6,11,54,432,0,0,0,948,8,23.6,23.5,7
PAN02,STEM,14,1,13,14,4,22,6,11,54,433,0,4,0,948,8,,,
PAN02,STEM,14,1,13,14,5,22,6,11,54,433,0,9,0,949,8,,,
PAN02,STEM,14,1,13,14,6,22,6,11,54,433,1,14,0.06,949,8,,,
PAN02,STEM,14,1,13,14,7,22,6,11,54,435,2,19,0.11,948,8,,,
PAN02,STEM,14,1,13,14,8,22,6,11,54,435,3,24,0.12,949,8,,,
PAN02,STEM,14,1,13,14,9,22,6,11,54,437,4,28,0.14,948,8,,,
PAN02,STEM,14,1,13,14,10,22,6,11,54,438,5,33,0.15,948,8,,,
PAN02,STEM,14,1,13,14,11,22,6,11,54,439,6,38,0.16,948,8,,,
PAN02,STEM,14,1,13,14,12,22,6,11,54,439,7,43,0.16,949,8,,,
PAN02,STEM,14,1,13,14,13,22,6,11,55,441,9,48,0.17,948,8,,,
PAN02,STEM,14,1,13,14,14,22,6,11,55,442,10,52,0.17,948,8,,,
PAN02,STEM,14,1,13,14,15,22,6,11,55,444,11,57,0.18,948,8,,,
PAN02,STEM,14,1,13,14,16,22,6,11,55,445,13,62,0.18,948,8,,,
PAN02,STEM,14,1,13,14,17,22,6,11,55,445,14,67,0.19,948,8,,,
PAN02,STEM,14,1,13,14,18,22,6,11,55,446,15,72,0.19,948,8,,,
PAN02,STEM,14,1,13,14,19,22,6,11,55,447,16,76,0.18,948,8,,,
PAN02,STEM,14,1,13,14,20,22,6,11,55,448,16,81,0.18,948,8,,,
PAN02,STEM,14,1,13,14,21,22,6,11,55,449,17,86,0.18,948,8,,,
PAN02,STEM,14,1,13,14,22,22,6,11,55,450,18,91,0.18,948,8,,,
PAN02,STEM,14,1,13,14,23,22,6,11,55,450,19,96,0.18,949,8,,,
PAN02,STEM,14,1,13,14,24,22,6,11,55,452,20,100,0.18,948,8,,,
PAN02,STEM,14,1,13,14,25,22,6,11,56,453,21,105,0.18,948,8,,,
PAN02,STEM,14,1,13,14,26,22,6,11,56,454,22,110,0.18,948,8,,,
PAN02,STEM,14,1,13,14,27,22,6,11,56,455,23,115,0.18,948,8,,,
PAN02,STEM,14,1,13,14,28,22,6,11,56,456,24,120,0.18,948,8,,,
PAN02,STEM,14,1,13,14,29,22,6,11,56,457,25,124,0.18,948,8,,,
PAN02,STEM,15,1,13,15,5,22,6,11,48,450,0,0,0,949,8,23.7,23.2,7
PAN02,STEM,15,1,13,15,6,22,6,11,48,460,0,4,0,949,8,,,
PAN02,STEM,15,1,13,15,7,22,6,11,48,463,0,9,0,949,8,,,
PAN02,STEM,15,1,13,15,8,22,6,11,49,464,13,14,0.83,949,8,,,
PAN02,STEM,15,1,13,15,9,22,6,11,49,465,13,19,0.62,949,8,,,
PAN02,STEM,15,1,13,15,10,22,6,11,49,466,13,24,0.51,948,8,,,
PAN02,STEM,15,1,13,15,11,22,6,11,49,466,13,28,0.4,949,8,,,
PAN02,STEM,15,1,13,15,12,22,6,11,49,466,12,33,0.33,949,8,,,
PAN02,STEM,15,1,13,15,13,22,6,11,49,466,12,38,0.28,949,8,,,
PAN02,STEM,15,1,13,15,14,22,6,11,49,467,11,43,0.24,949,8,,,
PAN02,STEM,15,1,13,15,15,22,6,11,49,467,11,48,0.21,949,8,,,
PAN02,STEM,15,1,13,15,16,22,6,11,49,468,11,52,0.19,949,8,,,
PAN02,STEM,15,1,13,15,17,22,6,11,49,468,11,57,0.17,949,8,,,
PAN02,STEM,15,1,13,15,18,22,6,11,49,468,11,62,0.16,949,8,,,
PAN02,STEM,15,1,13,15,19,22,6,11,49,468,11,67,0.15,949,8,,,
PAN02,STEM,15,1,13,15,20,22,6,11,50,469,11,72,0.14,949,8,,,
PAN02,STEM,15,1,13,15,21,22,6,11,50,469,11,76,0.13,949,8,,,
PAN02,STEM,15,1,13,15,22,22,6,11,50,470,11,81,0.12,949,8,,,
PAN02,STEM,15,1,13,15,23,22,6,11,50,470,11,86,0.12,949,8,,,
PAN02,STEM,15,1,13,15,24,22,6,11,50,470,11,91,0.11,949,8,,,
PAN02,STEM,15,1,13,15,25,22,6,11,50,471,11,96,0.11,949,8,,,
PAN02,STEM,15,1,13,15,26,22,6,11,50,471,12,100,0.1,949,8,,,
PAN02,STEM,15,1,13,15,27,22,6,11,50,471,12,105,0.1,949,8,,,
PAN02,STEM,15,1,13,15,28,22,6,11,50,472,12,110,0.1,949,8,,,
PAN02,STEM,15,1,13,15,29,22,6,11,50,472,12,115,0.09,949,8,,,
PAN02,STEM,15,1,13,15,30,22,6,11,50,473,12,120,0.09,949,8,,,
PAN02,STEM,15,1,13,15,31,22,6,11,50,473,13,124,0.09,949,8,,,
PAN02,STEM,16,1,13,16,1,22,6,11,41,450,0,0,0,949,8,23.8,23.6,7
PAN02,STEM,16,1,13,16,2,22,6,11,41,452,0,4,0,949,8,,,
PAN02,STEM,16,1,13,16,3,22,6,11,41,453,0,9,0,949,8,,,
PAN02,STEM,16,1,13,16,4,22,6,11,41,454,3,14,0.2,949,8,,,
PAN02,STEM,16,1,13,16,5,22,6,11,41,454,3,19,0.18,949,8,,,
PAN02,STEM,16,1,13,16,6,22,6,11,42,455,4,24,0.15,949,8,,,
PAN02,STEM,16,1,13,16,7,22,6,11,42,455,4,28,0.14,949,8,,,
PAN02,STEM,16,1,13,16,8,22,6,11,42,455,4,33,0.12,949,8,,,
PAN02,STEM,16,1,13,16,9,22,6,11,42,456,5,38,0.11,949,8,,,
PAN02,STEM,16,1,13,16,10,22,6,11,42,456,5,43,0.11,949,8,,,
PAN02,STEM,16,1,13,16,11,22,6,11,42,457,5,48,0.1,949,8,,,
PAN02,STEM,16,1,13,16,12,22,6,11,42,457,6,52,0.1,949,8,,,
PAN02,STEM,16,1,13,16,13,22,6,11,42,458,6,57,0.1,949,8,,,
PAN02,STEM,16,1,13,16,14,22,6,11,42,458,6,62,0.1,949,8,,,
PAN02,STEM,16,1,13,16,15,22,6,11,42,459,7,67,0.09,949,8,,,
PAN02,STEM,16,1,13,16,16,22,6,11,42,459,7,72,0.09,949,8,,,
PAN02,STEM,16,1,13,16,17,22,6,11,42,459,8,76,0.09,949,8,,,
PAN02,STEM,16,1,13,16,18,22,6,11,42,460,8,81,0.09,949,8,,,
PAN02,STEM,16,1,13,16,19,22,6,11,43,460,8,86,0.09,949,8,,,
PAN02,STEM,16,1,13,16,20,22,6,11,43,461,9,91,0.09,949,8,,,
PAN02,STEM,16,1,13,16,21,22,6,11,43,461,9,96,0.09,949,8,,,
PAN02,STEM,16,1,13,16,22,22,6,11,43,462,10,100,0.09,949,8,,,
PAN02,STEM,16,1,13,16,23,22,6,11,43,462,10,105,0.09,949,8,,,
PAN02,STEM,16,1,13,16,24,22,6,11,43,463,11,110,0.09,949,8,,,
PAN02,STEM,16,1,13,16,25,22,6,11,43,463,11,115,0.09,949,8,,,
PAN02,STEM,16,1,13,16,26,22,6,11,43,464,12,120,0.09,949,8,,,
PAN02,STEM,16,1,13,16,27,22,6,11,43,464,12,124,0.09,949,8,,,
PAN02,STEM,17,1,13,17,1,22,6,11,34,427,0,0,0,949,8,23.5,23.9,7
PAN02,STEM,17,1,13,17,2,22,6,11,34,439,0,4,0,949,8,,,
PAN02,STEM,17,1,13,17,3,22,6,11,34,448,0,9,0,949,8,,,
PAN02,STEM,17,1,13,17,4,22,6,11,34,455,28,14,1.77,949,8,,,
PAN02,STEM,17,1,13,17,5,22,6,11,35,458,31,19,1.48,949,8,,,
PAN02,STEM,17,1,13,17,6,22,6,11,35,460,32,24,1.23,949,8,,,
PAN02,STEM,17,1,13,17,7,22,6,11,35,462,33,28,1.05,949,8,,,
PAN02,STEM,17,1,13,17,8,22,6,11,35,464,34,33,0.92,949,8,,,
PAN02,STEM,17,1,13,17,9,22,6,11,35,466,35,38,0.83,949,8,,,
PAN02,STEM,17,1,13,17,10,22,6,11,35,468,36,43,0.75,949,8,,,
PAN02,STEM,17,1,13,17,11,22,6,11,35,470,36,48,0.69,949,8,,,
PAN02,STEM,17,1,13,17,12,22,6,11,35,472,37,52,0.64,949,8,,,
PAN02,STEM,17,1,13,17,13,22,6,11,35,473,38,57,0.6,949,8,,,
PAN02,STEM,17,1,13,17,14,22,6,11,35,474,39,62,0.57,949,8,,,
PAN02,STEM,17,1,13,17,15,22,6,11,35,476,40,67,0.53,949,8,,,
PAN02,STEM,17,1,13,17,16,22,6,11,35,478,40,72,0.51,949,8,,,
PAN02,STEM,17,1,13,17,17,22,6,11,35,479,41,76,0.49,949,8,,,
PAN02,STEM,17,1,13,17,18,22,6,11,36,480,42,81,0.47,949,8,,,
PAN02,STEM,17,1,13,17,19,22,6,11,36,481,43,86,0.45,949,8,,,
PAN02,STEM,17,1,13,17,20,22,6,11,36,483,44,91,0.43,949,8,,,
PAN02,STEM,17,1,13,17,21,22,6,11,36,485,45,96,0.42,949,8,,,
PAN02,STEM,17,1,13,17,22,22,6,11,36,486,45,100,0.41,949,8,,,
PAN02,STEM,17,1,13,17,23,22,6,11,36,488,47,105,0.4,949,8,,,
PAN02,STEM,17,1,13,17,24,22,6,11,36,489,48,110,0.39,949,8,,,
PAN02,STEM,17,1,13,17,25,22,6,11,36,491,49,115,0.38,949,8,,,
PAN02,STEM,17,1,13,17,26,22,6,11,36,492,50,120,0.37,949,8,,,
PAN02,STEM,18,1,13,18,6,22,6,11,26,454,0,0,0,949,8,23.5,23.3,7
PAN02,STEM,18,1,13,18,7,22,6,11,26,457,0,4,0,949,8,,,
PAN02,STEM,18,1,13,18,8,22,6,11,26,459,0,9,0,949,8,,,
PAN02,STEM,18,1,13,18,9,22,6,11,26,460,6,14,0.41,949,8,,,
PAN02,STEM,18,1,13,18,10,22,6,11,26,461,6,19,0.32,949,8,,,
PAN02,STEM,18,1,13,18,11,22,6,11,26,461,7,24,0.27,949,8,,,
PAN02,STEM,18,1,13,18,12,22,6,11,26,462,7,28,0.23,949,8,,,
PAN02,STEM,18,1,13,18,13,22,6,11,26,462,7,33,0.2,949,8,,,
PAN02,STEM,18,1,13,18,14,22,6,11,26,462,7,38,0.17,949,8,,,
PAN02,STEM,18,1,13,18,15,22,6,11,26,462,7,43,0.14,949,8,,,
PAN02,STEM,18,1,13,18,16,22,6,11,26,463,7,48,0.13,949,8,,,
PAN02,STEM,18,1,13,18,17,22,6,11,26,463,7,52,0.12,949,8,,,
PAN02,STEM,18,1,13,18,18,22,6,11,27,463,7,57,0.11,949,8,,,
PAN02,STEM,18,1,13,18,19,22,6,11,27,464,7,62,0.1,949,8,,,
PAN02,STEM,18,1,13,18,20,22,6,11,27,465,7,67,0.1,949,8,,,
PAN02,STEM,18,1,13,18,21,22,6,11,27,465,8,72,0.1,949,8,,,
PAN02,STEM,18,1,13,18,22,22,6,11,27,465,8,76,0.1,949,8,,,
PAN02,STEM,18,1,13,18,23,22,6,11,27,466,8,81,0.09,949,8,,,
PAN02,STEM,18,1,13,18,24,22,6,11,27,466,9,86,0.09,949,8,,,
PAN02,STEM,18,1,13,18,25,22,6,11,27,466,9,91,0.09,949,8,,,
PAN02,STEM,18,1,13,18,26,22,6,11,27,467,9,96,0.09,949,8,,,
PAN02,STEM,18,1,13,18,27,22,6,11,27,467,10,100,0.08,949,8,,,
PAN02,STEM,18,1,13,18,28,22,6,11,27,467,10,105,0.08,949,8,,,
PAN02,STEM,18,1,13,18,29,22,6,11,27,468,10,110,0.08,949,8,,,
PAN02,STEM,18,1,13,18,30,22,6,11,28,468,10,115,0.08,949,8,,,
PAN02,STEM,18,1,13,18,31,22,6,11,28,468,11,120,0.08,949,8,,,
PAN02,STEM,18,1,13,18,32,22,6,11,28,468,11,124,0.08,949,8,,,
PAN02,STEM,19,1,13,19,1,22,6,11,18,448,0,0,0,949,8,23.8,23.3,7
PAN02,STEM,19,1,13,19,2,22,6,11,18,455,0,4,0,949,8,,,
PAN02,STEM,19,1,13,19,3,22,6,11,18,459,0,9,0,949,8,,,
PAN02,STEM,19,1,13,19,4,22,6,11,18,461,13,14,0.84,949,8,,,
PAN02,STEM,19,1,13,19,5,22,6,11,18,462,14,19,0.66,949,8,,,
PAN02,STEM,19,1,13,19,6,22,6,11,19,463,14,24,0.54,949,8,,,
PAN02,STEM,19,1,13,19,7,22,6,11,19,464,14,28,0.46,949,8,,,
PAN02,STEM,19,1,13,19,8,22,6,11,19,465,14,33,0.4,949,8,,,
PAN02,STEM,19,1,13,19,9,22,6,11,19,466,14,38,0.35,949,8,,,
PAN02,STEM,19,1,13,19,10,22,6,11,19,466,15,43,0.31,949,8,,,
PAN02,STEM,19,1,13,19,11,22,6,11,19,467,15,48,0.28,949,8,,,
PAN02,STEM,19,1,13,19,12,22,6,11,19,468,15,52,0.26,949,8,,,
PAN02,STEM,19,1,13,19,13,22,6,11,19,468,15,57,0.24,949,8,,,
PAN02,STEM,19,1,13,19,14,22,6,11,19,469,15,62,0.23,949,8,,,
PAN02,STEM,19,1,13,19,15,22,6,11,19,470,16,67,0.21,949,8,,,
PAN02,STEM,19,1,13,19,16,22,6,11,19,470,16,72,0.2,949,8,,,
PAN02,STEM,19,1,13,19,17,22,6,11,19,471,16,76,0.19,949,8,,,
PAN02,STEM,19,1,13,19,18,22,6,11,20,472,17,81,0.19,949,8,,,
PAN02,STEM,19,1,13,19,19,22,6,11,20,472,17,86,0.18,949,8,,,
PAN02,STEM,19,1,13,19,20,22,6,11,20,472,17,91,0.17,949,8,,,
PAN02,STEM,19,1,13,19,21,22,6,11,20,473,18,96,0.17,949,8,,,
PAN02,STEM,19,1,13,19,22,22,6,11,20,474,18,100,0.16,949,8,,,
PAN02,STEM,19,1,13,19,23,22,6,11,20,474,19,105,0.16,949,8,,,
PAN02,STEM,19,1,13,19,24,22,6,11,20,475,19,110,0.16,949,8,,,
PAN02,STEM,19,1,13,19,25,22,6,11,20,476,19,115,0.15,949,8,,,
PAN02,STEM,19,1,13,19,26,22,6,11,20,476,20,120,0.15,949,8,,,
PAN02,STEM,19,1,13,19,27,22,6,11,20,477,20,124,0.15,949,8,,,
PAN02,STEM,20,1,13,20,1,22,6,11,13,441,0,0,0,949,8,23.6,23.5,7
PAN02,STEM,20,1,13,20,2,22,6,11,13,449,0,4,0,949,8,,,
PAN02,STEM,20,1,13,20,3,22,6,11,14,454,0,9,0,949,8,,,
PAN02,STEM,20,1,13,20,4,22,6,11,14,455,14,14,0.92,949,8,,,
PAN02,STEM,20,1,13,20,5,22,6,11,14,457,15,19,0.73,949,8,,,
PAN02,STEM,20,1,13,20,6,22,6,11,14,457,15,24,0.58,949,8,,,
PAN02,STEM,20,1,13,20,7,22,6,11,14,458,15,28,0.49,949,8,,,
PAN02,STEM,20,1,13,20,8,22,6,11,14,459,15,33,0.42,949,8,,,
PAN02,STEM,20,1,13,20,9,22,6,11,14,459,15,38,0.36,949,8,,,
PAN02,STEM,20,1,13,20,10,22,6,11,14,460,15,43,0.32,949,8,,,
PAN02,STEM,20,1,13,20,11,22,6,11,14,460,15,48,0.28,949,8,,,
PAN02,STEM,20,1,13,20,12,22,6,11,14,460,14,52,0.25,949,8,,,
PAN02,STEM,20,1,13,20,13,22,6,11,14,461,14,57,0.23,949,8,,,
PAN02,STEM,20,1,13,20,14,22,6,11,14,461,14,62,0.21,949,8,,,
PAN02,STEM,20,1,13,20,15,22,6,11,15,462,14,67,0.19,949,8,,,
PAN02,STEM,20,1,13,20,16,22,6,11,15,462,14,72,0.18,949,8,,,
PAN02,STEM,20,1,13,20,17,22,6,11,15,462,14,76,0.17,949,8,,,
PAN02,STEM,20,1,13,20,18,22,6,11,15,463,14,81,0.16,949,8,,,
PAN02,STEM,20,1,13,20,19,22,6,11,15,463,14,86,0.15,949,8,,,
PAN02,STEM,20,1,13,20,20,22,6,11,15,464,14,91,0.14,949,8,,,
PAN02,STEM,20,1,13,20,21,22,6,11,15,464,15,96,0.14,949,8,,,
PAN02,STEM,20,1,13,20,22,22,6,11,15,464,15,100,0.13,949,8,,,
PAN02,STEM,20,1,13,20,23,22,6,11,15,465,15,105,0.13,949,8,,,
PAN02,STEM,20,1,13,20,24,22,6,11,15,465,15,110,0.12,949,8,,,
PAN02,STEM,20,1,13,20,25,22,6,11,15,466,15,115,0.12,949,8,,,
PAN02,STEM,20,1,13,20,26,22,6,11,15,466,15,120,0.11,949,8,,,
PAN02,STEM,20,1,13,20,27,22,6,11,15,466,16,124,0.11,949,8,,,
PAN02,STEM,21,1,13,21,1,22,6,11,8,440,0,0,0,949,8,23.5,23.8,7
PAN02,STEM,21,1,13,21,2,22,6,11,8,441,0,4,0,949,8,,,
PAN02,STEM,21,1,13,21,3,22,6,11,8,443,0,9,0,949,8,,,
PAN02,STEM,21,1,13,21,4,22,6,11,8,444,3,14,0.23,949,8,,,
PAN02,STEM,21,1,13,21,5,22,6,11,8,445,4,19,0.22,949,8,,,
PAN02,STEM,21,1,13,21,6,22,6,11,8,446,5,24,0.21,949,8,,,
PAN02,STEM,21,1,13,21,7,22,6,11,8,447,6,28,0.2,949,8,,,
PAN02,STEM,21,1,13,21,8,22,6,11,8,448,7,33,0.2,949,8,,,
PAN02,STEM,21,1,13,21,9,22,6,11,9,449,8,38,0.2,949,8,,,
PAN02,STEM,21,1,13,21,10,22,6,11,9,450,9,43,0.19,949,8,,,
PAN02,STEM,21,1,13,21,11,22,6,11,9,451,10,48,0.19,949,8,,,
PAN02,STEM,21,1,13,21,12,22,6,11,9,452,11,52,0.19,949,8,,,
PAN02,STEM,21,1,13,21,13,22,6,11,9,453,12,57,0.19,949,8,,,
PAN02,STEM,21,1,13,21,14,22,6,11,9,453,13,62,0.19,949,8,,,
PAN02,STEM,21,1,13,21,15,22,6,11,9,454,14,67,0.18,949,8,,,
PAN02,STEM,21,1,13,21,16,22,6,11,9,455,14,72,0.18,949,8,,,
PAN02,STEM,21,1,13,21,17,22,6,11,9,456,15,76,0.18,949,8,,,
PAN02,STEM,21,1,13,21,18,22,6,11,9,457,16,81,0.18,949,8,,,
PAN02,STEM,21,1,13,21,19,22,6,11,9,458,17,86,0.18,949,8,,,
PAN02,STEM,21,1,13,21,20,22,6,11,9,459,18,91,0.18,949,8,,,
PAN02,STEM,21,1,13,21,21,22,6,11,9,460,19,96,0.18,949,8,,,
PAN02,STEM,21,1,13,21,22,22,6,11,10,461,20,100,0.18,949,8,,,
PAN02,STEM,21,1,13,21,23,22,6,11,10,462,21,105,0.18,949,8,,,
PAN02,STEM,21,1,13,21,24,22,6,11,10,463,22,110,0.18,949,8,,,
PAN02,STEM,21,1,13,21,25,22,6,11,10,464,23,115,0.18,949,8,,,
PAN02,STEM,21,1,13,21,26,22,6,11,10,464,23,120,0.18,949,8,,,
PAN02,STEM,21,1,13,21,27,22,6,11,10,466,24,124,0.18,949,8,,,
PAN02,STEM,22,1,13,22,1,22,6,10,59,465,0,0,0,949,8,23.6,24,7
PAN02,STEM,22,1,13,22,2,22,6,11,0,470,0,4,0,949,8,,,
PAN02,STEM,22,1,13,22,3,22,6,11,0,477,0,9,0,949,8,,,
PAN02,STEM,22,1,13,22,4,22,6,11,0,478,13,14,0.86,951,8,,,
PAN02,STEM,22,1,13,22,5,22,6,11,0,481,16,19,0.76,949,8,,,
PAN02,STEM,22,1,13,22,6,22,6,11,0,482,17,24,0.65,949,8,,,
PAN02,STEM,22,1,13,22,7,22,6,11,0,483,18,28,0.57,949,8,,,
PAN02,STEM,22,1,13,22,8,22,6,11,0,485,18,33,0.5,949,8,,,
PAN02,STEM,22,1,13,22,9,22,6,11,0,486,19,38,0.45,949,8,,,
PAN02,STEM,22,1,13,22,10,22,6,11,0,486,19,43,0.41,949,8,,,
PAN02,STEM,22,1,13,22,11,22,6,11,0,488,20,48,0.38,949,8,,,
PAN02,STEM,22,1,13,22,12,22,6,11,0,487,20,52,0.34,951,8,,,
PAN02,STEM,22,1,13,22,13,22,6,11,0,490,21,57,0.33,949,8,,,
PAN02,STEM,22,1,13,22,14,22,6,11,1,489,21,62,0.3,951,8,,,
PAN02,STEM,22,1,13,22,15,22,6,11,1,490,21,67,0.29,951,8,,,
PAN02,STEM,22,1,13,22,16,22,6,11,1,493,22,72,0.28,949,8,,,
PAN02,STEM,22,1,13,22,17,22,6,11,1,494,23,76,0.27,949,8,,,
PAN02,STEM,22,1,13,22,18,22,6,11,1,495,24,81,0.26,949,8,,,
PAN02,STEM,22,1,13,22,19,22,6,11,1,494,24,86,0.25,951,8,,,
PAN02,STEM,22,1,13,22,20,22,6,11,1,497,25,91,0.25,949,8,,,
PAN02,STEM,22,1,13,22,21,22,6,11,1,496,25,96,0.24,951,8,,,
PAN02,STEM,22,1,13,22,22,22,6,11,1,499,26,100,0.23,949,8,,,
PAN02,STEM,22,1,13,22,23,22,6,11,1,500,27,105,0.23,949,8,,,
PAN02,STEM,22,1,13,22,24,22,6,11,1,501,28,110,0.23,949,8,,,
PAN02,STEM,22,1,13,22,25,22,6,11,1,502,29,115,0.23,949,8,,,
PAN02,STEM,22,1,13,22,26,22,6,11,1,501,29,120,0.22,951,8,,,
PAN02,STEM,22,1,13,22,27,22,6,11,2,503,30,124,0.22,949,8,,,
PAN02,STEM,23,1,13,23,5,22,6,10,55,450,0,0,0,951,8,23.9,23.6,7
PAN02,STEM,23,1,13,23,6,22,6,10,55,455,0,4,0,951,8,,,
PAN02,STEM,23,1,13,23,7,22,6,10,55,457,0,9,0,949,8,,,
PAN02,STEM,23,1,13,23,8,22,6,10,55,457,6,14,0.42,951,8,,,
PAN02,STEM,23,1,13,23,9,22,6,10,55,460,8,19,0.4,949,8,,,
PAN02,STEM,23,1,13,23,10,22,6,10,55,459,8,24,0.32,951,8,,,
PAN02,STEM,23,1,13,23,11,22,6,10,55,461,9,28,0.29,951,8,,,
PAN02,STEM,23,1,13,23,12,22,6,10,55,463,10,33,0.29,949,8,,,
PAN02,STEM,23,1,13,23,13,22,6,10,55,463,11,38,0.27,951,8,,,
PAN02,STEM,23,1,13,23,14,22,6,10,55,464,12,43,0.25,951,8,,,
PAN02,STEM,23,1,13,23,15,22,6,10,55,467,13,48,0.26,949,8,,,
PAN02,STEM,23,1,13,23,16,22,6,10,56,468,15,52,0.26,949,8,,,
PAN02,STEM,23,1,13,23,17,22,6,10,56,470,16,57,0.26,949,8,,,
PAN02,STEM,23,1,13,23,18,22,6,10,56,469,17,62,0.25,951,8,,,
PAN02,STEM,23,1,13,23,19,22,6,10,56,472,19,67,0.25,949,8,,,
PAN02,STEM,23,1,13,23,20,22,6,10,56,472,19,72,0.25,951,8,,,
PAN02,STEM,23,1,13,23,21,22,6,10,56,473,20,76,0.24,951,8,,,
PAN02,STEM,23,1,13,23,22,22,6,10,56,476,22,81,0.25,949,8,,,
PAN02,STEM,23,1,13,23,23,22,6,10,56,476,23,86,0.24,951,8,,,
PAN02,STEM,23,1,13,23,24,22,6,10,56,478,24,91,0.24,949,8,,,
PAN02,STEM,23,1,13,23,25,22,6,10,56,478,25,96,0.24,951,8,,,
PAN02,STEM,23,1,13,23,26,22,6,10,56,481,27,100,0.24,949,8,,,
PAN02,STEM,23,1,13,23,27,22,6,10,56,481,28,105,0.24,951,8,,,
PAN02,STEM,23,1,13,23,28,22,6,10,56,483,29,110,0.24,949,8,,,
PAN02,STEM,23,1,13,23,29,22,6,10,57,483,31,115,0.24,951,8,,,
PAN02,STEM,23,1,13,23,30,22,6,10,57,484,32,120,0.24,951,8,,,
PAN02,STEM,23,1,13,23,31,22,6,10,57,486,33,124,0.24,951,8,,,
PAN02,STEM,24,1,13,24,6,22,6,10,47,442,0,0,0,951,8,23.8,23.7,7
PAN02,STEM,24,1,13,24,7,22,6,10,47,446,0,4,0,951,8,,,
PAN02,STEM,24,1,13,24,8,22,6,10,47,446,0,9,0,951,8,,,
PAN02,STEM,24,1,13,24,9,22,6,10,47,446,3,14,0.23,951,8,,,
PAN02,STEM,24,1,13,24,10,22,6,10,47,446,3,19,0.16,951,8,,,
PAN02,STEM,24,1,13,24,11,22,6,10,47,446,3,24,0.12,951,8,,,
PAN02,STEM,24,1,13,24,12,22,6,10,47,448,4,28,0.12,949,8,,,
PAN02,STEM,24,1,13,24,13,22,6,10,47,447,3,33,0.1,951,8,,,
PAN02,STEM,24,1,13,24,14,22,6,10,47,447,3,38,0.08,951,8,,,
PAN02,STEM,24,1,13,24,15,22,6,10,47,447,3,43,0.07,951,8,,,
