Plot,TypeMeas,Subplot,Meas,DD,MM,YY,Id,Subplot,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,15,29,10,17,58,445,0,0,0,0,0,15,62,0.19,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,16,29,10,17,58,446,0,0,0,0,0,16,67,0.19,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,17,29,10,17,58,448,0,0,0,0,0,18,72,0.2,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,18,29,10,17,58,449,0,0,0,0,0,19,76,0.2,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,19,29,10,17,58,450,0,0,0,0,0,21,81,0.2,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,20,29,10,17,58,452,0,0,0,0,0,22,86,0.21,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,21,29,10,17,58,453,0,0,0,0,0,24,91,0.21,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,22,29,10,17,58,455,0,0,0,0,0,25,96,0.21,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,23,29,10,17,58,456,0,0,0,0,0,27,100,0.21,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,24,29,10,17,58,456,0,0,0,0,0,28,105,0.21,0,0,831,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,25,29,10,17,58,457,0,0,0,0,0,29,110,0.21,0,0,831,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,26,29,10,17,59,460,0,0,0,0,0,31,115,0.21,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,27,29,10,17,59,461,0,0,0,0,0,32,120,0.21,0,0,830,8,
SPII,TOT,10,1,29,10,11,SPII_TOT_10_1_291011,10,1,1,28,29,10,17,59,463,0,0,0,0,0,34,124,0.21,0,0,830,8,a
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,1,29,10,18,0,433,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,2,29,10,18,0,433,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,3,29,10,18,0,433,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,4,29,10,18,0,435,0,0,0,0,0,2,14,0.11,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,5,29,10,18,0,435,0,0,0,0,0,2,19,0.12,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,6,29,10,18,0,437,0,0,0,0,0,4,24,0.13,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,7,29,10,18,0,438,0,0,0,0,0,5,28,0.14,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,8,29,10,18,0,439,0,0,0,0,0,6,33,0.15,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,9,29,10,18,0,440,0,0,0,0,0,7,38,0.16,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,10,29,10,18,0,442,0,0,0,0,0,9,43,0.17,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,11,29,10,18,0,443,0,0,0,0,0,10,48,0.17,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,12,29,10,18,0,444,0,0,0,0,0,11,52,0.17,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,13,29,10,18,0,445,0,0,0,0,0,12,57,0.17,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,14,29,10,18,1,446,0,0,0,0,0,14,62,0.17,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,15,29,10,18,1,448,0,0,0,0,0,15,67,0.18,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,16,29,10,18,1,449,0,0,0,0,0,17,72,0.18,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,17,29,10,18,1,451,0,0,0,0,0,18,76,0.19,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,18,29,10,18,1,452,0,0,0,0,0,20,81,0.19,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,19,29,10,18,1,453,0,0,0,0,0,21,86,0.19,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,20,29,10,18,1,455,0,0,0,0,0,22,91,0.19,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,21,29,10,18,1,456,0,0,0,0,0,24,96,0.2,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,22,29,10,18,1,458,0,0,0,0,0,25,100,0.2,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,23,29,10,18,1,459,0,0,0,0,0,27,105,0.2,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,24,29,10,18,1,460,0,0,0,0,0,28,110,0.2,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,25,29,10,18,1,462,0,0,0,0,0,30,115,0.2,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,26,29,10,18,2,463,0,0,0,0,0,31,120,0.2,0,0,830,8,
SPII,TOT,10,2,29,10,11,SPII_TOT_10_2_291011,10,2,2,27,29,10,18,2,464,0,0,0,0,0,32,124,0.2,0,0,830,8,a
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,1,29,10,18,7,418,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,2,29,10,18,7,422,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,3,29,10,18,7,427,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,4,29,10,18,7,433,0,0,0,0,0,14,14,0.81,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,5,29,10,18,8,440,0,0,0,0,0,21,19,0.89,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,6,29,10,18,8,447,0,0,0,0,0,28,24,0.95,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,7,29,10,18,8,454,0,0,0,0,0,36,28,1.01,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,8,29,10,18,8,462,0,0,0,0,0,44,33,1.05,0,0,830,8,
SPII,TOT,11,1,29,10,11,SPII_TOT_11_1_291011,11,1,3,9,29,10,18,8,470,0,0,0,0,0,52,38,1.08,0,0,830,8,a
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,10,29,10,18,9,416,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,11,29,10,18,9,419,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,12,29,10,18,9,424,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,13,29,10,18,9,429,0,0,0,0,0,13,14,0.74,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,14,29,10,18,9,435,0,0,0,0,0,19,19,0.81,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,15,29,10,18,9,442,0,0,0,0,0,26,24,0.88,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,16,29,10,18,9,449,0,0,0,0,0,33,28,0.92,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,17,29,10,18,10,456,0,0,0,0,0,41,33,0.96,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,18,29,10,18,10,463,0,0,0,0,0,48,38,1,0,0,830,8,
SPII,TOT,11,2,29,10,11,SPII_TOT_11_2_291011,11,2,4,19,29,10,18,10,471,0,0,0,0,0,56,43,1.03,0,0,830,8,a
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,1,29,10,18,12,410,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,2,29,10,18,12,411,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,3,29,10,18,12,412,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,4,29,10,18,12,413,0,0,0,0,0,3,14,0.19,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,5,29,10,18,13,415,0,0,0,0,0,4,19,0.19,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,6,29,10,18,13,416,0,0,0,0,0,6,24,0.21,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,7,29,10,18,13,416,0,0,0,0,0,7,28,0.19,0,0,831,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,8,29,10,18,13,419,0,0,0,0,0,8,33,0.2,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,9,29,10,18,13,421,0,0,0,0,0,10,38,0.21,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,10,29,10,18,13,421,0,0,0,0,0,11,43,0.21,0,0,831,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,11,29,10,18,13,423,0,0,0,0,0,13,48,0.21,0,0,831,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,12,29,10,18,13,425,0,0,0,0,0,14,52,0.22,0,0,831,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,13,29,10,18,13,428,0,0,0,0,0,17,57,0.23,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,14,29,10,18,13,430,0,0,0,0,0,19,62,0.24,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,15,29,10,18,13,432,0,0,0,0,0,21,67,0.25,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,16,29,10,18,13,434,0,0,0,0,0,23,72,0.26,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,17,29,10,18,14,436,0,0,0,0,0,25,76,0.26,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,18,29,10,18,14,437,0,0,0,0,0,28,81,0.27,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,19,29,10,18,14,439,0,0,0,0,0,30,86,0.27,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,20,29,10,18,14,441,0,0,0,0,0,32,91,0.27,0,0,831,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,21,29,10,18,14,443,0,0,0,0,0,34,96,0.28,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,22,29,10,18,14,445,0,0,0,0,0,36,100,0.28,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,23,29,10,18,14,447,0,0,0,0,0,38,105,0.28,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,24,29,10,18,14,449,0,0,0,0,0,40,110,0.29,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,25,29,10,18,14,451,0,0,0,0,0,42,115,0.29,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,26,29,10,18,14,453,0,0,0,0,0,44,120,0.29,0,0,830,8,
SPII,TOT,12,1,29,10,11,SPII_TOT_12_1_291011,12,1,5,27,29,10,18,14,455,0,0,0,0,0,46,124,0.29,0,0,830,8,a
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,1,29,10,18,15,412,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,2,29,10,18,15,414,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,3,29,10,18,15,414,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,4,29,10,18,15,416,0,0,0,0,0,3,14,0.17,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,5,29,10,18,16,417,0,0,0,0,0,4,19,0.2,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,6,29,10,18,16,419,0,0,0,0,0,6,24,0.22,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,7,29,10,18,16,421,0,0,0,0,0,8,28,0.23,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,8,29,10,18,16,423,0,0,0,0,0,10,33,0.24,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,9,29,10,18,16,424,0,0,0,0,0,12,38,0.24,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,10,29,10,18,16,426,0,0,0,0,0,13,43,0.25,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,11,29,10,18,16,428,0,0,0,0,0,15,48,0.25,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,12,29,10,18,16,429,0,0,0,0,0,17,52,0.26,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,13,29,10,18,16,430,0,0,0,0,0,18,57,0.25,0,0,831,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,14,29,10,18,16,433,0,0,0,0,0,20,62,0.26,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,15,29,10,18,16,434,0,0,0,0,0,22,67,0.26,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,16,29,10,18,16,436,0,0,0,0,0,24,72,0.26,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,17,29,10,18,16,438,0,0,0,0,0,26,76,0.26,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,18,29,10,18,17,440,0,0,0,0,0,27,81,0.27,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,19,29,10,18,17,442,0,0,0,0,0,29,86,0.27,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,20,29,10,18,17,444,0,0,0,0,0,31,91,0.27,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,21,29,10,18,17,445,0,0,0,0,0,33,96,0.27,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,22,29,10,18,17,447,0,0,0,0,0,35,100,0.27,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,23,29,10,18,17,449,0,0,0,0,0,37,105,0.28,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,24,29,10,18,17,451,0,0,0,0,0,39,110,0.28,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,25,29,10,18,17,453,0,0,0,0,0,41,115,0.28,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,26,29,10,18,17,454,0,0,0,0,0,43,120,0.28,0,0,830,8,
SPII,TOT,12,2,29,10,11,SPII_TOT_12_2_291011,12,2,6,27,29,10,18,17,456,0,0,0,0,0,44,124,0.28,0,0,830,8,a
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,1,29,10,18,21,415,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,2,29,10,18,21,419,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,3,29,10,18,21,424,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,4,29,10,18,21,429,0,0,0,0,0,13,14,0.76,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,5,29,10,18,21,435,0,0,0,0,0,19,19,0.8,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,6,29,10,18,21,440,0,0,0,0,0,24,24,0.82,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,7,29,10,18,22,446,0,0,0,0,0,30,28,0.84,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,8,29,10,18,22,452,0,0,0,0,0,36,33,0.85,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,9,29,10,18,22,458,0,0,0,0,0,42,38,0.88,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,10,29,10,18,22,464,0,0,0,0,0,48,43,0.89,0,0,830,8,
SPII,TOT,13,1,29,10,11,SPII_TOT_13_1_291011,13,1,7,11,29,10,18,22,470,0,0,0,0,0,54,48,0.9,0,0,830,8,a
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,1,29,10,18,23,416,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,2,29,10,18,23,421,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,3,29,10,18,23,426,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,4,29,10,18,23,431,0,0,0,0,0,14,14,0.79,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,5,29,10,18,23,436,0,0,0,0,0,19,19,0.81,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,6,29,10,18,23,442,0,0,0,0,0,25,24,0.84,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,7,29,10,18,24,448,0,0,0,0,0,31,28,0.87,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,8,29,10,18,24,454,0,0,0,0,0,38,33,0.89,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,9,29,10,18,24,460,0,0,0,0,0,44,38,0.91,0,0,830,8,
SPII,TOT,13,2,29,10,11,SPII_TOT_13_2_291011,13,2,8,10,29,10,18,24,467,0,0,0,0,0,50,43,0.92,0,0,830,8,a
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,1,29,10,18,35,414,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,2,29,10,18,35,415,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,3,29,10,18,36,416,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,4,29,10,18,36,417,0,0,0,0,0,2,14,0.14,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,5,29,10,18,36,417,0,0,0,0,0,3,19,0.13,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,6,29,10,18,36,418,0,0,0,0,0,4,24,0.13,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,7,29,10,18,36,419,0,0,0,0,0,4,28,0.13,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,8,29,10,18,36,420,0,0,0,0,0,5,33,0.13,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,9,29,10,18,36,421,0,0,0,0,0,6,38,0.13,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,10,29,10,18,36,422,0,0,0,0,0,7,43,0.13,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,11,29,10,18,36,423,0,0,0,0,0,8,48,0.14,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,12,29,10,18,36,424,0,0,0,0,0,9,52,0.14,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,13,29,10,18,36,425,0,0,0,0,0,10,57,0.14,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,14,29,10,18,36,426,0,0,0,0,0,11,62,0.15,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,15,29,10,18,37,427,0,0,0,0,0,13,67,0.15,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,16,29,10,18,37,429,0,0,0,0,0,14,72,0.15,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,17,29,10,18,37,430,0,0,0,0,0,15,76,0.16,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,18,29,10,18,37,431,0,0,0,0,0,17,81,0.16,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,19,29,10,18,37,432,0,0,0,0,0,18,86,0.16,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,20,29,10,18,37,433,0,0,0,0,0,19,91,0.17,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,21,29,10,18,37,435,0,0,0,0,0,21,96,0.17,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,22,29,10,18,37,436,0,0,0,0,0,22,100,0.17,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,23,29,10,18,37,437,0,0,0,0,0,23,105,0.17,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,24,29,10,18,37,439,0,0,0,0,0,25,110,0.17,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,25,29,10,18,37,441,0,0,0,0,0,26,115,0.18,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,26,29,10,18,37,441,0,0,0,0,0,27,120,0.18,0,0,830,8,
SPII,TOT,14,1,29,10,11,SPII_TOT_14_1_291011,14,1,9,27,29,10,18,37,443,0,0,0,0,0,29,124,0.18,0,0,830,8,a
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,1,29,10,18,38,414,0,0,0,0,0,0,0,0,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,2,29,10,18,38,415,0,0,0,0,0,0,4,0,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,3,29,10,18,38,416,0,0,0,0,0,0,9,0,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,4,29,10,18,39,417,0,0,0,0,0,2,14,0.12,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,5,29,10,18,39,417,0,0,0,0,0,3,19,0.12,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,6,29,10,18,39,418,0,0,0,0,0,3,24,0.12,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,7,29,10,18,39,419,0,0,0,0,0,4,28,0.13,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,8,29,10,18,39,421,0,0,0,0,0,6,33,0.14,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,9,29,10,18,39,422,0,0,0,0,0,7,38,0.15,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,10,29,10,18,39,423,0,0,0,0,0,8,43,0.16,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,11,29,10,18,39,424,0,0,0,0,0,10,48,0.16,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,12,29,10,18,39,425,0,0,0,0,0,11,52,0.16,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,13,29,10,18,39,427,0,0,0,0,0,12,57,0.17,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,14,29,10,18,39,428,0,0,0,0,0,13,62,0.17,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,15,29,10,18,39,429,0,0,0,0,0,14,67,0.17,0,0,830,8,
SPII,TOT,14,2,29,10,11,SPII_TOT_14_2_291011,14,2,10,16,29,10,18,40,430,0,0,0,0,0,16,72,0.17,0,0,830,8,
