"","plot_code","sub_plot","tree_tag","year","month","day","pom_height","dbh_first_year","dbh_first_year_cm","dendrometer_reading_mm","comments","forma_tronco","igual_DAP","apertura","X","X_1","X_2","X_3","X_4","density","height_m","dbh","cenyear","cenmonth","cenday"
"1849","ESP-01",19,514,2009,8,19,NA,NA,12,"1.8",NA,"e","diferente",NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1850","ESP-01",19,514,2009,11,25,NA,NA,12,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1851","ESP-01",19,514,2010,1,26,NA,NA,12,"4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1852","ESP-01",19,514,2010,5,1,NA,NA,12,"6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1853","ESP-01",19,514,2010,7,21,NA,NA,12,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1854","ESP-01",19,514,2010,7,21,NA,NA,12,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1855","ESP-01",19,514,2010,10,13,NA,NA,12,"7.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1856","ESP-01",19,514,2011,1,31,NA,NA,12,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1857","ESP-01",19,514,2011,4,29,NA,NA,12,"13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1858","ESP-01",19,514,2011,7,11,NA,NA,12,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1859","ESP-01",19,514,2011,10,25,NA,NA,12,"15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1860","ESP-01",19,514,2012,5,2,NA,NA,12,"20.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,9.5,11.2,2006,7,4
"1861","ESP-01",19,515,2009,8,19,NA,NA,19.6,"0",NA,"o","igual",NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1862","ESP-01",19,515,2009,11,25,NA,NA,19.6,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1863","ESP-01",19,515,2010,1,26,NA,NA,19.6,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1864","ESP-01",19,515,2010,5,1,NA,NA,19.6,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1865","ESP-01",19,515,2010,7,21,NA,NA,19.6,"10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1866","ESP-01",19,515,2010,7,21,NA,NA,19.6,"10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1867","ESP-01",19,515,2010,10,13,NA,NA,19.6,"12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1868","ESP-01",19,515,2011,1,31,NA,NA,19.6,"12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1869","ESP-01",19,515,2011,4,29,NA,NA,19.6,"14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1870","ESP-01",19,515,2011,7,11,NA,NA,19.6,"16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1871","ESP-01",19,515,2011,10,25,NA,NA,19.6,"19.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1872","ESP-01",19,515,2012,5,2,NA,NA,19.6,"25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,12,24,2006,7,4
"1873","ESP-01",19,522,2009,8,19,NA,NA,29.4,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1874","ESP-01",19,522,2009,11,25,NA,NA,29.4,"3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1875","ESP-01",19,522,2010,1,26,NA,NA,29.4,"6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1876","ESP-01",19,522,2010,5,1,NA,NA,29.4,"8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1877","ESP-01",19,522,2010,7,21,NA,NA,29.4,"10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1878","ESP-01",19,522,2010,7,21,NA,NA,29.4,"10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1879","ESP-01",19,522,2010,10,13,NA,NA,29.4,"13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1880","ESP-01",19,522,2011,1,31,NA,NA,29.4,"17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1881","ESP-01",19,522,2011,4,29,NA,NA,29.4,"20.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1882","ESP-01",19,522,2011,7,11,NA,NA,29.4,"21.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1883","ESP-01",19,522,2011,10,25,NA,NA,29.4,"25.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1884","ESP-01",19,522,2012,5,2,NA,NA,29.4,"27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13.5,28.5,2006,7,4
"1885","ESP-01",20,528,2009,8,19,NA,NA,13,"-1.8",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1886","ESP-01",20,528,2009,11,25,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1887","ESP-01",20,528,2010,1,26,NA,NA,13,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1888","ESP-01",20,528,2010,5,1,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1889","ESP-01",20,528,2010,7,21,NA,NA,13,"-0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1890","ESP-01",20,528,2010,7,21,NA,NA,13,"-0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1891","ESP-01",20,528,2010,10,13,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1892","ESP-01",20,528,2011,1,31,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1893","ESP-01",20,528,2011,4,29,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1894","ESP-01",20,528,2011,7,11,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1895","ESP-01",20,528,2011,10,25,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1896","ESP-01",20,528,2012,5,2,NA,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,12.8,2006,7,4
"1897","ESP-01",20,530,2009,8,19,NA,NA,17.2,"0",NA,"e","diferente",NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1898","ESP-01",20,530,2009,11,25,NA,NA,17.2,"-1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1899","ESP-01",20,530,2010,1,26,NA,NA,17.2,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1900","ESP-01",20,530,2010,5,1,NA,NA,17.2,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1901","ESP-01",20,530,2010,7,21,NA,NA,17.2,"-1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1902","ESP-01",20,530,2010,7,21,NA,NA,17.2,"-1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1903","ESP-01",20,530,2010,10,13,NA,NA,17.2,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1904","ESP-01",20,530,2011,1,31,NA,NA,17.2,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1905","ESP-01",20,530,2011,4,29,NA,NA,17.2,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1906","ESP-01",20,530,2011,7,11,NA,NA,17.2,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1907","ESP-01",20,530,2011,10,25,NA,NA,17.2,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1908","ESP-01",20,530,2012,5,2,NA,NA,17.2,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,12.5,18,2006,7,4
"1909","ESP-01",20,535,2009,8,19,NA,NA,19.7,"1",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1910","ESP-01",20,535,2009,11,25,NA,NA,19.7,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1911","ESP-01",20,535,2010,1,26,NA,NA,19.7,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1912","ESP-01",20,535,2010,5,1,NA,NA,19.7,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1913","ESP-01",20,535,2010,7,21,NA,NA,19.7,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1914","ESP-01",20,535,2010,7,21,NA,NA,19.7,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1915","ESP-01",20,535,2010,10,13,NA,NA,19.7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1916","ESP-01",20,535,2011,1,31,NA,NA,19.7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1917","ESP-01",20,535,2011,4,29,NA,NA,19.7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1918","ESP-01",20,535,2011,7,11,NA,NA,19.7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1919","ESP-01",20,535,2011,10,25,NA,NA,19.7,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1920","ESP-01",20,535,2012,5,2,NA,NA,19.7,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385395,11.5,18.8,2006,7,4
"1921","ESP-01",20,536,2009,8,19,NA,NA,11.5,"0",NA,"e","igual","1",NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1922","ESP-01",20,536,2009,11,25,NA,NA,11.5,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1923","ESP-01",20,536,2010,1,26,NA,NA,11.5,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1924","ESP-01",20,536,2010,5,1,NA,NA,11.5,"5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1925","ESP-01",20,536,2010,7,21,NA,NA,11.5,"5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1926","ESP-01",20,536,2010,7,21,NA,NA,11.5,"5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1927","ESP-01",20,536,2010,10,13,NA,NA,11.5,"7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1928","ESP-01",20,536,2011,1,31,NA,NA,11.5,"7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1929","ESP-01",20,536,2011,4,29,NA,NA,11.5,"8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1930","ESP-01",20,536,2011,7,11,NA,NA,11.5,"8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1931","ESP-01",20,536,2011,10,25,NA,NA,11.5,"8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1932","ESP-01",20,536,2012,5,2,NA,NA,11.5,"9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8.5,11.1,2006,7,4
"1933","ESP-01",20,539,2009,8,19,NA,NA,15.7,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1934","ESP-01",20,539,2009,11,25,NA,NA,15.7,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1935","ESP-01",20,539,2010,1,26,NA,NA,15.7,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1936","ESP-01",20,539,2010,5,1,NA,NA,15.7,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1937","ESP-01",20,539,2010,7,21,NA,NA,15.7,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1938","ESP-01",20,539,2010,7,21,NA,NA,15.7,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1939","ESP-01",20,539,2010,10,13,NA,NA,15.7,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1940","ESP-01",20,539,2011,1,31,NA,NA,15.7,"3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1941","ESP-01",20,539,2011,4,29,NA,NA,15.7,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1942","ESP-01",20,539,2011,7,11,NA,NA,15.7,"5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1943","ESP-01",20,539,2011,10,25,NA,NA,15.7,"8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1944","ESP-01",20,539,2012,5,2,NA,NA,15.7,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,15.2,2006,7,4
"1945","ESP-01",20,540,2009,8,19,NA,NA,12.8,"0",NA,"e","diferente",NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1946","ESP-01",20,540,2009,11,25,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1947","ESP-01",20,540,2010,1,26,NA,NA,12.8,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1948","ESP-01",20,540,2010,5,1,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1949","ESP-01",20,540,2010,7,21,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1950","ESP-01",20,540,2010,7,21,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1951","ESP-01",20,540,2010,10,13,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1952","ESP-01",20,540,2011,1,31,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1953","ESP-01",20,540,2011,4,29,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1954","ESP-01",20,540,2011,7,11,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1955","ESP-01",20,540,2011,10,25,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1956","ESP-01",20,540,2012,5,2,NA,NA,12.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,11,13,2006,7,4
"1957","ESP-01",20,541,2009,8,19,NA,NA,12.6,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1958","ESP-01",20,541,2009,11,25,NA,NA,12.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1959","ESP-01",20,541,2010,1,26,NA,NA,12.6,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1960","ESP-01",20,541,2010,5,1,NA,NA,12.6,"3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1961","ESP-01",20,541,2010,7,21,NA,NA,12.6,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1962","ESP-01",20,541,2010,7,21,NA,NA,12.6,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1963","ESP-01",20,541,2010,10,13,NA,NA,12.6,"7.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1964","ESP-01",20,541,2011,1,31,NA,NA,12.6,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1965","ESP-01",20,541,2011,4,29,NA,NA,12.6,"10.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1966","ESP-01",20,541,2011,7,11,NA,NA,12.6,"11.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1967","ESP-01",20,541,2011,10,25,NA,NA,12.6,"12.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1968","ESP-01",20,541,2012,5,2,NA,NA,12.6,"15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.5,12.4,2006,7,4
"1969","ESP-01",20,542,2009,8,19,NA,NA,11.1,"0",NA,"e","diferente",NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1970","ESP-01",20,542,2009,11,25,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1971","ESP-01",20,542,2010,1,26,NA,NA,11.1,"-0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1972","ESP-01",20,542,2010,5,1,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1973","ESP-01",20,542,2010,7,21,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1974","ESP-01",20,542,2010,7,21,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1975","ESP-01",20,542,2010,10,13,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1976","ESP-01",20,542,2011,1,31,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1977","ESP-01",20,542,2011,4,29,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1978","ESP-01",20,542,2011,7,11,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1979","ESP-01",20,542,2011,10,25,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1980","ESP-01",20,542,2012,5,2,NA,NA,11.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,11.5,2006,7,4
"1981","ESP-01",20,543,2009,8,19,NA,NA,10.6,"-2",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1982","ESP-01",20,543,2009,11,25,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1983","ESP-01",20,543,2010,1,26,NA,NA,10.6,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1984","ESP-01",20,543,2010,5,1,NA,NA,10.6,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1985","ESP-01",20,543,2010,7,21,NA,NA,10.6,"2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1986","ESP-01",20,543,2010,7,21,NA,NA,10.6,"2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1987","ESP-01",20,543,2010,10,13,NA,NA,10.6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1988","ESP-01",20,543,2011,1,31,NA,NA,10.6,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1989","ESP-01",20,543,2011,4,29,NA,NA,10.6,"3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1990","ESP-01",20,543,2011,7,11,NA,NA,10.6,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1991","ESP-01",20,543,2011,10,25,NA,NA,10.6,"3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1992","ESP-01",20,543,2012,5,2,NA,NA,10.6,"3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,7,10.8,2006,7,4
"1993","ESP-01",21,548,2009,8,19,NA,NA,15.9,"-1.5",NA,"e","diferente",NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"1994","ESP-01",21,548,2009,11,25,NA,NA,15.9,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"1995","ESP-01",21,548,2010,1,26,NA,NA,15.9,"-1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"1996","ESP-01",21,548,2010,5,1,NA,NA,15.9,"-1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"1997","ESP-01",21,548,2010,7,21,NA,NA,15.9,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"1998","ESP-01",21,548,2010,7,21,NA,NA,15.9,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"1999","ESP-01",21,548,2010,10,13,NA,NA,15.9,"-1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"2000","ESP-01",21,548,2011,1,31,NA,NA,15.9,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"2001","ESP-01",21,548,2011,4,29,NA,NA,15.9,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"2002","ESP-01",21,548,2011,7,11,NA,NA,15.9,"-1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"2003","ESP-01",21,548,2011,10,25,NA,NA,15.9,"-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"2004","ESP-01",21,548,2012,5,2,NA,NA,15.9,"-2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,10.5,16,2006,7,4
"2005","ESP-01",21,549,2009,8,19,NA,NA,28.8,"2.9",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2006","ESP-01",21,549,2009,11,25,NA,NA,28.8,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2007","ESP-01",21,549,2010,1,26,NA,NA,28.8,"7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2008","ESP-01",21,549,2010,5,1,NA,NA,28.8,"8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2009","ESP-01",21,549,2010,7,21,NA,NA,28.8,"8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2010","ESP-01",21,549,2010,7,21,NA,NA,28.8,"8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2011","ESP-01",21,549,2010,10,13,NA,NA,28.8,"9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2012","ESP-01",21,549,2011,1,31,NA,NA,28.8,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2013","ESP-01",21,549,2011,4,29,NA,NA,28.8,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2014","ESP-01",21,549,2011,7,11,NA,NA,28.8,"11.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2015","ESP-01",21,549,2011,10,25,NA,NA,28.8,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2016","ESP-01",21,549,2012,5,2,NA,NA,28.8,"17.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,29.1,2006,7,4
"2017","ESP-01",21,550,2009,8,19,NA,NA,16.4,"1.3",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.52,13,17,2006,7,4
"2018","ESP-01",21,550,2009,11,25,NA,NA,16.4,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,17,2006,7,4
"2019","ESP-01",21,550,2010,1,26,NA,NA,16.4,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,17,2006,7,4
"2020","ESP-01",21,550,2010,5,1,NA,NA,16.4,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,17,2006,7,4
"2021","ESP-01",21,550,2010,7,21,NA,NA,16.4,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,17,2006,7,4
