plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
PAN-02,2013,6,20,1,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,1,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,1,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,2,n,9.3,41.8,22.9,NaN,30,1,10,NaN,1.080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,2,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,2,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,2,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,3,n,10.89,42.6,23,NaN,30,1,10,NaN,0.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,3,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,3,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,3,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,4,n,7.1,39.5,22.6,NaN,30,1,10,NaN,0.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,4,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,4,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,4,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,5,n,6.2,43.9,22.4,NaN,30,1,10,NaN,0.690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,5,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,5,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,5,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,6,n,1.2,43.8,22.7,NaN,30,1,10,NaN,0.190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,6,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,6,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,6,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,7,n,3.5,43,22.8,NaN,30,1,10,NaN,0.776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,7,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,7,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,7,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,8,n,6.38,44.5,22.4,NaN,30,1,10,NaN,0.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,8,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,8,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,8,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,9,n,7.81,43.2,22.8,NaN,30,1,10,NaN,1.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,9,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,9,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,9,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,10,n,8.98,39.9,22.9,NaN,30,1,10,NaN,0.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,10,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,10,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,10,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,11,n,15.25,47.2,22.6,NaN,30,1,10,NaN,0.250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,11,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,11,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,11,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,12,n,6.97,43.3,22.8,NaN,30,1,10,NaN,0.880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,12,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,12,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,12,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,13,n,4.04,43.3,22.7,NaN,30,1,10,NaN,0.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,13,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,13,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,13,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,14,n,3.46,42.6,22.8,NaN,30,1,10,NaN,0.542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,14,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,14,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,14,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,15,n,7.79,37.6,22.5,NaN,30,1,10,NaN,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
