plot_code,sub_plot,tree_tag,family,genus,specie,year,month,day,wood_density_g_cm3,tree_height_m,pom_height_m,dbh_northsouth_cm,dbh_westeast_cm,rainfor_flag1,rainfor_flag2,rainfor_flag3,quality_code,comments
ACJ,11,116,Symplocaceae,Symplocos,sp,2014,3,16,NaN,5,1.3,2.03,2,a,,,,
ACJ,11,117,Symplocaceae,Symplocos,sp,2014,3,16,NaN,2.5,1.3,3.5,3.58,a,,,,
ACJ,11,118,Symplocaceae,Symplocos,sp,2014,3,16,NaN,4,1.3,4.53,5.16,c,,,,
ACJ,11,119,Lauraceae,,,2014,3,16,NaN,6,1.3,8.4,7.64,a,,,,
ACJ,11,120,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,5,1.3,4.7,5.1,a,,,,
ACJ,11,121,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2,1.3,2.03,2.1,c,,,,
ACJ,11,122,Indeterminado,,,2014,3,16,NaN,3.5,1.3,2.3,2.33,a,,,,
ACJ,11,124,Symplocaceae,Symplocos,sp,2014,3,16,NaN,2.5,1.3,2.17,2.14,dh,,,,
ACJ,11,125,Symplocaceae,Symplocos,sp,2014,3,16,NaN,3.5,1.3,2.85,2.83,ci,,,,
ACJ,11,126,Indeterminado,,,2014,3,16,NaN,5,1.3,2.54,2.49,c,,,,
ACJ,11,127,Solanaceae,Sessea,,2014,3,16,NaN,5.5,1.3,8.65,9.25,a,,,,
ACJ,11,128,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,129,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3.3,3.5,ch,,,,
ACJ,11,130,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.35,2.43,ch,,,,
ACJ,11,131,Melastomataceae ,,,2014,3,16,NaN,7,1.3,5.86,5.68,a,,,,
ACJ,11,132,Melastomataceae ,,,2014,3,16,NaN,8,1.3,9.74,8.36,a,,,,
ACJ,11,133,Melastomataceae ,,,2014,3,16,NaN,7,1.3,6.73,5.42,a,,,,
ACJ,11,134,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.23,2.29,a,,,,
ACJ,11,135,Melastomataceae ,,,2014,3,16,NaN,5,1.8,3.25,6.25,d ,,,,
ACJ,11,136,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,4,1.3,7.7,6.79,,,,,Muriendo
ACJ,11,137,Solanaceae,Sessea,,2014,3,16,NaN,5,1.3,4.75,3.82,c,,,,
ACJ,11,138,Solanaceae,Sessea,,2014,3,16,NaN,5,1.3,4.78,5.14,d,,,,
ACJ,11,139,Solanaceae,Sessea,,2014,3,16,NaN,5,1.3,3.54,3.44,c,,,,
ACJ,11,140,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,141,Melastomataceae ,,,2014,3,16,NaN,2,1.8,4.67,4.42,d,,,,
ACJ,11,142,Melastomataceae ,,,2014,3,16,NaN,5,1.3,3.75,3.64,c,,,,
ACJ,11,143,Melastomataceae ,,,2014,3,16,NaN,6,1.3,8.14,6.54,c,,,,
ACJ,11,144,Indeterminado,,,2014,3,16,NaN,11,1.3,10.25,8.24,a,,,,
ACJ,11,145,Indeterminado,,,2014,3,16,NaN,4,1.3,4.49,4.86,a,,,,
ACJ,11,146,Melastomataceae ,,,2014,3,16,NaN,7,1.3,4.9,4.92,c,,,,
ACJ,11,147,Symplocaceae,Symplocos,sp,2014,3,16,NaN,6,1.3,5.3,6.38,a,,,,
ACJ,11,148,Symplocaceae,Symplocos,sp,2014,3,16,NaN,4,1.3,2.44,2.27,a,,,,
ACJ,11,149,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,,,,
ACJ,11,151,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,,1.3,,,,,,,
ACJ,11,152,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,,1.3,,,,,,,
ACJ,11,153,Indeterminado,,,2014,3,16,NaN,,1.3,,,,,,,
ACJ,11,154,Indeterminado,,,2014,3,16,NaN,4,1.3,2.65,2.34,c,,,,
ACJ,11,155,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,2.58,2.56,ch,,,,
ACJ,11,156,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,3.27,3.21,d,,,,
ACJ,11,157,Solanaceae,Sessea,,2014,3,16,NaN,5,1.3,5.27,4.96,ah,,,,
ACJ,11,158,Indeterminado,,,2014,3,16,NaN,3,1.3,3.91,3.45,ch,,,,
ACJ,11,159,,,,2014,3,16,NaN,8,1.3,7.31,6.97,ah,,,,
ACJ,11,160,Indeterminado,,,2014,3,16,NaN,6,1.3,4.15,4.74,a,,,,
ACJ,11,161,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,6,1.3,3.45,4.7,c,,,,
ACJ,11,162,Indeterminado,,,2014,3,16,NaN,5,1.3,2.86,3.14,ah,,,,
ACJ,11,163,Indeterminado,,,2014,3,16,NaN,4,1.3,2.31,2.44,ah,,,,
ACJ,11,164,Indeterminado,,,2014,3,16,NaN,5,1.3,7.16,7.63,ch,,,,
ACJ,11,165,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,2.7,2.38,c,,,,
ACJ,11,166,Solanaceae,Sessea,,2014,3,16,NaN,3,1.3,2.36,2.57,a,,,,
ACJ,11,167,Indeterminado,,,2014,3,16,NaN,4,1.3,2.26,2.29,ah,,,,
ACJ,11,168,Indeterminado,,,2014,3,16,NaN,5,1.3,2.59,2.44,ah,,,,
ACJ,11,169,Indeterminado,,,2014,3,16,NaN,4,1.3,2,2.15,ah,,,,
ACJ,11,170,Araliaceae,,,2014,3,16,NaN,3,1.3,4.05,4.24,ah,,,,
ACJ,11,171,Araliaceae,,,2014,3,16,NaN,4,1.3,6.37,5.22,ch,,,,
ACJ,11,172,Indeterminado,,,2014,3,16,NaN,4,1.3,4.72,4.42,a,,,,
ACJ,11,173,Araliaceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,174,Indeterminado,,,2014,3,16,NaN,8,1.3,7.82,8.64,a,,,,
ACJ,11,175,Indeterminado,,,2014,3,16,NaN,3,1.3,2.6,2.25,a,,,,
ACJ,11,176,Indeterminado,,,2014,3,16,NaN,5,1.3,3.48,4.3,c,,,,
ACJ,11,177,Araliaceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,178,Araliaceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,179,Araliaceae,,,2014,3,16,NaN,4,1.3,2.87,2.83,a,,,,
ACJ,11,180,Araliaceae,,,2014,3,16,NaN,5,1.3,2.92,2.68,a,,,,
ACJ,11,181,Araliaceae,,,2014,3,16,NaN,3,1.3,3.17,3.25,d,,,,
ACJ,11,182,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2.5,1.3,2.23,2.35,c,,,,
ACJ,11,183,Araliaceae,,,2014,3,16,NaN,2.5,1.3,2.72,2.41,c,,,,
ACJ,11,184,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3,3.41,a,,,,
ACJ,11,185,Araliaceae,,,2014,3,16,NaN,3,1.3,2.75,2.64,a,,,,
ACJ,11,186,Araliaceae,,,2014,3,16,NaN,4,1.3,3.48,2.75,d,,,,
ACJ,11,187,Araliaceae,,,2014,3,16,NaN,4,1.3,2.51,2.77,c,,,,
ACJ,11,188,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,8,1.3,8.77,7.5,a,,,,
ACJ,11,189,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,5,1.3,5.7,5.49,a,,,,
ACJ,11,190,Araliaceae,,,2014,3,16,NaN,3,1.3,2.24,2.26,d,,,,
ACJ,11,191,Araliaceae,,,2014,3,16,NaN,3,1.3,2.24,2.31,ah,,,,
ACJ,11,192,Araliaceae,,,2014,3,16,NaN,2.5,1.3,2.13,2.31,ah,,,,
ACJ,11,193,Indeterminado,,,2014,3,16,NaN,4,1.3,3.94,3.65,a,,,,
ACJ,11,194,Indeterminado,,,2014,3,16,NaN,5,1.3,7.3,6.7,c,,,,
ACJ,11,195,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,3.78,3.86,a,,,,
ACJ,13,196,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,3.54,3.43,a,,,,
ACJ,13,197,Solanaceae,Sessea,,2014,3,16,NaN,3,1.3,2.95,2.1,d,,,,
ACJ,13,198,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,13,199,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,13,200,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,2.8,3.04,c,,,,
ACJ,13,201,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,3,2.64,c,,,,
ACJ,13,202,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,2.52,2.21,c,,,,
ACJ,13,203,Solanaceae,Sessea,,2014,3,16,NaN,5,1.3,4.63,4.57,a,,,,
ACJ,13,204,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,4,1.3,4.07,4,ah,,,,
ACJ,13,205,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,2.03,2,ah,,,,
ACJ,13,206,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,2,2.05,ah,,,,
ACJ,13,207,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2,1.3,2.02,2,ch,,,,
ACJ,13,208,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,4.36,4.8,ah,,,,
ACJ,13,209,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2,1.3,2.25,2.18,ah,,,,
ACJ,13,210,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,2.53,2.54,dh,,,,
ACJ,13,211,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,5.46,5.27,c,,,,
ACJ,13,212,Solanaceae,Sessea,dependens,2014,3,16,NaN,4,1.3,3.85,4.08,d,,,,
ACJ,13,213,Solanaceae,Sessea,dependens,2014,3,16,NaN,4,1.3,3.83,4.05,dh,,,,
ACJ,13,214,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,2.27,2.2,ch,,,,
ACJ,13,215,Solanaceae,Sessea,dependens,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,13,216,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,2.2,2.26,c,,,,
ACJ,13,217,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,2.76,2.5,ci,,,,
ACJ,13,218,Melastomataceae ,,,2014,3,16,NaN,5,1.3,4.55,4.84,a,,,,
ACJ,13,219,Melastomataceae ,,,2014,3,16,NaN,4,1.3,5.33,4.82,c,,,,
ACJ,13,220,Solanaceae,Sessea,dependens,2014,3,16,NaN,8,1.3,4.56,4.78,c,,,,
ACJ,13,221,Solanaceae,Sessea,dependens,2014,3,16,NaN,5,1.3,4.48,4.9,c,,,,
ACJ,13,222,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3.24,3.18,c,,,,
ACJ,13,223,Indeterminado,,,2014,3,16,NaN,6,1.3,3.71,3.75,a,,,,
ACJ,13,224,Indeterminado,,,2014,3,16,NaN,2,1.3,2.16,2.1,a,,,,
ACJ,13,226,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,2.54,2.64,a,,,,
ACJ,13,234,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,2.8,2.76,c,,,,
ACJ,13,235,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,2.9,2.7,c,,,,
ACJ,13,237,Indeterminado,,,2014,3,16,NaN,6,1.3,2.54,2.62,c,,,,
ACJ,13,238,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2,1.3,2.54,2.53,a,,,,
ACJ,13,239,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.91,2.88,a,,,,
ACJ,13,240,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,2.48,3.27,a,,,,
ACJ,13,241,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,3.92,4.26,a,,,,
ACJ,13,242,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.7,2.67,a,,,,
ACJ,13,243,Melastomataceae ,,,2014,3,16,NaN,3.5,1.3,2.85,2.81,a,,,,
ACJ,13,244,Melastomataceae ,,,2014,3,16,NaN,4,1.3,4.44,4.65,a,,,,
ACJ,13,246,Solanaceae,Sessea,dependens,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,13,247,Melastomataceae ,,,2014,3,16,NaN,5,1.3,4.15,4.81,ah,,,,
ACJ,13,248,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3.67,3.88,ch,,,,
ACJ,13,249,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.11,2.28,c,,,,
ACJ,13,250,Melastomataceae ,,,2014,3,16,NaN,6,1.3,4.82,4.61,c,,,,
ACJ,13,251,Melastomataceae ,,,2014,3,16,NaN,5,1.3,2.34,2.37,c,,,,
ACJ,13,253,Melastomataceae ,,,2014,3,16,NaN,5,1.3,2.84,2.65,c,,,,
ACJ,15,254,Solanaceae,Sessea,dependens,2014,3,16,NaN,4,1.3,2.42,2.44,ci,,,,
ACJ,15,256,Indeterminado,,,2014,3,16,NaN,8,1.3,9.83,9.34,c,,,,
ACJ,15,258,Melastomataceae ,,,2014,3,16,NaN,4.5,1.3,4.92,4.56,a,,,,
ACJ,15,259,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.32,2.24,a,,,,
ACJ,15,260,Indeterminado,,,2014,3,16,NaN,3.5,1.3,3.5,3.62,a,,,,
ACJ,15,262,Solanaceae,Sessea,dependens,2014,3,16,NaN,5.5,1.3,2.95,2.75,a,,,,
ACJ,15,265,Indeterminado,,,2014,3,16,NaN,5,1.3,2.44,2.35,a,,,,
ACJ,15,268,Melastomataceae ,,,2014,3,16,NaN,5,1.3,9.8,9.4,c,,,,
ACJ,15,269,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,15,270,Symplocaceae,Symplocos,sp,2014,3,16,NaN,4,1.3,7.5,6.84,a,,,,
ACJ,15,272,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,5,1.3,5.55,5.6,ah,,,,
ACJ,15,273,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,4,1.3,2.64,2.72,ah,,,,
ACJ,15,274,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,15,275,Solanaceae,Sessea,dependens,2014,3,16,NaN,4,1.3,2.3,2.43,a,,,,
ACJ,15,276,Indeterminado,,,2014,3,16,NaN,4,1.3,3.24,2.92,a,,,,
ACJ,15,277,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,7,1.3,7.79,7.63,a,,,,
ACJ,15,278,Indeterminado,,,2014,3,16,NaN,5,1.3,2.61,6.72,d,,,,
ACJ,15,279,Indeterminado,,,2014,3,16,NaN,5,1.3,4.42,4.61,d,,,,
ACJ,15,280,Indeterminado,,,2014,3,16,NaN,6,1.3,6.92,8.81,c,,,,
ACJ,15,281,Indeterminado,,,2014,3,16,NaN,8,1.3,5.43,5.35,c,,,,
ACJ,15,283,Melastomataceae ,,,2014,3,16,NaN,5,1.3,4.48,4.16,ah,,,,
ACJ,15,284,Melastomataceae ,,,2014,3,16,NaN,8,1.3,7.71,8.62,ch,,,,
ACJ,15,285,Melastomataceae ,,,2014,3,16,NaN,6,1.3,5.73,5.29,ah,,,,
ACJ,15,286,Melastomataceae ,,,2014,3,16,NaN,7,1.3,8.31,8.75,ch,,,,
ACJ,15,287,Melastomataceae ,,,2014,3,16,NaN,6,1.3,7.15,7.3,ch,,,,
ACJ,15,288,Melastomataceae ,,,2014,3,16,NaN,6,1.3,4.61,5.29,ch,,,,
ACJ,15,289,Melastomataceae ,,,2014,3,16,NaN,7,1.3,7.33,9.28,a,,,,
ACJ,15,290,Indeterminado,,,2014,3,16,NaN,12,1.3,8.4,7.34,a,,,,
ACJ,15,291,Indeterminado,,,2014,3,16,NaN,3.5,1.3,2.34,2.33,c,,,,
ACJ,15,292,Cunoniaceae,,,2014,3,16,NaN,7,1.3,7.2,8.68,c,,,,
ACJ,15,295,Melastomataceae ,,,2014,3,16,NaN,5,1.3,5.6,4.67,c,,,,
ACJ,15,297,Melastomataceae ,,,2014,3,16,NaN,5,1.3,5.15,5.91,ah,,,,
ACJ,15,298,Melastomataceae ,,,2014,3,16,NaN,6,1.3,7.4,6.59,dh,,,,
ACJ,15,299,Melastomataceae ,,,2014,3,16,NaN,2,1.3,3.22,3.52,ch,,,,
ACJ,15,300,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.47,2.29,dh,,,,
ACJ,15,301,Melastomataceae ,,,2014,3,16,NaN,4,1.3,4.2,4.23,d,,,,
ACJ,15,302,Melastomataceae ,,,2014,3,16,NaN,4,1.3,5.66,4.3,ch,,,,
ACJ,15,303,Melastomataceae ,,,2014,3,16,NaN,5,1.3,2.3,2.2,ch,,,,
ACJ,15,304,Lauraceae,,,2014,3,16,NaN,4,1.3,3.37,2.4,c,,,,
ACJ,23,305,Solanaceae,Sessea,dependens,2014,3,16,NaN,4,1.3,4.1,3.76,c,,,,
ACJ,23,306,Indeterminado,,,2014,3,16,NaN,2.5,1.3,2.44,2.48,c,,,,
ACJ,23,310,Indeterminado,,,2014,3,16,NaN,6,1.3,10.1,8,a,,,,
ACJ,23,311,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,23,314,Solanaceae,Sessea,dependens,2014,3,16,NaN,4,1.3,2.6,2.58,c,,,,
ACJ,23,315,Melastomataceae ,,,2014,3,16,NaN,2,1.3,2.67,2.6,h,,,,
ACJ,23,316,Melastomataceae ,,,2014,3,16,NaN,5,1.3,5.46,5.24,h,,,,
ACJ,23,317,Melastomataceae ,,,2014,3,16,NaN,5,1.3,5.3,5.56,c,,,,
ACJ,23,318,Indeterminado,,,2014,3,16,NaN,4,1.3,8.26,8.44,c,,,,
ACJ,23,319,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.84,7.53,c,,,,
ACJ,23,320,Melastomataceae ,,,2014,3,16,NaN,4,1.3,4.3,4.57,c,,,,
ACJ,23,321,Lauraceae,,,2014,3,16,NaN,5,1.3,3.04,2.76,c,,,,
ACJ,23,322,Melastomataceae ,,,2014,3,16,NaN,4,1.3,8.4,6.33,c,,,,
ACJ,23,323,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.63,2.66,c,,,,
ACJ,23,324,Indeterminado,,,2014,3,16,NaN,7,1.3,6.5,6.34,a,,,,
ACJ,23,325,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.4,2.56,d,,,,
ACJ,23,326,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.66,2.64,a,,,,
ACJ,23,327,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,4,1.3,2.46,2.3,c,,,,
ACJ,23,328,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,5,1.3,6.64,6.37,a,,,,
ACJ,23,330,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.84,2.82,a,,,,
ACJ,23,331,Symplocaceae,Symplocos,sp,2014,3,16,NaN,7,1.3,4.11,3.96,a,,,,
ACJ,23,332,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.67,2.72,c,,,,
ACJ,23,333,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.51,2.67,ah,,,,
ACJ,23,334,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3.57,2.98,ch,,,,
ACJ,23,335,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.28,2.39,c,,,,
ACJ,23,336,Solanaceae,Sessea,dependens,2014,3,16,NaN,6,1.3,4,4.17,a,,,,
ACJ,23,337,Solanaceae,Sessea,dependens,2014,3,16,NaN,5,1.3,5.61,5.7,a,,,,
ACJ,23,338,Solanaceae,Sessea,dependens,2014,3,16,NaN,5,1.3,2.82,3.1,c,,,,
ACJ,23,340,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,23,341,Indeterminado,,,2014,3,16,NaN,4,1.3,2.99,2.92,ch,,,,
ACJ,23,342,Indeterminado,,,2014,3,16,NaN,3,1.3,8.68,6.69,dh,,,,
ACJ,23,343,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,23,344,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,5,1.3,4.33,4.71,ch,,,,
ACJ,23,345,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2,1.3,2.45,2.7,dh,,,,
ACJ,23,347,Melastomataceae ,,,2014,3,16,NaN,5,1.3,3.63,3.54,a,,,,
ACJ,23,348,Indeterminado,,,2014,3,16,NaN,8,1.3,4.83,4.67,a,,,,
ACJ,23,349,Melastomataceae ,,,2014,3,16,NaN,2,1.3,2.8,2.3,c,,,,
ACJ,23,350,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2,1.3,2.2,2.4,c,,,,
ACJ,23,351,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,4,1.3,3.12,3.27,c,,,,
ACJ,23,352,Melastomataceae ,,,2014,3,16,NaN,6,1.3,5.11,5.33,ch,,,,
ACJ,23,353,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3.31,3.25,ch,,,,
ACJ,23,354,Melastomataceae ,,,2014,3,16,NaN,7,1.3,5.52,5.69,c,,,,
ACJ,23,355,Symplocaceae,Symplocos,sp,2014,3,16,NaN,2,1.3,2.25,2.19,a,,,,
ACJ,23,357,Melastomataceae ,,,2014,3,16,NaN,6,1.3,4.41,5,c,,,,
ACJ,23,358,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,5,1.3,7.61,8.82,a,,,,
ACJ,23,360,Indeterminado,,,2014,3,16,NaN,6,1.3,5.52,5.43,a,,,,
ACJ,23,361,Indeterminado,,,2014,3,16,NaN,2,1.3,2.16,2.16,c,,,,
ACJ,23,362,Melastomataceae ,,,2014,3,16,NaN,5,1.3,5.71,5.43,c,,,,
ACJ,23,363,Melastomataceae ,,,2014,3,16,NaN,5,1.3,4.5,4.13,c,,,,
ACJ,23,364,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3.52,3.41,ah,,,,
ACJ,23,365,Melastomataceae ,,,2014,3,16,NaN,5,1.3,2.23,2.41,c,,,,
ACJ,23,366,Melastomataceae ,,,2014,3,16,NaN,5,1.3,2.66,2.71,c,,,,
ACJ,23,367,indeterminado,,,2014,3,16,NaN,4,1.3,2.71,2.69,ah,,,,
ACJ,23,368,Indeterminado,,,2014,3,16,NaN,5,1.3,2.86,2.7,ah,,,,
ACJ,23,369,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3,3.6,c,,,,
ACJ,23,371,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,4,1.3,3,2.8,ah,,,,
ACJ,23,372,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2,1.3,5.15,4.92,ah,,,,
ACJ,23,373,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,4,1.3,4.37,3.66,ah,,,,
ACJ,23,374,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,3.6,3.64,ch,,,,
ACJ,23,375,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,3.36,3.5,a,,,,
ACJ,23,376,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,4.1,4.12,ch,,,,
ACJ,23,377,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2.5,1.3,3.34,3.1,c,,,,
ACJ,23,378,Indeterminado,,,2014,3,16,NaN,5,1.3,3,3.21,ah,,,,
ACJ,23,379,Indeterminado,,,2014,3,16,NaN,5,1.3,2.69,2.72,ch,,,,
ACJ,23,380,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,2.84,2.91,a,,,,
ACJ,23,381,Indeterminado,,,2014,3,16,NaN,8,1.3,9.35,9.72,a,,,,
ACJ,23,382,Araliaceae,,,2014,3,16,NaN,5,1.3,3.1,3.3,a,,,,
ACJ,23,383,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,3.8,3.64,c,,,,
ACJ,23,384,Indeterminado,,,2014,3,16,NaN,2,1.3,2.42,2.4,d,,,,
ACJ,23,385,Indeterminado,,,2014,3,16,NaN,5,1.3,2.62,2.61,c,,,,
ACJ,23,386,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3.44,3.4,c,,,,
ACJ,23,387,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,23,388,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,23,389,Indeterminado,,,2014,3,16,NaN,3,1.3,2.15,2,d,,,,
ACJ,23,390,Solanaceae,Sessea,dependens,2014,3,16,NaN,3,1.3,6.27,5.98,a,,,,
ACJ,23,391,Melastomataceae ,,,2014,3,16,NaN,2,1.3,2.6,2.63,d,,,,
ACJ,23,392,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,23,393,Melastomataceae ,,,2014,3,16,NaN,4,1.3,6.3,7.22,c,,,,
ACJ,23,394,Melastomataceae ,,,2014,3,16,NaN,4,1.4,7.15,6.6,d,,,,
ACJ,23,403,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3.66,3.8,d,,,,
