plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
PAN-03,2013,12,11,2,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,2,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,2,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,3,n,15.18,40.6,22.8,NaN,30,1,10,NaN,0.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,3,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,3,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,3,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,4,n,7.07,39.2,22.7,NaN,30,1,10,NaN,0.524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,4,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,4,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,4,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,5,n,5.2,25.3,22.8,NaN,30,1,10,NaN,0.504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,5,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,5,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,5,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,6,n,6.85,38.6,23.1,NaN,30,1,10,NaN,0.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,6,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,6,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,6,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,7,n,5.86,42.6,22.7,NaN,30,1,10,NaN,0.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,7,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,7,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,7,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
