Time ,Day,Month,Year,Light,Windspeed,Windvane,Rainfall,Temp,RH,
14:30:00,15,11,2013,774.45,0.293,335,0,30.21,62.021,
15:00:00,15,11,2013,582.59,0.209,200,0,30.25,62.231,
15:30:00,15,11,2013,259.24,0.293,265,0,29.48,64.778,
16:00:00,15,11,2013,65.74,0.167,215,0,27.76,71.389,
16:30:00,15,11,2013,81.89,0.418,275,0,26.47,76.378,
17:00:00,15,11,2013,32.99,0.418,75,0,25.22,81.505,
17:30:00,15,11,2013,19.41,0.837,235,0,24.57,82.231,
18:00:00,15,11,2013,4.44,1.799,220,0,24.83,76.778,
18:30:00,15,11,2013,0,1.841,230,0,25.05,74.631,
19:00:00,15,11,2013,-0.23,2.009,345,0,25.2,72.021,
19:30:00,15,11,2013,-0.23,1.465,75,0,25,74.673,
20:00:00,15,11,2013,-0.23,1.506,345,0,24.47,77.589,
20:30:00,15,11,2013,-0.23,1.172,245,0,24.31,78.663,
21:00:00,15,11,2013,0,0.92,330,0,24.14,79.684,
21:30:00,15,11,2013,-0.23,0.962,5,0,23.97,80.705,
22:00:00,15,11,2013,-0.23,0.962,345,0,24.25,80.126,
22:30:00,15,11,2013,-0.23,0.627,240,0,24.15,81.031,
23:00:00,15,11,2013,-0.23,0.753,345,0,24.11,81.189,
23:30:00,15,11,2013,-0.23,0.544,345,0,23.74,83.747,
0:00:00,16,11,2013,-0.23,1.548,5,0,23.47,83.473,
0:30:00,16,11,2013,-0.23,1.088,40,0,23.35,84.063,
1:00:00,16,11,2013,-0.23,0.879,50,0,23.04,86.21,
1:30:00,16,11,2013,-0.23,0.293,75,0,23.02,85.884,
2:00:00,16,11,2013,-0.23,0.586,75,0,22.79,88.315,
2:30:00,16,11,2013,-0.23,0.586,75,0,22.76,89.01,
3:00:00,16,11,2013,-0.23,2.134,0,0,22.65,91.2,
3:30:00,16,11,2013,0,2.595,80,0,22.4,92.178,
4:00:00,16,11,2013,0,2.762,55,0,22.12,92.778,
4:30:00,16,11,2013,-0.23,2.385,345,0,22.12,93.178,
5:00:00,16,11,2013,-0.23,1.548,25,0,22.16,93.736,
5:30:00,16,11,2013,5.14,3.181,85,0,21.8,95.589,
6:00:00,16,11,2013,30.41,3.264,340,0,21.53,96.842,
6:30:00,16,11,2013,59.42,3.432,35,0,21.71,95.968,
7:00:00,16,11,2013,54.51,2.553,325,0,22.45,91.6,
7:30:00,16,11,2013,78.61,1.883,350,0,23.28,84.526,
8:00:00,16,11,2013,193.26,0.502,280,0,24.58,79.4,
8:30:00,16,11,2013,289.89,0.167,0,0,26.35,81.484,
9:00:00,16,11,2013,172.43,0.167,215,0,27.52,78.242,
9:30:00,16,11,2013,327.32,0.293,260,0,26.45,81.642,
10:00:00,16,11,2013,699.57,0.209,275,0,28.25,76.21,
10:30:00,16,11,2013,871.31,0.334,165,0,30.21,66.505,
11:00:00,16,11,2013,1006.55,0.376,5,0,31.39,61.905,
11:30:00,16,11,2013,942.44,0.334,330,0,31.87,59.515,
12:00:00,16,11,2013,947.82,0.46,165,0,31.39,61.915,
12:30:00,16,11,2013,1054.74,0.502,220,0,32,58.831,
13:00:00,16,11,2013,871.08,0.544,325,0,30.79,62.189,
13:30:00,16,11,2013,920.44,0.46,240,0,30.39,62.652,
14:00:00,16,11,2013,808.84,0.418,235,0,30.09,62.873,
14:30:00,16,11,2013,771.17,0.502,15,0,29.56,64.147,
15:00:00,16,11,2013,511.93,0.418,235,0,29.21,64.778,
15:30:00,16,11,2013,272.11,0.46,345,0,28.75,65.389,
16:00:00,16,11,2013,62.47,0.334,0,0,27.74,69.147,
16:30:00,16,11,2013,85.63,0.334,5,0,27.09,70.6,
17:00:00,16,11,2013,91.01,0.376,125,0,26.62,70.926,
17:30:00,16,11,2013,43.51,0.293,300,0,26.19,73.821,
18:00:00,16,11,2013,4.67,0.083,5,0,25.39,78.557,
18:30:00,16,11,2013,-0.23,0.418,60,0,24.74,80.084,
19:00:00,16,11,2013,-0.23,0.669,5,0,24.67,79.8,
19:30:00,16,11,2013,0,1.339,250,0,25.14,74.6,
20:00:00,16,11,2013,-0.23,1.758,255,0,25.61,70.231,
20:30:00,16,11,2013,-0.23,1.339,340,0,25.8,69.926,
21:00:00,16,11,2013,-0.23,1.423,295,0,25.93,69.347,
21:30:00,16,11,2013,-0.23,0.92,165,0,26.15,69.842,
22:00:00,16,11,2013,0,1.423,310,0,25.65,72.757,
22:30:00,16,11,2013,0,2.93,80,0,24.36,84.842,
23:00:00,16,11,2013,-0.23,3.139,10,0,23.45,91.505,
23:30:00,16,11,2013,-0.23,1.423,175,0.6,22.86,92.484,
0:00:00,17,11,2013,-0.23,0.962,0,9.74,20.51,98.042,
0:30:00,17,11,2013,-0.23,1.213,200,5.88,19.55,100.178,
1:00:00,17,11,2013,-0.23,1.799,350,4.26,18.69,99.768,
1:30:00,17,11,2013,-0.23,1.799,260,4.26,16.66,99.073,
2:00:00,17,11,2013,-0.23,2.051,55,3.24,15.12,99.936,
2:30:00,17,11,2013,-0.23,2.302,0,4.26,15.11,100.126,
3:00:00,17,11,2013,-0.23,2.385,340,4.26,15.25,100.115,
3:30:00,17,11,2013,-0.23,3.683,350,3.04,15.48,99.673,
4:00:00,17,11,2013,-0.23,3.934,350,1.62,15.65,99.284,
4:30:00,17,11,2013,0,4.939,235,2.23,16.01,97.652,
5:00:00,17,11,2013,-0.23,4.102,245,1.42,15.94,98.252,
5:30:00,17,11,2013,0.23,5.106,5,0.81,16.04,99.157,
6:00:00,17,11,2013,13.57,6.153,255,0.2,16.47,97.105,
6:30:00,17,11,2013,45.62,5.985,240,0,17.11,94.189,
7:00:00,17,11,2013,80.95,4.353,310,0,18.31,87.221,
7:30:00,17,11,2013,150.67,3.306,250,0,19.7,78.957,
8:00:00,17,11,2013,140.14,2.427,265,0,20.11,76.578,
8:30:00,17,11,2013,131.49,2.888,50,0,20.55,71.526,
9:00:00,17,11,2013,93.58,2.176,260,0,20.62,70.526,
9:30:00,17,11,2013,103.18,2.134,110,0,20.71,71.031,
10:00:00,17,11,2013,111.13,1.799,265,0,20.5,73,
10:30:00,17,11,2013,128.45,2.134,20,0,20.82,68.61,
11:00:00,17,11,2013,241.69,0.586,115,0,21.35,70.631,
11:30:00,17,11,2013,452.26,0.209,280,0,23,68.389,
12:00:00,17,11,2013,409.92,0.167,145,0,24.73,72.61,
12:30:00,17,11,2013,861.72,0.46,145,0,24.97,69.421,
13:00:00,17,11,2013,817.5,0.376,265,0,25.84,70.578,
13:30:00,17,11,2013,769.3,0.209,300,0,26.32,70.294,
14:00:00,17,11,2013,585.4,0.209,295,0,26.46,67.968,
14:30:00,17,11,2013,409.92,0.083,320,0,26.16,69.031,
15:00:00,17,11,2013,386.28,0.125,295,0,25.73,71.568,
15:30:00,17,11,2013,232.33,0,315,0,25.33,73.421,
16:00:00,17,11,2013,170.8,0,315,0,25.1,74.115,
16:30:00,17,11,2013,137.1,0,315,0,24.52,73.684,
17:00:00,17,11,2013,99.43,0,315,0,24.17,74.715,
17:30:00,17,11,2013,51.47,0,315,0,23.51,79.031,
18:00:00,17,11,2013,11.93,0,315,0,22.22,85.642,
18:30:00,17,11,2013,0,0,315,0,20.72,94.473,
19:00:00,17,11,2013,-0.23,0.041,305,0,20.03,98.2,
19:30:00,17,11,2013,-0.23,0.041,310,0,19.93,98.157,
20:00:00,17,11,2013,0,0.083,0,0,19.8,98.978,
20:30:00,17,11,2013,-0.23,0,0,0,19.8,97.915,
21:00:00,17,11,2013,0,0.502,0,0,19.59,98.852,
21:30:00,17,11,2013,-0.23,1.465,0,0,19.51,95.6,
22:00:00,17,11,2013,-0.23,1.841,10,0,20.45,91.621,
22:30:00,17,11,2013,0,1.339,0,0,20.15,95.505,
23:00:00,17,11,2013,-0.23,1.13,0,0,19.34,97.547,
23:30:00,17,11,2013,-0.23,2.344,0,0,20.08,91.01,
0:00:00,18,11,2013,-0.23,2.553,55,0,20.73,87.926,
0:30:00,18,11,2013,-0.23,2.26,230,0,20.66,88.01,
1:00:00,18,11,2013,-0.23,2.595,260,0,20.54,86.463,
1:30:00,18,11,2013,0,2.469,355,0,20.64,87.547,
2:00:00,18,11,2013,-0.23,2.553,190,0,20.72,87.305,
2:30:00,18,11,2013,-0.23,2.637,260,0,20.66,87.926,
3:00:00,18,11,2013,-0.23,2.678,95,0,20.62,87.115,
3:30:00,18,11,2013,-0.23,1.506,170,0,20.37,89.452,
4:00:00,18,11,2013,0,0.586,175,0,19.99,89.915,
4:30:00,18,11,2013,-0.23,0.167,195,0,19.8,90.231,
5:00:00,18,11,2013,-0.23,0,195,0,19.53,91,
5:30:00,18,11,2013,4.44,0.083,330,0,19.24,92.442,
6:00:00,18,11,2013,32.28,0.041,355,0,19.41,94.326,
6:30:00,18,11,2013,72.29,0.125,0,0,19.75,96.694,
7:00:00,18,11,2013,99.9,0.167,0,0,20.7,95.231,
7:30:00,18,11,2013,127.51,0.041,0,0,21.77,93.915,
8:00:00,18,11,2013,221.1,0.083,0,0,22.69,91.315,
8:30:00,18,11,2013,271.17,0.167,5,0,24.08,85.442,
9:00:00,18,11,2013,233.03,0.209,75,0,25.67,79.747,
9:30:00,18,11,2013,191.38,0.209,115,0,24.85,81.431,
10:00:00,18,11,2013,671.97,0.167,115,0,25.14,85.178,
10:30:00,18,11,2013,888.86,0.334,220,0,27.92,71.052,
11:00:00,18,11,2013,743.56,0.334,345,0,28.71,66.578,
11:30:00,18,11,2013,486.66,0.251,35,0,27.51,71.926,
12:00:00,18,11,2013,475.43,0.209,135,0,27.21,74.2,
12:30:00,18,11,2013,842.3,0.293,290,0,28.37,69.557,
13:00:00,18,11,2013,461.16,0.251,310,0,28.15,70.589,
13:30:00,18,11,2013,422.08,0.209,15,0,27.63,72.926,
14:00:00,18,11,2013,830.6,0.376,45,0,27.63,69.336,
14:30:00,18,11,2013,775.85,0.251,210,0,28.09,66.989,
15:00:00,18,11,2013,204.96,0.083,285,0,27.38,70.536,
15:30:00,18,11,2013,274.68,0.083,310,0,26.24,77.4,
16:00:00,18,11,2013,171.03,0.209,325,0,26.02,76.515,
16:30:00,18,11,2013,77.91,0.083,340,0,25.09,79.294,
17:00:00,18,11,2013,41.17,0.293,330,0,24.02,80.652,
17:30:00,18,11,2013,27.14,0.167,335,0,23.4,83.421,
18:00:00,18,11,2013,4.67,0.209,330,0,23.05,85.768,
18:30:00,18,11,2013,0,0.46,355,0,22.91,86.452,
19:00:00,18,11,2013,0,0.46,65,0,22.88,84.284,
19:30:00,18,11,2013,0,0.041,125,0,22.4,89.852,
20:00:00,18,11,2013,0,0.083,180,0,21.71,94.126,
20:30:00,18,11,2013,0,0.167,205,0,21.63,95.063,
21:00:00,18,11,2013,-0.23,0.293,230,0,21.66,95.357,
21:30:00,18,11,2013,-0.23,0.711,235,0,21.73,95.663,
22:00:00,18,11,2013,0,0.544,250,0.4,21.4,98.294,
22:30:00,18,11,2013,-0.23,0.753,220,1.42,21.04,99.463,
23:00:00,18,11,2013,0,0.962,205,3.24,20.77,99.115,
23:30:00,18,11,2013,0,0.627,250,6.69,20.51,99.41,
0:00:00,19,11,2013,0,0.418,235,2.63,20.25,99.61,
0:30:00,19,11,2013,-0.23,0.962,0,0.81,20.15,100.168,
1:00:00,19,11,2013,-0.23,0.627,355,0,20.22,100.084,
1:30:00,19,11,2013,0,0.209,235,0.2,20.05,99.915,
2:00:00,19,11,2013,0,1.213,50,0.2,20.04,99.852,
2:30:00,19,11,2013,-0.23,1.255,30,0.2,20.47,99.705,
3:00:00,19,11,2013,0,1.004,270,0.6,20.66,98.684,
3:30:00,19,11,2013,-0.23,0.418,270,1.01,20.44,99.621,
4:00:00,19,11,2013,-0.23,1.004,340,0.4,20.16,100.178,
4:30:00,19,11,2013,-0.23,0.502,330,0,20.24,100.178,
5:00:00,19,11,2013,0,0.502,205,0.2,20.23,100.178,
5:30:00,19,11,2013,0.46,2.218,245,0,20.55,99.115,
6:00:00,19,11,2013,18.95,2.218,30,0,20.74,98.884,
6:30:00,19,11,2013,86.33,1.758,35,0,20.91,99.452,
7:00:00,19,11,2013,74.87,1.967,25,0,20.94,99.915,
7:30:00,19,11,2013,25.5,2.009,110,0,20.64,99.831,
8:00:00,19,11,2013,48.19,2.134,335,0.2,20.67,99.252,
8:30:00,19,11,2013,124.94,2.26,120,0,20.78,98.221,
9:00:00,19,11,2013,289.89,0.669,50,0,21.75,99.231,
9:30:00,19,11,2013,338.79,0.209,50,0,23.7,98.684,
10:00:00,19,11,2013,329.43,0.167,50,0,24.86,93.557,
10:30:00,19,11,2013,405.94,0.251,50,0,24.82,92.821,
11:00:00,19,11,2013,414.83,0.251,85,0,25.56,90.126,
11:30:00,19,11,2013,173.13,0.167,120,0,24.95,89.957,
12:00:00,19,11,2013,145.29,0.209,180,0,23.67,94.842,
12:30:00,19,11,2013,244.73,0.167,235,0,23.6,95.989,
13:00:00,19,11,2013,174.3,0.251,245,0,23.68,94.81,
13:30:00,19,11,2013,761.58,0.502,355,0,24.29,93.21,
14:00:00,19,11,2013,231.63,0.167,25,0,25.3,88.294,
14:30:00,19,11,2013,126.34,0.125,25,0,24.44,93.315,
15:00:00,19,11,2013,53.81,0.795,25,2.23,23.07,93.326,
15:30:00,19,11,2013,86.1,0.837,50,1.42,21.1,98.947,
16:00:00,19,11,2013,100.37,0.795,55,0,21.38,99.968,
16:30:00,19,11,2013,88.9,0.376,25,0,21.74,98.621,
17:00:00,19,11,2013,66.91,1.172,20,0,21.6,93.452,
17:30:00,19,11,2013,48.19,0.837,180,0,21.93,87.905,
18:00:00,19,11,2013,21.99,0.293,260,0,21.58,95.473,
18:30:00,19,11,2013,0,0.711,340,0,20.67,100.042,
19:00:00,19,11,2013,0,0.167,340,0,20.69,100.189,
19:30:00,19,11,2013,-0.23,0.083,315,0,20.97,100.178,
20:00:00,19,11,2013,0,0.167,315,0,21.01,100.189,
20:30:00,19,11,2013,-0.23,0.041,340,0,20.97,100.178,
21:00:00,19,11,2013,-0.23,0,340,0,21.02,100.189,
21:30:00,19,11,2013,-0.23,0.502,55,1.21,20.96,99.926,
22:00:00,19,11,2013,-0.23,0.795,50,1.01,20.68,100.189,
22:30:00,19,11,2013,-0.23,0.962,35,1.42,20.61,100.157,
23:00:00,19,11,2013,0,0.293,0,3.04,20.62,100.178,
23:30:00,19,11,2013,-0.23,0.544,315,6.09,20.55,100.178,
0:00:00,20,11,2013,-0.23,0.753,275,5.68,20.42,100.168,
0:30:00,20,11,2013,-0.23,0.251,325,1.62,20.32,100.178,
1:00:00,20,11,2013,0,0.083,290,0.4,20.37,100.178,
1:30:00,20,11,2013,-0.23,0.167,280,0.4,20.41,100.178,
2:00:00,20,11,2013,0,0.167,235,0.2,20.33,100.168,
2:30:00,20,11,2013,0,0.251,245,0.81,20.26,100.168,
3:00:00,20,11,2013,-0.23,0.251,220,2.63,20.22,100.168,
3:30:00,20,11,2013,-0.23,0.879,235,1.62,19.99,100.178,
4:00:00,20,11,2013,-0.23,0.711,45,1.42,20.16,99.61,
4:30:00,20,11,2013,-0.23,0.418,45,1.62,20.2,100.157,
5:00:00,20,11,2013,-0.23,0.753,40,1.42,20.07,100.168,
5:30:00,20,11,2013,0,1.381,120,1.01,20.06,99.389,
6:00:00,20,11,2013,1.63,1.297,0,0.6,19.97,98.873,
6:30:00,20,11,2013,7.01,0.753,200,0.2,20.01,97.421,
7:00:00,20,11,2013,22.46,0.837,355,0.2,19.73,99.568,
7:30:00,20,11,2013,45.39,0.083,225,0.2,19.85,100.168,
8:00:00,20,11,2013,67.61,0.167,335,0.6,20.2,100.178,
8:30:00,20,11,2013,62.93,0.167,200,0,20.3,100.189,
9:00:00,20,11,2013,111.83,0.376,170,0.2,20.32,100.189,
9:30:00,20,11,2013,181.09,0.586,180,0.2,20.5,100.189,
10:00:00,20,11,2013,220.4,0.795,320,0,20.68,100.189,
10:30:00,20,11,2013,212.68,0.837,330,0.2,20.89,99.115,
11:00:00,20,11,2013,149.27,0.669,30,0,21.13,96.536,
11:30:00,20,11,2013,277.95,0.962,75,0,21.4,95.568,
12:00:00,20,11,2013,501.16,0.376,35,0,23.38,98.631,
12:30:00,20,11,2013,397.51,0.293,30,0.2,25.6,92.842,
13:00:00,20,11,2013,204.72,0.083,30,0,24.73,94.2,
13:30:00,20,11,2013,359.85,0.251,65,0,24.59,93.063,
14:00:00,20,11,2013,409.68,0.334,100,0.2,24.12,93.357,
14:30:00,20,11,2013,621.66,0.586,215,0,24.57,91.936,
15:00:00,20,11,2013,165.41,0.502,355,0,24.41,92.673,
15:30:00,20,11,2013,126.57,0.879,210,1.21,23.17,96.789,
16:00:00,20,11,2013,87.5,0.669,210,1.01,22.61,99.378,
16:30:00,20,11,2013,80.72,0.879,310,0.2,22.03,99.494,
17:00:00,20,11,2013,43.75,0.502,320,0.2,21.93,100.189,
17:30:00,20,11,2013,24.09,0.586,325,0,21.93,100.2,
18:00:00,20,11,2013,2.57,0.627,50,0.2,21.86,100.2,
18:30:00,20,11,2013,0,0.837,240,0,21.76,100.2,
19:00:00,20,11,2013,0,0.627,355,0.2,21.61,100.189,
19:30:00,20,11,2013,-0.23,0.586,330,0,21.6,100.189,
20:00:00,20,11,2013,-0.23,0.544,310,0,21.4,100.189,
20:30:00,20,11,2013,0,0.293,60,0,21.26,100.189,
21:00:00,20,11,2013,0,0.167,200,0.2,21.04,100.189,
21:30:00,20,11,2013,-0.23,0.46,330,0,20.8,100.189,
22:00:00,20,11,2013,-0.23,0.293,30,0,20.61,100.189,
22:30:00,20,11,2013,-0.23,0.083,130,0,20.61,100.189,
23:00:00,20,11,2013,-0.23,0,180,0,20.77,100.178,
23:30:00,20,11,2013,0,0,180,0.2,20.77,100.178,
0:00:00,21,11,2013,-0.23,0.083,140,0,20.71,100.189,
0:30:00,21,11,2013,-0.23,0.083,140,0.2,20.63,100.178,
1:00:00,21,11,2013,-0.23,0.041,155,0.2,20.58,100.178,
1:30:00,21,11,2013,-0.23,0.125,155,0.2,20.52,100.178,
2:00:00,21,11,2013,0,0.125,145,0.4,20.47,100.178,
2:30:00,21,11,2013,-0.23,0.125,140,0.2,20.44,100.178,
3:00:00,21,11,2013,-0.23,0.167,90,0.2,20.33,100.178,
3:30:00,21,11,2013,-0.23,0.334,35,1.01,20.15,100.178,
4:00:00,21,11,2013,0,0.376,305,0.81,19.95,100.178,
4:30:00,21,11,2013,-0.23,1.13,200,0.6,19.65,100.178,
5:00:00,21,11,2013,-0.23,1.046,315,0.2,19.22,100.168,
5:30:00,21,11,2013,0.93,0.92,320,0,18.94,100.168,
6:00:00,21,11,2013,11.93,0.627,325,0.2,18.85,100.168,
6:30:00,21,11,2013,29.48,0.251,315,0,18.9,100.168,
7:00:00,21,11,2013,46.79,0.418,310,0,19.17,100.168,
7:30:00,21,11,2013,88.44,0.293,355,0,19.5,100.168,
8:00:00,21,11,2013,88.2,0.293,335,0,20.03,100.178,
8:30:00,21,11,2013,77.21,0.125,340,0.2,20.08,100.178,
9:00:00,21,11,2013,92.65,0.083,345,0,20.25,100.178,
9:30:00,21,11,2013,92.41,0,345,0.2,20.71,100.189,
10:00:00,21,11,2013,162.84,0.083,350,0.6,20.95,100.168,
10:30:00,21,11,2013,92.88,0.167,335,0.6,20.81,99.715,
11:00:00,21,11,2013,65.51,0.418,325,1.62,20.45,100.084,
11:30:00,21,11,2013,53.11,0.502,205,3.85,20.2,100.178,
12:00:00,21,11,2013,18.71,0.083,205,2.43,20.27,100.178,
12:30:00,21,11,2013,47.49,0.209,205,1.62,20.45,100.178,
13:00:00,21,11,2013,71.82,0.251,250,0.2,20.63,100.189,
13:30:00,21,11,2013,57.55,0.041,240,1.62,20.88,100.189,
14:00:00,21,11,2013,118.85,0.167,240,0.6,21.13,100.189,
14:30:00,21,11,2013,26.43,0.251,235,0.2,21.04,100.189,
15:00:00,21,11,2013,20.35,0.293,245,0,20.77,100.189,
15:30:00,21,11,2013,14.03,0.209,275,0.2,20.69,100.178,
16:00:00,21,11,2013,7.48,0.293,215,0,20.61,100.178,
16:30:00,21,11,2013,3.5,0.167,260,2.43,20.55,100.178,
17:00:00,21,11,2013,3.27,0.125,225,7.3,20.45,100.189,
17:30:00,21,11,2013,0.23,0.502,75,5.48,20.14,100.178,
18:00:00,21,11,2013,0,1.088,215,2.43,19.85,100.168,
18:30:00,21,11,2013,-0.23,1.172,255,1.21,19.87,100.178,
19:00:00,21,11,2013,-0.23,1.088,340,0.2,19.7,100.168,
19:30:00,21,11,2013,-0.23,1.297,340,0.2,19.5,100.168,
20:00:00,21,11,2013,-0.23,0.544,345,0,19.36,100.168,
20:30:00,21,11,2013,-0.23,0.083,345,0.2,19.3,100.168,
21:00:00,21,11,2013,-0.23,0,220,0,19.35,100.168,
21:30:00,21,11,2013,-0.23,0,220,0,19.55,100.168,
22:00:00,21,11,2013,-0.23,0.041,240,0,19.66,100.168,
22:30:00,21,11,2013,-0.23,0,210,0,19.72,100.168,
23:00:00,21,11,2013,0,0,210,0.2,19.87,100.168,
23:30:00,21,11,2013,-0.23,0,210,0,19.85,100.168,
0:00:00,22,11,2013,-0.23,0.041,210,0,19.85,100.178,
0:30:00,22,11,2013,0,0.083,210,0.4,19.73,100.168,
1:00:00,22,11,2013,-0.23,0.293,30,0.6,19.51,100.178,
1:30:00,22,11,2013,-0.23,0.334,235,0,19.3,100.168,
2:00:00,22,11,2013,0,0.041,225,0.2,19.34,100.178,
2:30:00,22,11,2013,-0.23,0.125,225,0.6,19.4,100.168,
3:00:00,22,11,2013,0,0.125,230,0.2,19.39,100.168,
3:30:00,22,11,2013,-0.23,0.041,225,0.2,19.39,100.168,
4:00:00,22,11,2013,-0.23,0,20,0,19.35,100.168,
4:30:00,22,11,2013,-0.23,0,20,0,19.44,100.157,
5:00:00,22,11,2013,-0.23,0.041,35,0,19.36,100.157,
5:30:00,22,11,2013,0.23,0.167,25,0.2,19.26,100.168,
6:00:00,22,11,2013,16.14,0.627,25,0,19.13,100.168,
6:30:00,22,11,2013,63.64,0.837,0,0,19.21,100.168,
7:00:00,22,11,2013,125.17,1.004,345,0,19.5,100.168,
7:30:00,22,11,2013,124.7,1.255,335,0,19.62,100.031,
8:00:00,22,11,2013,135.23,1.967,330,0,19.71,98.957,
8:30:00,22,11,2013,177.11,2.009,320,0.2,19.94,97.389,
9:00:00,22,11,2013,240.52,1.548,320,0,20.39,95.073,
9:30:00,22,11,2013,246.13,0.879,325,0,20.82,92.915,
10:00:00,22,11,2013,302.52,0.669,315,0,21.46,91.673,
10:30:00,22,11,2013,317.03,0.46,355,0,21.79,93.357,
11:00:00,22,11,2013,562.7,0.879,315,0,22.36,91.936,
11:30:00,22,11,2013,716.19,1.297,0,0,23.46,86.442,
12:00:00,22,11,2013,440.1,1.339,0,0.2,23.33,86.21,
12:30:00,22,11,2013,411.32,2.511,0,0,22.46,91.231,
13:00:00,22,11,2013,454.14,3.097,270,0,22.35,90.389,
13:30:00,22,11,2013,477.3,2.511,0,0,22.69,87.378,
14:00:00,22,11,2013,434.72,2.469,215,0,23.2,83.947,
14:30:00,22,11,2013,368.97,2.176,0,0,23.15,76.094,
15:00:00,22,11,2013,330.36,1.59,345,0,23.57,76.557,
15:30:00,22,11,2013,223.21,1.255,0,0,23.3,81.252,
16:00:00,22,11,2013,180.62,1.716,35,0,23.3,78.221,
16:30:00,22,11,2013,128.21,2.72,80,0,22.96,75.421,
17:00:00,22,11,2013,133.13,2.009,330,0,23.6,69.368,
17:30:00,22,11,2013,47.26,2.009,270,0,23.58,67.642,
18:00:00,22,11,2013,9.82,1.674,35,0,22.92,71.073,
18:30:00,22,11,2013,-0.23,1.799,105,0,22.69,71.178,
19:00:00,22,11,2013,0,1.381,345,0,22.74,70.536,
19:30:00,22,11,2013,-0.23,0.376,30,0,22.6,78.263,
20:00:00,22,11,2013,-0.23,0.334,115,0,21.83,79.557,
20:30:00,22,11,2013,-0.23,0.125,115,0,21.52,81.663,
21:00:00,22,11,2013,-0.23,0.125,215,0,20.75,85.905,
21:30:00,22,11,2013,-0.23,0.669,20,0,20.68,91.957,
22:00:00,22,11,2013,-0.23,1.046,0,0,21.06,87.852,
22:30:00,22,11,2013,-0.23,0.502,120,0,20.69,93.2,
23:00:00,22,11,2013,-0.23,0.46,230,0,20.87,90.936,
23:30:00,22,11,2013,0,0.125,220,0,21.2,86.084,
0:00:00,23,11,2013,-0.23,0.711,340,0,21.2,86.063,
0:30:00,23,11,2013,-0.23,2.595,325,0,21.65,83.326,
1:00:00,23,11,2013,-0.23,2.637,265,0,21.69,85.505,
1:30:00,23,11,2013,-0.23,2.427,45,0,21.72,84.694,
2:00:00,23,11,2013,-0.23,2.218,30,0,21.79,81.157,
2:30:00,23,11,2013,-0.23,1.925,335,0,22.15,75.094,
3:00:00,23,11,2013,-0.23,0.795,35,0,22.05,77.736,
3:30:00,23,11,2013,-0.23,0,35,0,21.35,87.557,
4:00:00,23,11,2013,0,0.879,35,0,20.83,91.905,
4:30:00,23,11,2013,0,1.632,315,0,20.96,88.821,
5:00:00,23,11,2013,-0.23,2.553,90,0,20.77,83.021,
5:30:00,23,11,2013,1.16,0.837,340,0,21.17,80.894,
6:00:00,23,11,2013,16.37,0.586,350,0,21.01,86.473,
6:30:00,23,11,2013,58.02,0.041,240,0,21.22,91.505,
7:00:00,23,11,2013,101.54,0.209,180,0,21.27,89.421,
7:30:00,23,11,2013,127.51,0.293,65,0,21.85,86.978,
8:00:00,23,11,2013,383.71,0.209,115,0,23.35,85.505,
8:30:00,23,11,2013,332,0.125,150,0,25.75,83.21,
9:00:00,23,11,2013,355.63,0.209,210,0,26.62,81.221,
9:30:00,23,11,2013,490.17,0.167,210,0,27.08,80.747,
10:00:00,23,11,2013,697,0.209,260,0,28.4,75.252,
10:30:00,23,11,2013,731.39,0.251,335,0,28.98,72.221,
11:00:00,23,11,2013,969.58,0.418,30,0,29.29,70.6,
11:30:00,23,11,2013,708.23,0.251,295,0,29.3,69.789,
12:00:00,23,11,2013,895.41,0.293,335,0,29.46,68.505,
12:30:00,23,11,2013,967.24,0.46,325,0,29.14,67.81,
13:00:00,23,11,2013,994.85,0.376,350,0,29.09,65.305,
13:30:00,23,11,2013,967.47,0.251,65,0,29.47,62.336,
14:00:00,23,11,2013,899.39,0.293,250,0,29.3,60.863,
14:30:00,23,11,2013,805.1,0.125,260,0,29.07,59.884,
15:00:00,23,11,2013,686.24,0.125,290,0,29.02,57.042,
15:30:00,23,11,2013,484.32,0.083,275,0,28.4,57.263,
16:00:00,23,11,2013,81.18,0.083,300,0,27.62,61.578,
16:30:00,23,11,2013,116.51,0.209,5,0,26.48,63.715,
17:00:00,23,11,2013,40.24,0.167,345,0,25.49,68.726,
17:30:00,23,11,2013,21.29,0.711,330,0,24.47,70.263,
18:00:00,23,11,2013,6.08,0.586,350,0,24.37,72.273,
18:30:00,23,11,2013,0,0.251,0,0,23.31,79.463,
19:00:00,23,11,2013,-0.23,0.544,15,0,22.76,80.989,
19:30:00,23,11,2013,0,0.251,355,0,22.61,85.547,
20:00:00,23,11,2013,-0.23,0.669,205,0,22.55,84.21,
20:30:00,23,11,2013,-0.23,0.837,230,0,23.09,82.242,
21:00:00,23,11,2013,-0.23,0.627,275,0,23.44,80.884,
21:30:00,23,11,2013,-0.23,0.879,355,0,23.61,78.957,
22:00:00,23,11,2013,-0.23,0.627,260,0,23.86,77.578,
22:30:00,23,11,2013,-0.23,0.586,260,0,23.74,78.031,
23:00:00,23,11,2013,-0.23,1.297,355,0,22.99,80.505,
23:30:00,23,11,2013,-0.23,2.302,190,0,23.4,76.926,
0:00:00,24,11,2013,-0.23,2.218,45,0,23.49,76.073,
