Time,Day,Month,Year,Light,Windspeed,WindDir,Rainfall,Temperature,RH
17:00,19,8,2013,27.4,65,0,0,20.9,84.863
17:30,19,8,2013,4.59,0,0,0,20.12,88.494
18:00,19,8,2013,0,6,0,0,18.86,92.536
18:30,19,8,2013,0,14,315,0,18.03,95.778
19:00,19,8,2013,0,0,0,1.81,17.61,99.021
19:30,19,8,2013,0,0,0,2.02,17.29,100.147
20:00,19,8,2013,0.36,0,230,0,17.08,100.189
20:30,19,8,2013,0,0,240,0,16.99,100.147
21:00,19,8,2013,0.36,4,270,0,16.96,100.189
21:30,19,8,2013,0,0,265,0,16.91,100.147
22:00,19,8,2013,0,5,305,0,16.71,100.147
22:30,19,8,2013,0,1,285,0,16.48,100.157
23:00,19,8,2013,0,10,0,0,16.27,100.157
23:30,19,8,2013,0,3,300,0,16.12,100.147
0:00,20,8,2013,0,20,260,0,16.11,100.157
0:30,20,8,2013,0,0,280,0,16.11,100.147
1:00,20,8,2013,0,0,300,0,16.03,100.157
1:30,20,8,2013,0.18,2,235,0,15.68,100.2
2:00,20,8,2013,0,0,290,0,15.27,100.157
2:30,20,8,2013,0,2,290,0,14.61,100.168
3:00,20,8,2013,0.36,62,345,0,14.12,100.21
3:30,20,8,2013,0,54,310,0,13.84,100.168
4:00,20,8,2013,0,34,255,0,13.76,100.168
4:30,20,8,2013,0.36,61,295,0,13.41,100.21
5:00,20,8,2013,0,134,225,0,13.25,100.168
5:30,20,8,2013,0,71,285,0.2,13.1,100.168
6:00,20,8,2013,4.59,145,300,0,13.22,100.21
6:30,20,8,2013,7.54,88,290,0,13.23,100.168
7:00,20,8,2013,93.06,257,305,0,13.96,100.168
7:30,20,8,2013,83.13,231,300,0,14.37,100.21
8:00,20,8,2013,77.24,28,220,0,16.73,95.705
8:30,20,8,2013,70.25,16,235,0,19.34,82.778
9:00,20,8,2013,318.92,441,10,0,21.8,73.105
9:30,20,8,2013,400.03,1343,25,0,23.21,65.221
10:00,20,8,2013,463.49,2050,20,0,23.7,64.168
10:30,20,8,2013,531.91,2150,25,0,24.17,64.589
11:00,20,8,2013,605.84,1599,60,0,23.32,71.789
11:30,20,8,2013,248.48,1511,115,0,23.84,69.347
12:00,20,8,2013,132.05,1593,40,0,24.27,67.115
12:30,20,8,2013,156.33,1230,55,0,22.9,69.431
13:00,20,8,2013,496.22,1613,30,0,24.36,65.136
13:30,20,8,2013,68.78,1785,35,0,24.68,65.915
14:00,20,8,2013,61.06,1132,30,0,22.23,75
14:30,20,8,2013,74.3,0,255,0,22.18,81.589
15:00,20,8,2013,121.94,270,30,0,22.31,75.063
15:30,20,8,2013,42.48,36,30,0,22,84.084
16:00,20,8,2013,37.33,17,260,0,21.2,88.305
16:30,20,8,2013,20.96,8,285,0,20.32,91.347
17:00,20,8,2013,10.85,2,315,0,19.51,93.705
17:30,20,8,2013,2.39,2,295,0,18.95,95.021
18:00,20,8,2013,0,0,175,0,18.57,97.147
18:30,20,8,2013,0,0,270,0,18.34,98
19:00,20,8,2013,0,9,215,0,18.17,98.473
19:30,20,8,2013,0,0,220,0,18.09,98.863
20:00,20,8,2013,0,0,200,0,18.03,99.568
20:30,20,8,2013,0,0,235,0,17.96,99.715
21:00,20,8,2013,0,0,225,0.2,17.87,100.147
21:30,20,8,2013,0,6,215,6.06,17.71,100.147
22:00,20,8,2013,0,0,240,8.28,17.28,100.147
22:30,20,8,2013,0,78,240,2.22,16.98,100.147
23:00,20,8,2013,0,34,245,0.6,16.88,100.147
23:30,20,8,2013,0,9,285,0.2,16.85,100.147
0:00,21,8,2013,0,9,250,0,16.86,100.147
0:30,21,8,2013,0,1,265,0,16.72,100.147
1:00,21,8,2013,0,0,265,0,16.6,100.147
1:30,21,8,2013,0,5,270,0,16.46,100.157
2:00,21,8,2013,0,10,290,0,16.3,100.147
2:30,21,8,2013,0,27,320,0,16.25,100.147
3:00,21,8,2013,0,22,320,0,15.99,100.157
3:30,21,8,2013,0,77,325,0,15.48,100.157
4:00,21,8,2013,0,3,310,0.2,15.27,100.157
4:30,21,8,2013,0,89,265,0,15.44,100.157
5:00,21,8,2013,0,89,245,0,15.38,100.157
5:30,21,8,2013,0,97,250,0,15.23,100.157
6:00,21,8,2013,3.86,270,255,0,14.93,100.157
6:30,21,8,2013,27.4,240,285,0,15.01,100.157
7:00,21,8,2013,77.8,273,265,0,15.76,99.389
7:30,21,8,2013,136.47,492,295,0,17.16,94.768
8:00,21,8,2013,196.79,446,320,0,18.79,87.873
8:30,21,8,2013,268.53,459,320,0,20.5,76.452
9:00,21,8,2013,354.05,106,130,0,23.81,68.473
9:30,21,8,2013,241.12,1463,45,0,24.1,66.368
10:00,21,8,2013,282.69,551,25,0,22.86,77.557
10:30,21,8,2013,569.06,847,205,0,24.58,67.305
11:00,21,8,2013,193.3,1770,20,0,25.46,64.336
11:30,21,8,2013,150.45,1661,80,0,24.49,65.221
12:00,21,8,2013,96.56,734,50,0,23.31,74.8
12:30,21,8,2013,65.1,443,20,0,22.16,80.989
13:00,21,8,2013,61.43,18,180,0,21.85,86.389
13:30,21,8,2013,111.27,4,210,0,21.95,87.01
14:00,21,8,2013,81.29,3,225,0,22.44,81.831
14:30,21,8,2013,56.64,0,215,0,22.13,87.863
15:00,21,8,2013,62.35,0,160,0,21.58,91.336
15:30,21,8,2013,36.23,0,205,0,21.36,91.789
16:00,21,8,2013,21.7,0,235,0,20.96,92.242
16:30,21,8,2013,11.03,0,260,0,20.27,93.747
17:00,21,8,2013,6.43,0,270,0,19.5,94.736
17:30,21,8,2013,2.57,0,300,0,18.91,95.852
18:00,21,8,2013,0,0,270,0,18.37,96.957
18:30,21,8,2013,0,0,270,0,17.97,98
19:00,21,8,2013,0,19,340,0,17.69,98.473
19:30,21,8,2013,0,8,290,0,17.54,98.578
20:00,21,8,2013,0,2,295,0,17.39,99.2
20:30,21,8,2013,0,9,325,0,17.24,99.094
21:00,21,8,2013,0,14,340,0,17.07,99.421
21:30,21,8,2013,0,60,335,0,17,99.631
22:00,21,8,2013,0,25,295,0,16.92,100.157
22:30,21,8,2013,0.36,20,300,0,16.88,100.2
23:00,21,8,2013,0,0,300,0,16.89,100.147
23:30,21,8,2013,0,18,295,0,16.57,100.157
0:00,22,8,2013,0,34,340,0,16.4,100.147
0:30,22,8,2013,0.36,0,175,0,16.22,100.2
1:00,22,8,2013,0,0,175,0,16.05,100.157
1:30,22,8,2013,0,0,215,0,15.75,100.157
2:00,22,8,2013,0,0,300,0,15.62,100.157
2:30,22,8,2013,0,12,295,0,15.68,100.157
3:00,22,8,2013,0,0,255,0,15.54,100.157
3:30,22,8,2013,0,0,250,0,15.23,100.157
4:00,22,8,2013,0,0,250,0,14.94,100.168
4:30,22,8,2013,0.18,1,310,0,14.84,100.178
5:00,22,8,2013,0,25,290,0,14.9,100.157
5:30,22,8,2013,0.18,0,290,0,14.62,100.189
6:00,22,8,2013,3.67,53,270,0,14.53,100.168
6:30,22,8,2013,15.08,0,245,0,14.87,100.157
7:00,22,8,2013,25.74,7,270,0,15.27,100.168
7:30,22,8,2013,28.14,17,265,0,15.52,100.178
8:00,22,8,2013,71.91,59,215,0,16.95,100.147
8:30,22,8,2013,113.11,170,60,0,19.88,86.852
9:00,22,8,2013,321.13,964,20,0,20.52,79.968
9:30,22,8,2013,363.98,1790,30,0,22.31,80.01
10:00,22,8,2013,426.15,2476,35,0,23.05,76.884
10:30,22,8,2013,492.55,2201,100,0,24.16,69.547
11:00,22,8,2013,537.61,2097,25,0,25.05,70.736
11:30,22,8,2013,157.43,2216,35,0,24.63,71.021
12:00,22,8,2013,188.52,1728,5,0,23,79.252
12:30,22,8,2013,92.69,2097,70,0,22.27,81.652
13:00,22,8,2013,96.37,1708,25,0,21.53,86.221
13:30,22,8,2013,105.2,1275,20,0,21.27,89.873
14:00,22,8,2013,80.55,87,180,0,21.87,89.305
14:30,22,8,2013,407.39,158,190,0,22.67,78.442
15:00,22,8,2013,83.5,2080,20,0,22.9,84.873
15:30,22,8,2013,51.49,1097,50,0,21.31,88.294
16:00,22,8,2013,32.92,652,10,0,20.88,90.031
16:30,22,8,2013,31.45,0,215,0,20.74,93.063
17:00,22,8,2013,7.35,0,260,0,20.47,93.663
17:30,22,8,2013,4.23,0,230,0,19.44,95.042
18:00,22,8,2013,0,0,15,0,18.38,96.778
18:30,22,8,2013,0,0,105,0,17.44,98.6
19:00,22,8,2013,0,0,200,0,16.92,100.157
19:30,22,8,2013,0,0,200,0,17.04,100.157
20:00,22,8,2013,0,0,315,0,17.2,100.157
20:30,22,8,2013,0,14,315,0,17.19,100.147
21:00,22,8,2013,0.36,0,285,0,17.04,100.168
21:30,22,8,2013,0,5,260,0,16.89,100.157
22:00,22,8,2013,0.36,0,345,0,16.76,100.2
22:30,22,8,2013,0.36,16,190,0,16.77,100.178
23:00,22,8,2013,0,0,235,0,16.6,100.157
23:30,22,8,2013,0.36,0,305,0,16.53,100.2
0:00,23,8,2013,0,0,240,0,16.67,100.157
0:30,23,8,2013,0,0,320,0,16.51,100.147
1:00,23,8,2013,0.18,0,200,0,16.21,100.178
1:30,23,8,2013,0,0,220,0,16.26,100.157
2:00,23,8,2013,0,0,240,0,16.18,100.157
2:30,23,8,2013,0.18,0,270,0,16.07,100.178
3:00,23,8,2013,0,0,200,0,16.13,100.157
3:30,23,8,2013,0,0,170,0,16.22,100.157
4:00,23,8,2013,0,0,240,0.4,16.21,100.157
4:30,23,8,2013,0,0,220,0.2,16.24,100.157
5:00,23,8,2013,0,2,230,0.2,16.25,100.147
5:30,23,8,2013,0,1,215,0,16.24,100.157
6:00,23,8,2013,4.23,0,200,0,16.16,100.2
6:30,23,8,2013,13.97,0,195,0,16.22,100.157
7:00,23,8,2013,13.24,11,230,0,16.58,100.157
7:30,23,8,2013,29.06,0,240,0,16.81,100.2
8:00,23,8,2013,89.38,0,260,0.2,17.36,100.147
8:30,23,8,2013,69.15,0,200,0.2,18.34,100.136
9:00,23,8,2013,123.78,0,180,0,18.98,99.978
9:30,23,8,2013,162.58,228,60,0,20.14,95.294
10:00,23,8,2013,147.5,248,70,0,20.93,89.263
10:30,23,8,2013,234.5,1099,45,0,21.21,88.768
11:00,23,8,2013,187.05,1208,40,0,21.47,82.073
11:30,23,8,2013,148.24,531,100,0,22.64,74.642
12:00,23,8,2013,130.58,1336,5,0,22.34,76.305
12:30,23,8,2013,171.96,450,65,0.8,21.5,89.357
13:00,23,8,2013,177.11,2,190,0.2,21.54,91.326
13:30,23,8,2013,552.69,1194,10,0,22.15,83.01
14:00,23,8,2013,65.47,1709,50,0,21.55,90.852
14:30,23,8,2013,42.48,1176,60,0,20.04,96.694
15:00,23,8,2013,15.26,1162,55,6.86,19.09,99.2
15:30,23,8,2013,29.06,610,25,3.83,18.58,100.136
16:00,23,8,2013,29.24,38,225,0.2,18.45,100.136
16:30,23,8,2013,57.56,18,210,0,18.18,100.136
17:00,23,8,2013,18.2,3,225,0,18.22,99.589
17:30,23,8,2013,4.96,7,215,0,17.6,99.6
18:00,23,8,2013,0,14,220,0,16.65,99.778
18:30,23,8,2013,0,0,310,0,15.91,100.157
19:00,23,8,2013,0,0,280,0,15.75,100.157
19:30,23,8,2013,0,31,200,0,15.73,100.157
20:00,23,8,2013,0,9,235,0,15.86,100.157
20:30,23,8,2013,0,0,310,0,16,100.157
21:00,23,8,2013,0,0,175,0,16.1,100.157
21:30,23,8,2013,0,0,225,1.81,16.12,100.157
22:00,23,8,2013,0.36,0,215,0.4,16.09,100.2
22:30,23,8,2013,0,0,275,0.4,16.14,100.157
23:00,23,8,2013,0,0,235,0,16.16,100.157
23:30,23,8,2013,0,0,245,0,16,100.157
0:00,24,8,2013,0.18,5,190,0,15.82,100.178
0:30,24,8,2013,0,9,270,0,15.75,100.157
1:00,24,8,2013,0,0,160,0.2,15.68,100.157
1:30,24,8,2013,0.36,0,190,0,15.62,100.2
2:00,24,8,2013,0,0,225,0,15.66,100.157
2:30,24,8,2013,0.36,0,340,0,15.62,100.2
3:00,24,8,2013,0.36,0,195,0,15.52,100.2
3:30,24,8,2013,0,0,220,0,15.39,100.157
4:00,24,8,2013,0,0,200,0,15.44,100.157
4:30,24,8,2013,0,1,250,0,15.52,100.157
5:00,24,8,2013,0.18,0,190,0,15.61,100.178
5:30,24,8,2013,0.36,1,180,0,15.64,100.2
6:00,24,8,2013,2.94,0,180,0,15.72,100.178
6:30,24,8,2013,8.64,0,215,0.4,15.76,100.157
7:00,24,8,2013,5.14,0,240,1.41,15.86,100.157
7:30,24,8,2013,3.67,0,205,2.42,15.89,100.178
8:00,24,8,2013,10.85,16,260,4.24,15.82,100.2
8:30,24,8,2013,13.42,6,215,2.62,15.96,100.157
9:00,24,8,2013,24.27,0,180,1.41,16.22,100.2
9:30,24,8,2013,39.91,0,205,1.41,16.61,100.147
10:00,24,8,2013,20.04,190,25,1.01,16.59,100.147
10:30,24,8,2013,22.99,358,5,1.81,16.44,100.147
11:00,24,8,2013,24.82,27,220,5.25,16.53,100.147
11:30,24,8,2013,69.15,0,220,2.42,16.86,100.147
12:00,24,8,2013,43.22,0,220,1.01,17.18,100.147
12:30,24,8,2013,102.26,52,220,0.6,17.24,100.147
13:00,24,8,2013,58.48,361,35,0,17.57,100.136
13:30,24,8,2013,69.52,168,210,0.4,17.57,100.063
14:00,24,8,2013,105.57,250,20,0,17.58,99.768
14:30,24,8,2013,59.59,646,30,0,17.8,99.989
15:00,24,8,2013,83.68,51,205,0,17.92,98.831
15:30,24,8,2013,33.29,0,210,0.2,17.64,98.842
16:00,24,8,2013,30.16,35,340,0,17,98.494
16:30,24,8,2013,23.91,56,35,0,16.59,99.947
17:00,24,8,2013,6.25,3,180,0,16.44,100.147
17:30,24,8,2013,3.31,0,170,0,16.25,100.147
18:00,24,8,2013,0,0,280,0,15.8,100.157
18:30,24,8,2013,0,0,210,0,15.49,100.157
19:00,24,8,2013,0,0,215,0,15.36,100.157
19:30,24,8,2013,0,10,225,0,15.12,100.157
20:00,24,8,2013,0,1,285,0,15.01,100.157
20:30,24,8,2013,0,0,255,0,15.03,100.157
21:00,24,8,2013,0,1,215,0,14.88,100.157
21:30,24,8,2013,0,0,205,0,14.75,100.157
22:00,24,8,2013,0,0,230,0,14.68,100.168
22:30,24,8,2013,0,8,230,0,14.65,100.157
23:00,24,8,2013,0,0,250,0,14.6,100.157
23:30,24,8,2013,0,0,235,0,14.55,100.168
0:00,25,8,2013,0,0,290,0,14.36,100.157
0:30,25,8,2013,0.36,0,255,0,14.13,100.21
1:00,25,8,2013,0,2,225,0,14.15,100.157
1:30,25,8,2013,0.18,0,265,0,14.12,100.178
2:00,25,8,2013,0,1,285,0,14.13,100.157
2:30,25,8,2013,0,0,185,0.2,14.18,100.168
3:00,25,8,2013,0,0,255,0,14.13,100.157
3:30,25,8,2013,0,9,195,0.8,14.12,100.157
4:00,25,8,2013,0,0,220,0.4,14.09,100.157
4:30,25,8,2013,0,0,210,0.4,14.07,100.168
5:00,25,8,2013,0,0,205,0,13.97,100.157
5:30,25,8,2013,0,0,225,0,13.95,100.168
6:00,25,8,2013,0,0,255,0.6,14.01,100.168
6:30,25,8,2013,4.96,0,235,0.8,14.03,100.2
7:00,25,8,2013,8.27,0,205,1.21,14.14,100.189
7:30,25,8,2013,14.89,0,210,1.81,14.29,100.157
8:00,25,8,2013,19.49,0,210,1.41,14.46,100.157
8:30,25,8,2013,27.95,0,200,0.4,14.67,100.157
9:00,25,8,2013,68.6,128,210,0.2,15.02,100.157
9:30,25,8,2013,78.16,62,50,0.2,15.64,100.157
10:00,25,8,2013,124.33,0,120,0,16.19,100.189
10:30,25,8,2013,115.68,493,65,0,16.69,99.789
11:00,25,8,2013,146.58,270,45,0,16.84,98.589
11:30,25,8,2013,128.01,33,105,0,17.37,98.4
12:00,25,8,2013,105.38,1041,35,0,17.28,96.494
12:30,25,8,2013,67.31,1709,50,0,16.75,98.621
13:00,25,8,2013,85.15,551,30,0,16.88,98.789
13:30,25,8,2013,91.96,47,135,0,17.41,97.978
14:00,25,8,2013,122.86,264,85,0.2,17.71,96.631
14:30,25,8,2013,80.92,871,70,0,17.31,98.642
15:00,25,8,2013,74.12,667,20,0,17.15,98.073
15:30,25,8,2013,33.1,310,45,0,17.11,98.842
16:00,25,8,2013,26.3,247,5,0,16.54,100.073
16:30,25,8,2013,27.58,182,35,0,16.35,100.157
17:00,25,8,2013,14.89,264,190,0,16.09,100.2
17:30,25,8,2013,3.12,6,35,0,15.91,100.157
18:00,25,8,2013,0.36,0,225,0,15.44,100.2
18:30,25,8,2013,0,9,5,0,14.98,100.157
19:00,25,8,2013,0,0,290,0,14.55,100.168
19:30,25,8,2013,0,0,275,0,14.12,100.157
20:00,25,8,2013,0.36,0,230,0,13.82,100.21
20:30,25,8,2013,0.36,0,225,0,13.44,100.21
21:00,25,8,2013,0,2,315,0,13.17,100.168
21:30,25,8,2013,0,0,260,0,12.8,100.168
22:00,25,8,2013,0,20,205,0,12.64,100.168
22:30,25,8,2013,0,103,295,0,12.63,100.168
23:00,25,8,2013,0.36,75,15,0,12.51,100.21
23:30,25,8,2013,0,131,275,0,12.45,100.21
0:00,26,8,2013,0,80,250,0,12.3,100.189
0:30,26,8,2013,0,5,240,0,11.96,100.168
1:00,26,8,2013,0,0,220,0,12.02,100.168
1:30,26,8,2013,0.18,0,225,0,12.38,100.189
2:00,26,8,2013,0,0,225,0,12.64,100.178
2:30,26,8,2013,0,0,215,0,12.67,100.21
3:00,26,8,2013,0.18,0,260,0,12.59,100.189
3:30,26,8,2013,0,0,230,0,12.89,100.168
4:00,26,8,2013,0.36,273,335,0,12.74,100.21
4:30,26,8,2013,0,137,185,0,12.4,100.21
5:00,26,8,2013,0.36,401,10,0,12.3,100.21
5:30,26,8,2013,0,272,25,0,12.19,100.168
6:00,26,8,2013,4.04,0,200,0,12.24,100.168
6:30,26,8,2013,19.31,387,20,0,12.23,100.168
7:00,26,8,2013,48.92,296,45,0,12.31,100.21
7:30,26,8,2013,143.46,292,50,0,12.62,100.21
8:00,26,8,2013,101.71,492,100,0,13.72,100.2
8:30,26,8,2013,199.19,1066,25,0,13.44,100.2
9:00,26,8,2013,193.48,1447,30,0,14.06,100.147
9:30,26,8,2013,226.22,1550,45,0,13.79,100.189
10:00,26,8,2013,343.02,1248,0,0,13.87,98.989
10:30,26,8,2013,656.42,1765,15,0,15.56,96.231
11:00,26,8,2013,134.44,2687,40,0,15.47,95.915
11:30,26,8,2013,194.4,1921,25,0,14.29,100.147
12:00,26,8,2013,223.28,1623,10,0,15.37,97.136
12:30,26,8,2013,294.09,2093,25,0,14.94,99.989
13:00,26,8,2013,221.26,1485,25,0,14.84,98.978
13:30,26,8,2013,180.79,1630,25,0,13.94,100.147
14:00,26,8,2013,111.82,1092,15,0,13.86,100.189
14:30,26,8,2013,150.45,1061,30,0,14,100.189
15:00,26,8,2013,52.23,1153,20,0,13.37,100.168
15:30,26,8,2013,56.83,1426,20,0,12.63,100.2
16:00,26,8,2013,27.4,617,70,0,12.7,100.157
16:30,26,8,2013,45.06,881,5,0,12.03,100.157
17:00,26,8,2013,11.58,860,30,0,11.55,100.21
17:30,26,8,2013,4.04,792,30,0.2,11.2,100.21
18:00,26,8,2013,0,73,70,0,11.27,100.168
18:30,26,8,2013,0,298,40,0,11.15,100.21
19:00,26,8,2013,0,180,35,0,11.2,100.168
19:30,26,8,2013,0,405,50,0,10.98,100.189
20:00,26,8,2013,0.18,76,260,0.2,10.87,100.21
20:30,26,8,2013,0.18,219,45,0,10.89,100.21
21:00,26,8,2013,0.36,257,10,0,10.69,100.21
21:30,26,8,2013,0,63,60,0,10.63,100.21
22:00,26,8,2013,0,0,235,0,10.72,100.168
22:30,26,8,2013,0,335,45,0,10.62,100.189
23:00,26,8,2013,0.36,322,45,0,10.43,100.21
23:30,26,8,2013,0.18,0,80,0,10.51,100.21
0:00,27,8,2013,0,0,205,0,10.77,100.168
0:30,27,8,2013,0,150,60,0,10.73,100.168
1:00,27,8,2013,0,9,95,0,10.75,100.168
1:30,27,8,2013,0,527,40,0,10.62,100.21
2:00,27,8,2013,0,357,35,0,10.42,100.189
2:30,27,8,2013,0,295,35,0.2,10.32,100.168
3:00,27,8,2013,0,528,45,0,10.1,100.189
3:30,27,8,2013,0.18,67,25,0.2,10.1,100.2
4:00,27,8,2013,0.18,444,35,0,9.92,100.21
4:30,27,8,2013,0,696,20,0,9.64,100.21
5:00,27,8,2013,0,370,35,0.2,9.6,100.21
5:30,27,8,2013,0,268,25,0.2,9.63,100.168
6:00,27,8,2013,4.59,8,75,0,9.68,100.168
6:30,27,8,2013,27.03,43,60,0,9.87,100.21
7:00,27,8,2013,50.57,48,30,0,10.22,100.168
7:30,27,8,2013,46.9,204,45,0,10.65,100.21
8:00,27,8,2013,32.37,832,45,0,10.45,100.21
8:30,27,8,2013,66.39,655,15,0,10.49,100.21
9:00,27,8,2013,114.21,706,50,0,10.7,100.21
9:30,27,8,2013,132.79,867,25,0,11.13,100.168
10:00,27,8,2013,108.51,1053,60,0,11.95,99.663
10:30,27,8,2013,137.39,834,50,0,12.16,98.557
11:00,27,8,2013,141.8,1429,35,0,12.11,99.926
11:30,27,8,2013,78.71,899,25,0,11.73,100.2
12:00,27,8,2013,78.35,946,20,0,12.07,100.157
12:30,27,8,2013,63.08,1063,30,0,11.64,100.168
13:00,27,8,2013,67.68,1280,35,0,11.29,100.178
13:30,27,8,2013,96.19,769,35,0.2,11.62,100.189
14:00,27,8,2013,82.58,1036,45,0,11.59,100.21
14:30,27,8,2013,41.75,1144,60,0.2,11.18,100.189
15:00,27,8,2013,38.25,869,45,0,11.11,100.168
15:30,27,8,2013,38.99,1030,40,0.2,10.9,100.21
16:00,27,8,2013,17.1,806,45,0.2,10.65,100.157
16:30,27,8,2013,8.46,316,25,0,10.54,100.21
17:00,27,8,2013,4.78,884,10,0,10.25,100.21
17:30,27,8,2013,0,513,50,0,9.9,100.168
18:00,27,8,2013,0,90,55,0,9.87,100.168
18:30,27,8,2013,0,125,40,0,9.98,100.189
19:00,27,8,2013,0,23,180,0,10.02,100.21
19:30,27,8,2013,0,0,205,0,10.15,100.189
20:00,27,8,2013,0,15,325,0.2,10.22,100.189
20:30,27,8,2013,0,0,70,0,10.26,100.21
21:00,27,8,2013,0,0,205,0,10.35,100.168
21:30,27,8,2013,0,0,215,0,10.37,100.21
22:00,27,8,2013,0,0,310,0,10.45,100.168
22:30,27,8,2013,0,0,230,0,10.32,100.189
23:00,27,8,2013,0.36,0,195,0,10.27,100.21
23:30,27,8,2013,0,0,200,0,10.34,100.168
0:00,28,8,2013,0,0,195,0,10.62,100.189
0:30,28,8,2013,0,0,215,0,10.96,100.189
1:00,28,8,2013,0.36,0,230,0,11.16,100.21
1:30,28,8,2013,0,0,240,0,11.23,100.221
2:00,28,8,2013,0,0,215,0,11.18,100.189
2:30,28,8,2013,0,0,235,0,11.27,100.168
3:00,28,8,2013,0,0,240,0,11.4,100.189
3:30,28,8,2013,0.36,0,220,0,11.5,100.21
4:00,28,8,2013,0,0,220,0,11.63,100.21
4:30,28,8,2013,0,0,230,0,11.85,100.189
5:00,28,8,2013,0,0,215,0,12.03,100.168
5:30,28,8,2013,0.18,0,245,0,12.17,100.189
6:00,28,8,2013,2.57,0,260,0,12.38,100.21
6:30,28,8,2013,6.43,0,225,0.2,12.55,100.189
7:00,28,8,2013,15.63,21,250,0.2,12.97,100.168
7:30,28,8,2013,24.82,35,275,0.4,13.33,100.21
8:00,28,8,2013,19.67,0,245,1.21,13.63,100.21
8:30,28,8,2013,26.48,0,250,1.81,13.91,100.168
9:00,28,8,2013,74.67,4,260,1.21,14.32,100.168
9:30,28,8,2013,98.76,0,235,0.6,15.08,100.147
10:00,28,8,2013,104.28,17,245,0.2,15.98,100.168
10:30,28,8,2013,171.23,6,215,0,17.15,100.136
11:00,28,8,2013,159.27,0,230,0,18.07,100.168
22:30,28,8,2013,0,0,295,0,14.15,100.168
23:00,28,8,2013,0.36,0,285,0,14.05,100.21
23:30,28,8,2013,0,0,255,0,14,100.2
0:00,29,8,2013,0,1,295,0,14,100.189
0:30,29,8,2013,0.18,24,305,0,14.02,100.178
1:00,29,8,2013,0.18,7,285,0,14,100.189
1:30,29,8,2013,0,9,275,0,14,100.168
2:00,29,8,2013,0.18,5,155,0,13.91,100.178
2:30,29,8,2013,0,0,220,0,13.77,100.168
3:00,29,8,2013,0.36,0,195,0,13.64,100.2
3:30,29,8,2013,0.36,0,240,0,13.67,100.21
4:00,29,8,2013,0.36,0,280,0,13.65,100.21
4:30,29,8,2013,0,0,290,0,13.61,100.168
5:00,29,8,2013,0,0,280,0,13.49,100.157
5:30,29,8,2013,0.55,0,250,0,13.3,100.21
6:00,29,8,2013,14.34,0,255,0,13.21,100.178
6:30,29,8,2013,51.49,23,280,0,13.52,100.157
7:00,29,8,2013,58.67,3,270,0,14.21,100.168
7:30,29,8,2013,116.79,0,285,0,14.93,100.2
8:00,29,8,2013,302.92,1,5,0,18,88.431
8:30,29,8,2013,370.42,1127,40,0,19.2,82.273
9:00,29,8,2013,442.15,2084,60,0,19.53,84.747
9:30,29,8,2013,506.34,2145,10,0,20.29,82
10:00,29,8,2013,558.21,1400,55,0,21.2,79.452
10:30,29,8,2013,599.22,2110,45,0,22.03,79.052
11:00,29,8,2013,629.02,2855,55,0,22.44,75.631
11:30,29,8,2013,655.14,2990,40,0,22.54,70.368
12:00,29,8,2013,658.81,2668,40,0,23.26,61.21
12:30,29,8,2013,636.19,2834,65,0,23.61,54.073
13:00,29,8,2013,655.87,2970,45,0,23.52,59.126
13:30,29,8,2013,159.27,2520,5,0,22.01,71.821
14:00,29,8,2013,601.25,2406,30,0,22.15,63.263
14:30,29,8,2013,78.9,2876,20,0,21.74,72.336
15:00,29,8,2013,128.19,1478,25,0,21.16,74.01
15:30,29,8,2013,267.79,1125,25,0,21.01,74.315
16:00,29,8,2013,78.35,935,25,0,21.29,75.557
16:30,29,8,2013,31.08,617,70,0,19.88,84.147
17:00,29,8,2013,12.69,0,285,0,18.96,89.389
17:30,29,8,2013,3.86,0,290,0,17.56,94.336
18:30,29,8,2013,0,0,225,0,16.46,99.294
19:00,29,8,2013,0,0,255,0,16.01,98.978
19:30,29,8,2013,0,0,185,0,15.19,100.157
20:00,29,8,2013,0,0,265,0,14.67,100.157
20:30,29,8,2013,0,0,210,0,14.66,100.157
21:00,29,8,2013,0,0,285,0,14.43,100.157
21:30,29,8,2013,0,0,290,0,14.26,100.168
22:00,29,8,2013,0,0,190,0,14.34,100.168
22:30,29,8,2013,0,0,270,0,13.94,100.168
23:00,29,8,2013,0,0,295,0,13.5,100.168
23:30,29,8,2013,0,0,285,0,13.26,100.168
0:00,30,8,2013,0.36,4,295,0,12.98,100.21
0:30,30,8,2013,0.36,2,295,0,12.75,100.21
1:00,30,8,2013,0,3,275,0,12.6,100.168
1:30,30,8,2013,0,0,210,0,12.46,100.168
2:00,30,8,2013,0,18,275,0,12.4,100.168
2:30,30,8,2013,0,0,215,0,12.3,100.168
3:00,30,8,2013,0.18,6,285,0,12.06,100.189
3:30,30,8,2013,0.36,14,285,0,11.98,100.21
4:00,30,8,2013,0,50,275,0,11.95,100.21
4:30,30,8,2013,0,76,270,0,11.97,100.168
5:00,30,8,2013,0,75,275,0,11.94,100.168
5:30,30,8,2013,0.36,42,270,0,11.91,100.21
6:00,30,8,2013,6.62,56,280,0,11.95,100.168
6:30,30,8,2013,72.83,104,265,0,12.77,100.168
7:00,30,8,2013,136.1,392,265,0,14.9,96.421
7:30,30,8,2013,205.81,275,300,0,16.95,85.515
8:00,30,8,2013,290.78,123,10,0,19.3,79.684
