Plot	Date.value	DataType	Core	Combined.code	Combined.code.2	Search.time.cum	CoarseRoot.cum	FineRoot.cum	TotRoot.cum	Search.Int	DaysBetween
BNorth	40827	Stock	6	40827.BNorth.06	BNorth.40827.6	40	14.61	2.37	16.98	4	1
BNorth	40827	Stock	7	40827.BNorth.07	BNorth.40827.7	10	2.49	1.73	4.22	1	1
BNorth	40827	Stock	7	40827.BNorth.07	BNorth.40827.7	20	2.73	2.25	4.98	2	1
BNorth	40827	Stock	7	40827.BNorth.07	BNorth.40827.7	30	2.73	2.36	5.09	3	1
BNorth	40827	Stock	7	40827.BNorth.07	BNorth.40827.7	40	2.73	2.38	5.11	4	1
BNorth	40827	Stock	8	40827.BNorth.08	BNorth.40827.8	10	0	0.02	0.02	1	1
BNorth	40827	Stock	8	40827.BNorth.08	BNorth.40827.8	20	0	0.05	0.05	2	1
BNorth	40827	Stock	8	40827.BNorth.08	BNorth.40827.8	30	0	0.12	0.12	3	1
BNorth	40827	Stock	8	40827.BNorth.08	BNorth.40827.8	40	0	0.15	0.15	4	1
BNorth	40827	Stock	9	40827.BNorth.09	BNorth.40827.9	10	0.31	0.28	0.59	1	1
BNorth	40827	Stock	9	40827.BNorth.09	BNorth.40827.9	20	0.31	0.64	0.95	2	1
BNorth	40827	Stock	9	40827.BNorth.09	BNorth.40827.9	30	0.31	0.89	1.2	3	1
BNorth	40827	Stock	9	40827.BNorth.09	BNorth.40827.9	40	0.31	1.03	1.34	4	1
BNorth	40827	Stock	10	40827.BNorth.10	BNorth.40827.10	10	3.23	NA	NA	1	1
BNorth	40827	Stock	10	40827.BNorth.10	BNorth.40827.10	20	3.23	1.08	4.31	2	1
BNorth	40827	Stock	10	40827.BNorth.10	BNorth.40827.10	30	3.24	2.31	5.55	3	1
BNorth	40827	Stock	10	40827.BNorth.10	BNorth.40827.10	40	3.24	2.46	5.7	4	1
BNorth	40827	Stock	11	40827.BNorth.11	BNorth.40827.11	10	21.31	2.36	23.67	1	1
BNorth	40827	Stock	11	40827.BNorth.11	BNorth.40827.11	20	23.45	2.87	26.32	2	1
BNorth	40827	Stock	11	40827.BNorth.11	BNorth.40827.11	30	23.67	3.14	26.81	3	1
BNorth	40827	Stock	11	40827.BNorth.11	BNorth.40827.11	40	23.67	3.31	26.98	4	1
BNorth	40827	Stock	12	40827.BNorth.12	BNorth.40827.12	10	21.96	NA	NA	1	1
BNorth	40827	Stock	12	40827.BNorth.12	BNorth.40827.12	20	23.33	2.1	25.43	2	1
BNorth	40827	Stock	12	40827.BNorth.12	BNorth.40827.12	30	23.35	3.44	26.79	3	1
BNorth	40827	Stock	12	40827.BNorth.12	BNorth.40827.12	40	23.35	4.03	27.38	4	1
BNorth	40827	Stock	13	40827.BNorth.13	BNorth.40827.13	10	1.98	0.25	2.23	1	1
BNorth	40827	Stock	13	40827.BNorth.13	BNorth.40827.13	20	2.44	1.05	3.49	2	1
BNorth	40827	Stock	13	40827.BNorth.13	BNorth.40827.13	30	2.44	1.67	4.11	3	1
BNorth	40827	Stock	13	40827.BNorth.13	BNorth.40827.13	40	2.44	1.86	4.3	4	1
BNorth	40827	Stock	14	40827.BNorth.14	BNorth.40827.14	10	2.78	0.16	2.94	1	1
BNorth	40827	Stock	14	40827.BNorth.14	BNorth.40827.14	20	3.42	0.7	4.12	2	1
BNorth	40827	Stock	14	40827.BNorth.14	BNorth.40827.14	30	8.39	1.15	9.54	3	1
BNorth	40827	Stock	14	40827.BNorth.14	BNorth.40827.14	40	8.51	1.2	9.71	4	1
BNorth	40827	Stock	15	40827.BNorth.15	BNorth.40827.15	10	11.06	NA	NA	1	1
BNorth	40827	Stock	15	40827.BNorth.15	BNorth.40827.15	20	12.41	1.25	13.66	2	1
BNorth	40827	Stock	15	40827.BNorth.15	BNorth.40827.15	30	12.64	1.7	14.34	3	1
BNorth	40827	Stock	15	40827.BNorth.15	BNorth.40827.15	40	12.72	2.33	15.05	4	1
BNorth	40827	Stock	16	40827.BNorth.16	BNorth.40827.16	10	1.94	0.58	2.52	1	1
BNorth	40827	Stock	16	40827.BNorth.16	BNorth.40827.16	20	2.02	1.35	3.37	2	1
BNorth	40827	Stock	16	40827.BNorth.16	BNorth.40827.16	30	2.02	1.95	3.97	3	1
BNorth	40827	Stock	16	40827.BNorth.16	BNorth.40827.16	40	2.02	2.08	4.1	4	1
Seraya	40832	Stock	1	40832.Seraya.01	Seraya.40832.1	10	8.18	NA	NA	1	1
Seraya	40832	Stock	1	40832.Seraya.01	Seraya.40832.1	20	8.96	0.69	9.65	2	1
Seraya	40832	Stock	1	40832.Seraya.01	Seraya.40832.1	30	8.96	1.06	10.02	3	1
Seraya	40832	Stock	1	40832.Seraya.01	Seraya.40832.1	40	8.96	1.66	10.62	4	1
Seraya	40832	Stock	2	40832.Seraya.02	Seraya.40832.2	10	3.27	NA	NA	1	1
Seraya	40832	Stock	2	40832.Seraya.02	Seraya.40832.2	20	3.78	0.78	4.56	2	1
Seraya	40832	Stock	2	40832.Seraya.02	Seraya.40832.2	30	4.83	1.02	5.85	3	1
Seraya	40832	Stock	2	40832.Seraya.02	Seraya.40832.2	40	4.83	1.1	5.93	4	1
Seraya	40832	Stock	3	40832.Seraya.03	Seraya.40832.3	10	19.49	NA	NA	1	1
Seraya	40832	Stock	3	40832.Seraya.03	Seraya.40832.3	20	23.13	0.705	23.835	2	1
Seraya	40832	Stock	3	40832.Seraya.03	Seraya.40832.3	30	23.25	1.535	24.785	3	1
Seraya	40832	Stock	3	40832.Seraya.03	Seraya.40832.3	40	23.25	1.575	24.825	4	1
Seraya	40832	Stock	4	40832.Seraya.04	Seraya.40832.4	10	16.98	NA	NA	1	1
Seraya	40832	Stock	4	40832.Seraya.04	Seraya.40832.4	20	20.01	1.18	21.19	2	1
Seraya	40832	Stock	4	40832.Seraya.04	Seraya.40832.4	30	20.28	2.27	22.55	3	1
Seraya	40832	Stock	4	40832.Seraya.04	Seraya.40832.4	40	20.32	2.48	22.8	4	1
Seraya	40832	Stock	5	40832.Seraya.05	Seraya.40832.5	10	5.79	3.17	8.96	1	1
Seraya	40832	Stock	5	40832.Seraya.05	Seraya.40832.5	20	6.37	4.4	10.77	2	1
Seraya	40832	Stock	5	40832.Seraya.05	Seraya.40832.5	30	7.82	4.78	12.6	3	1
Seraya	40832	Stock	5	40832.Seraya.05	Seraya.40832.5	40	7.85	4.93	12.78	4	1
Seraya	40832	Stock	6	40832.Seraya.06	Seraya.40832.6	10	8.88	NA	NA	1	1
Seraya	40832	Stock	6	40832.Seraya.06	Seraya.40832.6	20	11.67	1.2	12.87	2	1
Seraya	40832	Stock	6	40832.Seraya.06	Seraya.40832.6	30	11.71	1.56	13.27	3	1
Seraya	40832	Stock	6	40832.Seraya.06	Seraya.40832.6	40	11.71	1.64	13.35	4	1
Seraya	40832	Stock	7	40832.Seraya.07	Seraya.40832.7	10	10.42	NA	NA	1	1
Seraya	40832	Stock	7	40832.Seraya.07	Seraya.40832.7	20	12.74	0.25	12.99	2	1
Seraya	40832	Stock	7	40832.Seraya.07	Seraya.40832.7	30	13.17	1.27	14.44	3	1
Seraya	40832	Stock	7	40832.Seraya.07	Seraya.40832.7	40	13.17	1.71	14.88	4	1
Seraya	40832	Stock	8	40832.Seraya.08	Seraya.40832.8	10	2.48	NA	NA	1	1
Seraya	40832	Stock	8	40832.Seraya.08	Seraya.40832.8	20	3	0.58	3.58	2	1
Seraya	40832	Stock	8	40832.Seraya.08	Seraya.40832.8	30	3.34	1.57	4.91	3	1
Seraya	40832	Stock	8	40832.Seraya.08	Seraya.40832.8	40	3.37	1.58	4.95	4	1
Seraya	40832	Stock	9	40832.Seraya.09	Seraya.40832.9	10	1.48	NA	NA	1	1
Seraya	40832	Stock	9	40832.Seraya.09	Seraya.40832.9	20	2.27	0.3	2.57	2	1
Seraya	40832	Stock	9	40832.Seraya.09	Seraya.40832.9	30	2.57	0.52	3.09	3	1
Seraya	40832	Stock	9	40832.Seraya.09	Seraya.40832.9	40	2.57	0.87	3.44	4	1
Seraya	40832	Stock	10	40832.Seraya.10	Seraya.40832.10	10	8.26	NA	NA	1	1
Seraya	40832	Stock	10	40832.Seraya.10	Seraya.40832.10	20	9.63	0.49	10.12	2	1
Seraya	40832	Stock	10	40832.Seraya.10	Seraya.40832.10	30	9.63	0.97	10.6	3	1
Seraya	40832	Stock	10	40832.Seraya.10	Seraya.40832.10	40	9.63	0.99	10.62	4	1
Seraya	40832	Stock	11	40832.Seraya.11	Seraya.40832.11	10	13.46	NA	NA	1	1
Seraya	40832	Stock	11	40832.Seraya.11	Seraya.40832.11	20	14.15	2.08	16.23	2	1
Seraya	40832	Stock	11	40832.Seraya.11	Seraya.40832.11	30	14.23	2.85	17.08	3	1
Seraya	40832	Stock	11	40832.Seraya.11	Seraya.40832.11	40	14.23	3.26	17.49	4	1
Seraya	40832	Stock	12	40832.Seraya.12	Seraya.40832.12	10	17.58	3.9	21.48	1	1
Seraya	40832	Stock	12	40832.Seraya.12	Seraya.40832.12	20	17.81	4.43	22.24	2	1
Seraya	40832	Stock	12	40832.Seraya.12	Seraya.40832.12	30	17.81	5.05	22.86	3	1
Seraya	40832	Stock	12	40832.Seraya.12	Seraya.40832.12	40	17.81	5.15	22.96	4	1
Seraya	40832	Stock	13	40832.Seraya.13	Seraya.40832.13	10	1.49	0.55	2.04	1	1
Seraya	40832	Stock	13	40832.Seraya.13	Seraya.40832.13	20	1.54	0.81	2.35	2	1
Seraya	40832	Stock	13	40832.Seraya.13	Seraya.40832.13	30	1.56	0.86	2.42	3	1
Seraya	40832	Stock	13	40832.Seraya.13	Seraya.40832.13	40	1.56	0.91	2.47	4	1
Seraya	40832	Stock	14	40832.Seraya.14	Seraya.40832.14	10	15.36	NA	NA	1	1
Seraya	40832	Stock	14	40832.Seraya.14	Seraya.40832.14	20	17.77	0.83	18.6	2	1
Seraya	40832	Stock	14	40832.Seraya.14	Seraya.40832.14	30	18.35	0.85	19.2	3	1
Seraya	40832	Stock	14	40832.Seraya.14	Seraya.40832.14	40	18.35	0.86	19.21	4	1
Seraya	40832	Stock	15	40832.Seraya.15	Seraya.40832.15	10	3.89	NA	NA	1	1
Seraya	40832	Stock	15	40832.Seraya.15	Seraya.40832.15	20	7.53	0.25	7.78	2	1
Seraya	40832	Stock	15	40832.Seraya.15	Seraya.40832.15	30	8.3	0.43	8.73	3	1
Seraya	40832	Stock	15	40832.Seraya.15	Seraya.40832.15	40	8.35	1.84	10.19	4	1
Seraya	40832	Stock	16	40832.Seraya.16	Seraya.40832.16	10	0.6	NA	NA	1	1
Seraya	40832	Stock	16	40832.Seraya.16	Seraya.40832.16	20	0.91	0.52	1.43	2	1
Seraya	40832	Stock	16	40832.Seraya.16	Seraya.40832.16	30	0.91	1.04	1.95	3	1
Seraya	40832	Stock	16	40832.Seraya.16	Seraya.40832.16	40	0.91	1.19	2.1	4	1
LF	40851	Stock	1	40851.LF.01	LF.40851.1	10	8.96	3.35	12.31	1	1
LF	40851	Stock	1	40851.LF.01	LF.40851.1	20	9.73	4.25	13.98	2	1
LF	40851	Stock	1	40851.LF.01	LF.40851.1	30	10.05	4.43	14.48	3	1
LF	40851	Stock	1	40851.LF.01	LF.40851.1	40	10.2	4.65	14.85	4	1
LF	40851	Stock	2	40851.LF.02	LF.40851.2	10	0.73	1.18	1.91	1	1
LF	40851	Stock	2	40851.LF.02	LF.40851.2	20	0.73	1.86	2.59	2	1
LF	40851	Stock	2	40851.LF.02	LF.40851.2	30	0.73	2.31	3.04	3	1
LF	40851	Stock	2	40851.LF.02	LF.40851.2	40	0.73	2.34	3.07	4	1
LF	40851	Stock	3	40851.LF.03	LF.40851.3	10	22.17	6.87	29.04	1	1
LF	40851	Stock	3	40851.LF.03	LF.40851.3	20	23.77	8.17	31.94	2	1
LF	40851	Stock	3	40851.LF.03	LF.40851.3	30	23.81	8.69	32.5	3	1
LF	40851	Stock	3	40851.LF.03	LF.40851.3	40	23.81	8.93	32.74	4	1
LF	40851	Stock	4	40851.LF.04	LF.40851.4	10	0.95	1.37	2.32	1	1
LF	40851	Stock	4	40851.LF.04	LF.40851.4	20	0.95	1.73	2.68	2	1
LF	40851	Stock	4	40851.LF.04	LF.40851.4	30	0.95	1.94	2.89	3	1
LF	40851	Stock	4	40851.LF.04	LF.40851.4	40	0.95	2.01	2.96	4	1
LF	40851	Stock	5	40851.LF.05	LF.40851.5	10	1.85	1.61	3.46	1	1
LF	40851	Stock	5	40851.LF.05	LF.40851.5	20	5.45	2	7.45	2	1
LF	40851	Stock	5	40851.LF.05	LF.40851.5	30	5.61	2.48	8.09	3	1
LF	40851	Stock	5	40851.LF.05	LF.40851.5	40	5.61	2.6	8.21	4	1
LF	40851	Stock	6	40851.LF.06	LF.40851.6	10	1.05	1.1	2.15	1	1
LF	40851	Stock	6	40851.LF.06	LF.40851.6	20	1.05	1.9	2.95	2	1
LF	40851	Stock	6	40851.LF.06	LF.40851.6	30	1.05	2.01	3.06	3	1
LF	40851	Stock	6	40851.LF.06	LF.40851.6	40	1.05	2.03	3.08	4	1
LF	40851	Stock	7	40851.LF.07	LF.40851.7	10	7.83	10.29	18.12	1	1
LF	40851	Stock	7	40851.LF.07	LF.40851.7	20	8.76	12.92	21.68	2	1
LF	40851	Stock	7	40851.LF.07	LF.40851.7	30	9.22	13.61	22.83	3	1
LF	40851	Stock	7	40851.LF.07	LF.40851.7	40	9.34	14.19	23.53	4	1
LF	40851	Stock	8	40851.LF.08	LF.40851.8	10	6.99	0.59	7.58	1	1
LF	40851	Stock	8	40851.LF.08	LF.40851.8	20	6.99	1.2	8.19	2	1
LF	40851	Stock	8	40851.LF.08	LF.40851.8	30	6.99	1.36	8.35	3	1
LF	40851	Stock	8	40851.LF.08	LF.40851.8	40	6.99	1.41	8.4	4	1
LF	40851	Stock	9	40851.LF.09	LF.40851.9	10	48.27	6.38	54.65	1	1
LF	40851	Stock	9	40851.LF.09	LF.40851.9	20	51.75	8.29	60.04	2	1
LF	40851	Stock	9	40851.LF.09	LF.40851.9	30	54.39	9.44	63.83	3	1
LF	40851	Stock	9	40851.LF.09	LF.40851.9	40	56.46	10.17	66.63	4	1
LF	40851	Stock	10	40851.LF.10	LF.40851.10	10	5.5	3.04	8.54	1	1
LF	40851	Stock	10	40851.LF.10	LF.40851.10	20	5.5	4.55	10.05	2	1
LF	40851	Stock	10	40851.LF.10	LF.40851.10	30	5.5	4.82	10.32	3	1
LF	40851	Stock	10	40851.LF.10	LF.40851.10	40	5.5	5.12	10.62	4	1
LF	40851	Stock	11	40851.LF.11	LF.40851.11	10	8.48	5.38	13.86	1	1
LF	40851	Stock	11	40851.LF.11	LF.40851.11	20	8.97	6.25	15.22	2	1
LF	40851	Stock	11	40851.LF.11	LF.40851.11	30	9.13	6.63	15.76	3	1
LF	40851	Stock	11	40851.LF.11	LF.40851.11	40	9.31	6.87	16.18	4	1
LF	40851	Stock	12	40851.LF.12	LF.40851.12	10	1.84	2.43	4.27	1	1
LF	40851	Stock	12	40851.LF.12	LF.40851.12	20	1.84	4.38	6.22	2	1
LF	40851	Stock	12	40851.LF.12	LF.40851.12	30	1.84	5.08	6.92	3	1
LF	40851	Stock	12	40851.LF.12	LF.40851.12	40	1.84	5.49	7.33	4	1
LF	40851	Stock	13	40851.LF.13	LF.40851.13	10	0.58	1.17	1.75	1	1
LF	40851	Stock	13	40851.LF.13	LF.40851.13	20	0.58	2.62	3.2	2	1
LF	40851	Stock	13	40851.LF.13	LF.40851.13	30	0.58	3.17	3.75	3	1
LF	40851	Stock	13	40851.LF.13	LF.40851.13	40	0.58	3.32	3.9	4	1
LF	40851	Stock	14	40851.LF.14	LF.40851.14	10	42.08	3.83	45.91	1	1
LF	40851	Stock	14	40851.LF.14	LF.40851.14	20	45.27	5.03	50.3	2	1
LF	40851	Stock	14	40851.LF.14	LF.40851.14	30	45.27	5.92	51.19	3	1
LF	40851	Stock	14	40851.LF.14	LF.40851.14	40	45.51	6.3	51.81	4	1
LF	40851	Stock	15	40851.LF.15	LF.40851.15	10	11.79	2.95	14.74	1	1
LF	40851	Stock	15	40851.LF.15	LF.40851.15	20	11.79	4.01	15.8	2	1
LF	40851	Stock	15	40851.LF.15	LF.40851.15	30	11.94	4.32	16.26	3	1
LF	40851	Stock	15	40851.LF.15	LF.40851.15	40	12.22	4.67	16.89	4	1
LF	40851	Stock	16	40851.LF.16	LF.40851.16	10	3	2.5	5.5	1	1
LF	40851	Stock	16	40851.LF.16	LF.40851.16	20	5.14	3.54	8.68	2	1
LF	40851	Stock	16	40851.LF.16	LF.40851.16	30	5.33	4.7	10.03	3	1
LF	40851	Stock	16	40851.LF.16	LF.40851.16	40	5.33	5.1	10.43	4	1
E	40843	NPP	1	40843.E.01	E.40843.1	10	0.4	1.78	2.18	1	96
E	40843	NPP	1	40843.E.01	E.40843.1	20	0.4	2.07	2.47	2	96
E	40843	NPP	1	40843.E.01	E.40843.1	30	0.4	2.11	2.51	3	96
E	40843	NPP	1	40843.E.01	E.40843.1	40	0.4	2.18	2.58	4	96
E	40843	NPP	2	40843.E.02	E.40843.2	10	0.29	0.55	0.84	1	96
E	40843	NPP	2	40843.E.02	E.40843.2	20	0.29	0.67	0.96	2	96
E	40843	NPP	2	40843.E.02	E.40843.2	30	0.29	0.75	1.04	3	96
E	40843	NPP	2	40843.E.02	E.40843.2	40	0.29	0.78	1.07	4	96
E	40843	NPP	3	40843.E.03	E.40843.3	10	0.72	3.22	3.94	1	96
E	40843	NPP	3	40843.E.03	E.40843.3	20	1.1	3.62	4.72	2	96
E	40843	NPP	3	40843.E.03	E.40843.3	30	1.1	3.83	4.93	3	96
E	40843	NPP	3	40843.E.03	E.40843.3	40	1.25	3.92	5.17	4	96
E	40843	NPP	4	40843.E.04	E.40843.4	10	0.04	0.24	0.28	1	96
E	40843	NPP	4	40843.E.04	E.40843.4	20	0.04	0.35	0.39	2	96
E	40843	NPP	4	40843.E.04	E.40843.4	30	0.04	0.36	0.4	3	96
E	40843	NPP	4	40843.E.04	E.40843.4	40	0.04	0.41	0.45	4	96
E	40843	NPP	5	40843.E.05	E.40843.5	5	0.3	0.1	0.4	1	96
E	40843	NPP	5	40843.E.05	E.40843.5	10	0.4	0.17	0.57	2	96
E	40843	NPP	5	40843.E.05	E.40843.5	15	0.4	0.21	0.61	3	96
E	40843	NPP	5	40843.E.05	E.40843.5	20	0.41	0.23	0.64	4	96
E	40843	NPP	6	40843.E.06	E.40843.6	10	0.33	0.3	0.63	1	96
E	40843	NPP	6	40843.E.06	E.40843.6	20	0.36	0.39	0.75	2	96
E	40843	NPP	6	40843.E.06	E.40843.6	30	0.41	0.42	0.83	3	96
E	40843	NPP	6	40843.E.06	E.40843.6	40	0.43	0.44	0.87	4	96
E	40843	NPP	7	40843.E.07	E.40843.7	10	0.04	0.29	0.33	1	96
E	40843	NPP	7	40843.E.07	E.40843.7	20	0.04	0.32	0.36	2	96
E	40843	NPP	7	40843.E.07	E.40843.7	30	0.08	0.325	0.405	3	96
E	40843	NPP	7	40843.E.07	E.40843.7	40	0.08	0.33	0.41	4	96
E	40843	NPP	8	40843.E.08	E.40843.8	10	0	0.8	0.8	1	96
E	40843	NPP	8	40843.E.08	E.40843.8	20	0	0.87	0.87	2	96
E	40843	NPP	8	40843.E.08	E.40843.8	30	0	0.92	0.92	3	96
E	40843	NPP	8	40843.E.08	E.40843.8	40	0	0.99	0.99	4	96
E	40843	NPP	9	40843.E.09	E.40843.9	10	0.04	0.41	0.45	1	96
E	40843	NPP	9	40843.E.09	E.40843.9	20	0.07	0.44	0.51	2	96
E	40843	NPP	9	40843.E.09	E.40843.9	30	0.11	0.49	0.6	3	96
E	40843	NPP	9	40843.E.09	E.40843.9	40	0.11	0.5	0.61	4	96
E	40843	NPP	10	40843.E.10	E.40843.10	10	0	1.67	1.67	1	96
E	40843	NPP	10	40843.E.10	E.40843.10	20	0.09	1.79	1.88	2	96
E	40843	NPP	10	40843.E.10	E.40843.10	30	0.1	1.84	1.94	3	96
E	40843	NPP	10	40843.E.10	E.40843.10	40	0.19	1.91	2.1	4	96
E	40843	NPP	11	40843.E.11	E.40843.11	5	0	0.07	0.07	1	96
E	40843	NPP	11	40843.E.11	E.40843.11	10	0	0.09	0.09	2	96
E	40843	NPP	11	40843.E.11	E.40843.11	15	0	0.1	0.1	3	96
E	40843	NPP	11	40843.E.11	E.40843.11	20	0	0.11	0.11	4	96
E	40843	NPP	12	40843.E.12	E.40843.12	5	0	2.64	2.64	1	96
E	40843	NPP	12	40843.E.12	E.40843.12	10	0.08	2.89	2.97	2	96
E	40843	NPP	12	40843.E.12	E.40843.12	15	0.33	3.17	3.5	3	96
E	40843	NPP	12	40843.E.12	E.40843.12	20	0.4	3.42	3.82	4	96
E	40843	NPP	13	40843.E.13	E.40843.13	5	0	0.04	0.04	1	96
E	40843	NPP	13	40843.E.13	E.40843.13	10	0	0.1	0.1	2	96
E	40843	NPP	13	40843.E.13	E.40843.13	15	0	0.12	0.12	3	96
E	40843	NPP	13	40843.E.13	E.40843.13	20	0	0.13	0.13	4	96
E	40843	NPP	14	40843.E.14	E.40843.14	5	0.12	0.1	0.22	1	96
E	40843	NPP	14	40843.E.14	E.40843.14	10	0.14	0.16	0.3	2	96
E	40843	NPP	14	40843.E.14	E.40843.14	15	0.14	0.23	0.37	3	96
E	40843	NPP	14	40843.E.14	E.40843.14	20	0.2	0.26	0.46	4	96
E	40843	NPP	15	40843.E.15	E.40843.15	5	0.12	0.07	0.19	1	96
E	40843	NPP	15	40843.E.15	E.40843.15	10	0.12	0.11	0.23	2	96
E	40843	NPP	15	40843.E.15	E.40843.15	15	0.12	0.12	0.24	3	96
E	40843	NPP	15	40843.E.15	E.40843.15	20	0.12	0.125	0.245	4	96
E	40843	NPP	16	40843.E.16	E.40843.16	10	0.04	0.32	0.36	1	96
E	40843	NPP	16	40843.E.16	E.40843.16	20	0.1	0.44	0.54	2	96
E	40843	NPP	16	40843.E.16	E.40843.16	30	0.17	0.5	0.67	3	96
E	40843	NPP	16	40843.E.16	E.40843.16	40	0.22	0.58	0.8	4	96
Tower	40844	NPP	1	40844.Tower.01	Tower.40844.1	5	0	0.21	0.21	1	100
Tower	40844	NPP	1	40844.Tower.01	Tower.40844.1	10	0	0.47	0.47	2	100
Tower	40844	NPP	1	40844.Tower.01	Tower.40844.1	15	0	0.54	0.54	3	100
Tower	40844	NPP	1	40844.Tower.01	Tower.40844.1	20	0	0.56	0.56	4	100
Tower	40844	NPP	2	40844.Tower.02	Tower.40844.2	5	0.03	0.04	0.07	1	100
Tower	40844	NPP	2	40844.Tower.02	Tower.40844.2	10	0.03	0.05	0.08	2	100
Tower	40844	NPP	2	40844.Tower.02	Tower.40844.2	15	0.03	0.07	0.1	3	100
Tower	40844	NPP	2	40844.Tower.02	Tower.40844.2	20	0.03	0.075	0.105	4	100
Tower	40844	NPP	3	40844.Tower.03	Tower.40844.3	5	0	0.02	0.02	1	100
Tower	40844	NPP	3	40844.Tower.03	Tower.40844.3	10	0	0.11	0.11	2	100
Tower	40844	NPP	3	40844.Tower.03	Tower.40844.3	15	0	0.14	0.14	3	100
Tower	40844	NPP	3	40844.Tower.03	Tower.40844.3	20	0	0.15	0.15	4	100
Tower	40844	NPP	4	40844.Tower.04	Tower.40844.4	5	0.5	0.29	0.79	1	100
Tower	40844	NPP	4	40844.Tower.04	Tower.40844.4	10	0.73	0.38	1.11	2	100
Tower	40844	NPP	4	40844.Tower.04	Tower.40844.4	15	0.73	0.46	1.19	3	100
Tower	40844	NPP	4	40844.Tower.04	Tower.40844.4	20	0.73	0.48	1.21	4	100
Tower	40844	NPP	5	40844.Tower.05	Tower.40844.5	5	0.01	0.13	0.14	1	100
Tower	40844	NPP	5	40844.Tower.05	Tower.40844.5	10	0.02	0.24	0.26	2	100
Tower	40844	NPP	5	40844.Tower.05	Tower.40844.5	15	0.02	0.27	0.29	3	100
Tower	40844	NPP	5	40844.Tower.05	Tower.40844.5	20	0.02	0.28	0.3	4	100
Tower	40844	NPP	6	40844.Tower.06	Tower.40844.6	5	0	0.64	0.64	1	100
Tower	40844	NPP	6	40844.Tower.06	Tower.40844.6	10	0	0.73	0.73	2	100
Tower	40844	NPP	6	40844.Tower.06	Tower.40844.6	15	0	0.8	0.8	3	100
Tower	40844	NPP	6	40844.Tower.06	Tower.40844.6	20	0	0.83	0.83	4	100
Tower	40844	NPP	7	40844.Tower.07	Tower.40844.7	5	1.52	NA	NA	1	100
Tower	40844	NPP	7	40844.Tower.07	Tower.40844.7	10	1.55	0.08	1.63	2	100
Tower	40844	NPP	7	40844.Tower.07	Tower.40844.7	15	1.55	0.16	1.71	3	100
Tower	40844	NPP	7	40844.Tower.07	Tower.40844.7	20	1.55	0.21	1.76	4	100
Tower	40844	NPP	8	40844.Tower.08	Tower.40844.8	5	0	0.05	0.05	1	100
Tower	40844	NPP	8	40844.Tower.08	Tower.40844.8	10	0	0.1	0.1	2	100
Tower	40844	NPP	8	40844.Tower.08	Tower.40844.8	15	0	0.12	0.12	3	100
Tower	40844	NPP	8	40844.Tower.08	Tower.40844.8	20	0	0.15	0.15	4	100
Tower	40844	NPP	9	40844.Tower.09	Tower.40844.9	5	0	0.18	0.18	1	100
Tower	40844	NPP	9	40844.Tower.09	Tower.40844.9	10	0	0.2	0.2	2	100
Tower	40844	NPP	9	40844.Tower.09	Tower.40844.9	15	0	0.24	0.24	3	100
Tower	40844	NPP	9	40844.Tower.09	Tower.40844.9	20	0	0.25	0.25	4	100
Tower	40844	NPP	10	40844.Tower.10	Tower.40844.10	5	1.01	0.27	1.28	1	100
Tower	40844	NPP	10	40844.Tower.10	Tower.40844.10	10	1.01	0.43	1.44	2	100
Tower	40844	NPP	10	40844.Tower.10	Tower.40844.10	15	1.38	0.55	1.93	3	100
Tower	40844	NPP	10	40844.Tower.10	Tower.40844.10	20	1.38	0.57	1.95	4	100
Tower	40844	NPP	11	40844.Tower.11	Tower.40844.11	5	4.89	0.2	5.09	1	100
Tower	40844	NPP	11	40844.Tower.11	Tower.40844.11	10	4.96	0.21	5.17	2	100
Tower	40844	NPP	11	40844.Tower.11	Tower.40844.11	15	5.02	0.22	5.24	3	100
Tower	40844	NPP	11	40844.Tower.11	Tower.40844.11	20	5.02	0.225	5.245	4	100
Tower	40844	NPP	12	40844.Tower.12	Tower.40844.12	5	0.04	0.17	0.21	1	100
Tower	40844	NPP	12	40844.Tower.12	Tower.40844.12	10	0.04	0.19	0.23	2	100
Tower	40844	NPP	12	40844.Tower.12	Tower.40844.12	15	0.04	0.21	0.25	3	100
Tower	40844	NPP	12	40844.Tower.12	Tower.40844.12	20	0.04	0.22	0.26	4	100
Tower	40844	NPP	13	40844.Tower.13	Tower.40844.13	5	0	0.09	0.09	1	100
Tower	40844	NPP	13	40844.Tower.13	Tower.40844.13	10	0	0.11	0.11	2	100
Tower	40844	NPP	13	40844.Tower.13	Tower.40844.13	15	0.02	0.14	0.16	3	100
Tower	40844	NPP	13	40844.Tower.13	Tower.40844.13	20	0.02	0.15	0.17	4	100
Tower	40844	NPP	14	40844.Tower.14	Tower.40844.14	5	0.79	0.47	1.26	1	100
Tower	40844	NPP	14	40844.Tower.14	Tower.40844.14	10	0.79	0.74	1.53	2	100
Tower	40844	NPP	14	40844.Tower.14	Tower.40844.14	15	0.79	0.85	1.64	3	100
Tower	40844	NPP	14	40844.Tower.14	Tower.40844.14	20	0.79	0.96	1.75	4	100
Tower	40844	NPP	15	40844.Tower.15	Tower.40844.15	5	0	0.27	0.27	1	100
Tower	40844	NPP	15	40844.Tower.15	Tower.40844.15	10	0	0.32	0.32	2	100
