Plot,TypeMeas,Tipo,Subplot,Tubo,Meas,DD,MM,YY,Id,Tubo,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,53,24,10,21,41,442,0,0,0,0,0,9,124,0.05,0,0,731,8,a
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,1,24,10,21,43,431,0,0,0,0,0,0,0,0,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,2,24,10,21,43,430,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,3,24,10,21,43,432,0,0,0,0,0,0,9,0,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,4,24,10,21,43,432,0,0,0,0,0,1,14,0.09,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,5,24,10,21,43,433,0,0,0,0,0,2,19,0.09,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,6,24,10,21,43,433,0,0,0,0,0,3,24,0.08,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,7,24,10,21,43,434,0,0,0,0,0,3,28,0.08,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,8,24,10,21,44,433,0,0,0,0,0,3,33,0.06,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,9,24,10,21,44,433,0,0,0,0,0,3,38,0.05,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,10,24,10,21,44,434,0,0,0,0,0,3,43,0.05,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,11,24,10,21,44,434,0,0,0,0,0,3,48,0.05,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,12,24,10,21,44,434,0,0,0,0,0,3,52,0.04,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,13,24,10,21,44,435,0,0,0,0,0,3,57,0.04,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,14,24,10,21,44,436,0,0,0,0,0,4,62,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,15,24,10,21,44,436,0,0,0,0,0,4,67,0.05,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,16,24,10,21,44,435,0,0,0,0,0,5,72,0.04,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,17,24,10,21,44,437,0,0,0,0,0,5,76,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,18,24,10,21,44,436,0,0,0,0,0,5,81,0.04,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,19,24,10,21,44,437,0,0,0,0,0,6,86,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,20,24,10,21,44,437,0,0,0,0,0,6,91,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,21,24,10,21,45,438,0,0,0,0,0,6,96,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,22,24,10,21,45,437,0,0,0,0,0,6,100,0.04,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,23,24,10,21,45,437,0,0,0,0,0,7,105,0.04,0,0,732,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,24,24,10,21,45,439,0,0,0,0,0,7,110,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,25,24,10,21,45,439,0,0,0,0,0,7,115,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,26,24,10,21,45,439,0,0,0,0,0,8,120,0.04,0,0,731,8,
ESP,CTRL,SD,13,2,1,24,10,11,ESP_CTRL_SD_13_2_1_241011,2,1,12,27,24,10,21,45,439,0,0,0,0,0,8,124,0.04,0,0,731,8,a
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,1,24,10,21,47,462,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,2,24,10,21,47,464,0,0,0,0,0,0,4,0,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,3,24,10,21,47,463,0,0,0,0,0,0,9,0,0,0,732,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,4,24,10,21,47,465,0,0,0,0,0,2,14,0.13,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,5,24,10,21,48,464,0,0,0,0,0,2,19,0.07,0,0,732,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,6,24,10,21,48,465,0,0,0,0,0,2,24,0.07,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,7,24,10,21,48,465,0,0,0,0,0,2,28,0.07,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,8,24,10,21,48,465,0,0,0,0,0,3,33,0.06,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,9,24,10,21,48,466,0,0,0,0,0,3,38,0.05,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,10,24,10,21,48,465,0,0,0,0,0,2,43,0.04,0,0,732,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,11,24,10,21,48,466,0,0,0,0,0,3,48,0.04,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,12,24,10,21,48,466,0,0,0,0,0,3,52,0.04,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,13,24,10,21,48,466,0,0,0,0,0,3,57,0.04,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,14,24,10,21,48,465,0,0,0,0,0,3,62,0.03,0,0,732,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,15,24,10,21,48,467,0,0,0,0,0,3,67,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,16,24,10,21,48,466,0,0,0,0,0,3,72,0.03,0,0,732,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,17,24,10,21,49,467,0,0,0,0,0,3,76,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,18,24,10,21,49,467,0,0,0,0,0,3,81,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,19,24,10,21,49,467,0,0,0,0,0,4,86,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,20,24,10,21,49,468,0,0,0,0,0,4,91,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,21,24,10,21,49,468,0,0,0,0,0,4,96,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,22,24,10,21,49,468,0,0,0,0,0,4,100,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,23,24,10,21,49,468,0,0,0,0,0,5,105,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,24,24,10,21,49,468,0,0,0,0,0,5,110,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,25,24,10,21,49,469,0,0,0,0,0,5,115,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,26,24,10,21,49,469,0,0,0,0,0,5,120,0.03,0,0,731,8,
ESP,CTRL,SD,13,3,1,24,10,11,ESP_CTRL_SD_13_3_1_241011,3,1,13,27,24,10,21,49,468,0,0,0,0,0,5,124,0.03,0,0,732,8,a
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,1,24,10,21,52,446,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,2,24,10,21,52,449,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,3,24,10,21,52,450,0,0,0,0,0,0,9,0,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,4,24,10,21,52,452,0,0,0,0,0,5,14,0.26,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,5,24,10,21,52,453,0,0,0,0,0,6,19,0.23,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,6,24,10,21,52,454,0,0,0,0,0,7,24,0.22,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,7,24,10,21,52,454,0,0,0,0,0,8,28,0.19,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,8,24,10,21,52,455,0,0,0,0,0,8,33,0.18,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,9,24,10,21,52,455,0,0,0,0,0,8,38,0.15,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,10,24,10,21,52,456,0,0,0,0,0,9,43,0.14,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,11,24,10,21,52,455,0,0,0,0,0,8,48,0.12,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,12,24,10,21,53,456,0,0,0,0,0,8,52,0.11,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,13,24,10,21,53,456,0,0,0,0,0,8,57,0.1,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,14,24,10,21,53,457,0,0,0,0,0,9,62,0.1,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,15,24,10,21,53,457,0,0,0,0,0,9,67,0.09,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,16,24,10,21,53,458,0,0,0,0,0,9,72,0.09,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,17,24,10,21,53,457,0,0,0,0,0,9,76,0.08,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,18,24,10,21,53,458,0,0,0,0,0,9,81,0.08,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,19,24,10,21,53,458,0,0,0,0,0,9,86,0.07,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,20,24,10,21,53,458,0,0,0,0,0,9,91,0.07,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,21,24,10,21,53,458,0,0,0,0,0,9,96,0.07,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,22,24,10,21,53,458,0,0,0,0,0,9,100,0.06,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,23,24,10,21,53,459,0,0,0,0,0,9,105,0.06,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,24,24,10,21,54,460,0,0,0,0,0,9,110,0.06,0,0,731,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,25,24,10,21,54,459,0,0,0,0,0,9,115,0.06,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,26,24,10,21,54,459,0,0,0,0,0,9,120,0.05,0,0,732,8,
ESP,CTRL,SD,13,4,1,24,10,11,ESP_CTRL_SD_13_4_1_241011,4,1,14,27,24,10,21,54,459,0,0,0,0,0,10,124,0.05,0,0,732,8,a
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,27,24,10,22,0,456,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,28,24,10,22,0,460,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,29,24,10,22,0,463,0,0,0,0,0,0,9,0,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,30,24,10,22,0,466,0,0,0,0,0,9,14,0.45,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,31,24,10,22,0,467,0,0,0,0,0,11,19,0.4,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,32,24,10,22,0,468,0,0,0,0,0,12,24,0.35,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,33,24,10,22,0,469,0,0,0,0,0,12,28,0.3,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,34,24,10,22,0,470,0,0,0,0,0,13,33,0.27,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,35,24,10,22,0,471,0,0,0,0,0,13,38,0.24,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,36,24,10,22,0,471,0,0,0,0,0,13,43,0.21,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,37,24,10,22,0,472,0,0,0,0,0,13,48,0.19,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,38,24,10,22,1,472,0,0,0,0,0,13,52,0.18,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,39,24,10,22,1,472,0,0,0,0,0,13,57,0.16,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,40,24,10,22,1,472,0,0,0,0,0,13,62,0.15,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,41,24,10,22,1,473,0,0,0,0,0,13,67,0.14,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,42,24,10,22,1,474,0,0,0,0,0,14,72,0.13,0,0,731,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,43,24,10,22,1,474,0,0,0,0,0,14,76,0.12,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,44,24,10,22,1,474,0,0,0,0,0,14,81,0.12,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,45,24,10,22,1,474,0,0,0,0,0,14,86,0.11,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,46,24,10,22,1,474,0,0,0,0,0,14,91,0.1,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,47,24,10,22,1,475,0,0,0,0,0,14,96,0.1,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,48,24,10,22,1,475,0,0,0,0,0,14,100,0.09,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,49,24,10,22,1,475,0,0,0,0,0,14,105,0.09,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,50,24,10,22,2,475,0,0,0,0,0,14,110,0.08,0,0,732,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,51,24,10,22,2,477,0,0,0,0,0,14,115,0.08,0,0,731,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,52,24,10,22,2,477,0,0,0,0,0,14,120,0.08,0,0,731,8,
ESP,CTRL,SD,13,5,1,24,10,11,ESP_CTRL_SD_13_5_1_241011,5,1,15,53,24,10,22,2,476,0,0,0,0,0,14,124,0.08,0,0,732,8,a
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,1,24,10,22,3,449,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,2,24,10,22,3,453,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,3,24,10,22,3,456,0,0,0,0,0,0,9,0,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,4,24,10,22,3,459,0,0,0,0,0,9,14,0.45,0,0,731,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,5,24,10,22,4,459,0,0,0,0,0,9,19,0.36,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,6,24,10,22,4,460,0,0,0,0,0,10,24,0.31,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,7,24,10,22,4,461,0,0,0,0,0,11,28,0.27,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,8,24,10,22,4,461,0,0,0,0,0,11,33,0.23,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,9,24,10,22,4,462,0,0,0,0,0,11,38,0.21,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,10,24,10,22,4,462,0,0,0,0,0,11,43,0.19,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,11,24,10,22,4,464,0,0,0,0,0,12,48,0.17,0,0,731,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,12,24,10,22,4,463,0,0,0,0,0,12,52,0.16,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,13,24,10,22,4,464,0,0,0,0,0,12,57,0.15,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,14,24,10,22,4,466,0,0,0,0,0,13,62,0.14,0,0,731,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,15,24,10,22,4,466,0,0,0,0,0,13,67,0.14,0,0,731,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,16,24,10,22,4,466,0,0,0,0,0,14,72,0.13,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,17,24,10,22,4,467,0,0,0,0,0,14,76,0.13,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,18,24,10,22,5,468,0,0,0,0,0,15,81,0.12,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,19,24,10,22,5,469,0,0,0,0,0,15,86,0.12,0,0,731,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,20,24,10,22,5,469,0,0,0,0,0,16,91,0.12,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,21,24,10,22,5,469,0,0,0,0,0,16,96,0.12,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,22,24,10,22,5,471,0,0,0,0,0,17,100,0.12,0,0,731,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,23,24,10,22,5,471,0,0,0,0,0,17,105,0.11,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,24,24,10,22,5,472,0,0,0,0,0,18,110,0.11,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,25,24,10,22,5,473,0,0,0,0,0,19,115,0.11,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,26,24,10,22,5,473,0,0,0,0,0,19,120,0.11,0,0,732,8,
ESP,CTRL,CD,13,6,1,24,10,11,ESP_CTRL_CD_13_6_1_241011,6,1,16,27,24,10,22,5,474,0,0,0,0,0,20,124,0.11,0,0,732,8,a
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,1,24,10,22,7,443,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,2,24,10,22,7,444,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,3,24,10,22,7,445,0,0,0,0,0,0,9,0,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,4,24,10,22,7,446,0,0,0,0,0,3,14,0.17,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,5,24,10,22,7,447,0,0,0,0,0,4,19,0.15,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,6,24,10,22,7,447,0,0,0,0,0,4,24,0.13,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,7,24,10,22,7,449,0,0,0,0,0,5,28,0.13,0,0,731,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,8,24,10,22,7,448,0,0,0,0,0,5,33,0.1,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,9,24,10,22,7,448,0,0,0,0,0,5,38,0.09,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,10,24,10,22,7,449,0,0,0,0,0,5,43,0.08,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,11,24,10,22,7,449,0,0,0,0,0,5,48,0.08,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,12,24,10,22,7,449,0,0,0,0,0,5,52,0.07,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,13,24,10,22,8,449,0,0,0,0,0,5,57,0.06,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,14,24,10,22,8,449,0,0,0,0,0,5,62,0.06,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,15,24,10,22,8,450,0,0,0,0,0,5,67,0.06,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,16,24,10,22,8,450,0,0,0,0,0,6,72,0.05,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,17,24,10,22,8,451,0,0,0,0,0,6,76,0.05,0,0,731,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,18,24,10,22,8,450,0,0,0,0,0,6,81,0.05,0,0,732,8,
